CC-at Ep-240C,VSTEP1,-1.612,TSTEP1,8000.0,QLIMIT,240000.0
T,Im,Q
2.45,-0.0199778,-0.0963727
2.5,-0.0197813,-0.0973618
2.55,-0.0195882,-0.0983412
2.6,-0.0194041,-0.0993114
2.65,-0.019231,-0.100273
2.7,-0.0190288,-0.101224
2.75,-0.0188276,-0.102166
2.8,-0.018657,-0.103099
2.85,-0.0184955,-0.104023
2.9,-0.018343,-0.104941
2.95,-0.018198,-0.10585
3.0,-0.0180699,-0.106754
3.05,-0.0179234,-0.10765
3.1,-0.0177926,-0.10854
3.15,-0.017676,-0.109424
3.2,-0.0175293,-0.1103
3.25,-0.0173954,-0.11117
3.3,-0.0172792,-0.112034
3.35,-0.0171529,-0.112891
3.4,-0.0170242,-0.113743
3.45,-0.0169278,-0.114589
3.5,-0.0168155,-0.11543
3.55,-0.0167281,-0.116266
3.6,-0.0166354,-0.117098
3.65,-0.0165505,-0.117925
3.7,-0.0164618,-0.118749
3.75,-0.0163659,-0.119567
3.8,-0.0162715,-0.12038
3.85,-0.0161915,-0.12119
3.9,-0.0161236,-0.121996
3.95,-0.0160509,-0.122799
4.0,-0.0159477,-0.123596
4.05,-0.0158419,-0.124388
4.1,-0.0157609,-0.125176
4.15,-0.0156894,-0.125961
4.2,-0.0156045,-0.126741
4.25,-0.0155184,-0.127517
4.3,-0.0154373,-0.128289
4.35,-0.0153643,-0.129057
4.4,-0.0152995,-0.129822
4.45,-0.0152134,-0.130583
4.5,-0.0151327,-0.131339
4.55,-0.0150684,-0.132093
4.6,-0.0150097,-0.132843
4.65,-0.0149711,-0.133592
4.7,-0.014932,-0.134338
4.75,-0.0148772,-0.135082
4.8,-0.0148114,-0.135823
4.85,-0.014736,-0.136559
4.9,-0.0146741,-0.137293
4.95,-0.0146329,-0.138025
5.0,-0.0145897,-0.138754
5.05,-0.014561,-0.139482
5.1,-0.0145275,-0.140209
5.15,-0.0144735,-0.140932
5.2,-0.0144157,-0.141653
5.25,-0.0143681,-0.142372
5.3,-0.014309,-0.143087
5.35,-0.0142518,-0.1438
5.4,-0.0142154,-0.14451
5.45,-0.0141833,-0.14522
5.5,-0.0141516,-0.145927
5.55,-0.0141228,-0.146633
5.6,-0.0140834,-0.147337
5.65,-0.0140353,-0.148039
5.7,-0.0139946,-0.148739
5.75,-0.0139443,-0.149436
5.8,-0.0138821,-0.15013
5.85,-0.0138545,-0.150823
5.9,-0.0138134,-0.151514
5.95,-0.0137846,-0.152203
6.0,-0.0137543,-0.152891
6.05,-0.0137253,-0.153577
6.1,-0.0136906,-0.154261
6.15,-0.0136568,-0.154944
6.2,-0.013611,-0.155625
6.25,-0.0135729,-0.156303
6.3,-0.0135451,-0.156981
6.35,-0.0135044,-0.157656
6.4,-0.0134702,-0.158329
6.45,-0.0134325,-0.159001
6.5,-0.0134161,-0.159672
6.55,-0.013393,-0.160342
6.6,-0.0133677,-0.16101
6.65,-0.0133385,-0.161677
6.7,-0.0133129,-0.162342
6.75,-0.013279,-0.163006
6.8,-0.0132567,-0.163669
6.85,-0.0132156,-0.16433
6.9,-0.0131862,-0.164989
6.95,-0.0131528,-0.165647
7.0,-0.0131225,-0.166303
7.05,-0.0130801,-0.166957
7.1,-0.0130516,-0.16761
7.15,-0.0130391,-0.168262
7.2,-0.0130145,-0.168912
7.25,-0.0129891,-0.169562
7.3,-0.0129606,-0.17021
7.35,-0.0129444,-0.170857
7.4,-0.0129292,-0.171504
7.45,-0.012891,-0.172148
7.5,-0.0128792,-0.172792
7.55,-0.0128553,-0.173435
7.6,-0.0128341,-0.174077
7.65,-0.0128175,-0.174717
7.7,-0.0127969,-0.175357
7.75,-0.0127614,-0.175995
7.8,-0.012748,-0.176633
7.85,-0.012717,-0.177269
7.9,-0.0127004,-0.177904
7.95,-0.0126699,-0.178537
8.0,-0.0126573,-0.17917
8.05,-0.0126375,-0.179802
8.1,-0.0126089,-0.180432
8.15,-0.0125955,-0.181062
8.2,-0.0125809,-0.181691
8.25,-0.0125604,-0.182319
8.3,-0.0125423,-0.182946
8.35,-0.0125253,-0.183572
8.4,-0.0124968,-0.184197
8.45,-0.0124696,-0.184821
8.5,-0.012447,-0.185443
8.55,-0.0124266,-0.186064
8.6,-0.0124052,-0.186685
8.65,-0.0123799,-0.187304
8.7,-0.0123627,-0.187922
8.75,-0.0123379,-0.188539
8.8,-0.0123218,-0.189155
8.85,-0.0123021,-0.18977
8.9,-0.0122833,-0.190384
8.95,-0.0122654,-0.190997
9.0,-0.0122513,-0.19161
9.05,-0.0122313,-0.192222
9.1,-0.0122247,-0.192833
9.15,-0.0122112,-0.193443
9.2,-0.0121967,-0.194053
9.25,-0.0121864,-0.194662
9.3,-0.0121663,-0.195271
9.35,-0.0121606,-0.195879
9.4,-0.0121541,-0.196487
9.45,-0.01213,-0.197093
9.5,-0.0121106,-0.197699
9.55,-0.0120925,-0.198303
9.6,-0.0120799,-0.198907
9.65,-0.0120687,-0.199511
9.7,-0.0120554,-0.200113
9.75,-0.012039,-0.200715
9.8,-0.0120363,-0.201317
9.85,-0.0120168,-0.201918
9.9,-0.0120207,-0.202519
9.95,-0.0120047,-0.203119
10.0,-0.0119973,-0.203719
10.05,-0.0119953,-0.204319
10.1,-0.0119748,-0.204918
10.15,-0.0119743,-0.205516
10.2,-0.0119648,-0.206115
10.25,-0.0119528,-0.206712
10.3,-0.0119437,-0.207309
10.35,-0.011935,-0.207906
10.4,-0.0119296,-0.208503
10.45,-0.0119207,-0.209099
10.5,-0.0119127,-0.209694
10.55,-0.011906,-0.21029
10.6,-0.0118927,-0.210884
10.65,-0.0118823,-0.211478
10.7,-0.0118677,-0.212072
10.75,-0.0118634,-0.212665
10.8,-0.0118453,-0.213257
10.85,-0.0118245,-0.213848
10.9,-0.0118168,-0.214439
10.95,-0.0118073,-0.21503
11.0,-0.0117984,-0.21562
11.05,-0.0117787,-0.216208
11.1,-0.0117782,-0.216797
11.15,-0.0117554,-0.217385
11.2,-0.011738,-0.217972
11.25,-0.0117282,-0.218558
11.3,-0.0117204,-0.219144
11.35,-0.0117062,-0.21973
11.4,-0.0116992,-0.220315
11.45,-0.0116905,-0.220899
11.5,-0.0116695,-0.221483
11.55,-0.0116622,-0.222066
11.6,-0.0116566,-0.222649
11.65,-0.0116397,-0.223231
11.7,-0.011636,-0.223812
11.75,-0.0116152,-0.224393
11.8,-0.0116076,-0.224974
11.85,-0.0116003,-0.225554
11.9,-0.0115917,-0.226133
11.95,-0.0115874,-0.226713
12.0,-0.011582,-0.227292
12.05,-0.0115886,-0.227871
12.1,-0.0115815,-0.22845
12.15,-0.0115803,-0.229029
12.2,-0.0115732,-0.229608
12.25,-0.0115644,-0.230186
12.3,-0.0115561,-0.230764
12.35,-0.0115479,-0.231341
12.4,-0.0115565,-0.231919
12.45,-0.011537,-0.232496
12.5,-0.0115189,-0.233072
12.55,-0.0115189,-0.233648
12.6,-0.0115046,-0.234223
12.65,-0.0115031,-0.234798
12.7,-0.0114833,-0.235372
12.75,-0.0114681,-0.235946
12.8,-0.0114677,-0.236519
12.85,-0.0114548,-0.237092
12.9,-0.0114355,-0.237664
12.95,-0.0114292,-0.238235
13.0,-0.0114241,-0.238806
13.05,-0.0114105,-0.239377
13.1,-0.0114046,-0.239947
13.15,-0.0113886,-0.240517
13.2,-0.01139,-0.241086
13.25,-0.0113758,-0.241655
13.3,-0.0113637,-0.242223
13.35,-0.0113614,-0.242791
13.4,-0.0113495,-0.243359
13.45,-0.0113422,-0.243926
13.5,-0.0113299,-0.244492
13.55,-0.0113209,-0.245058
13.6,-0.0113152,-0.245624
13.65,-0.0113141,-0.24619
13.7,-0.0113142,-0.246755
13.75,-0.0112985,-0.24732
13.8,-0.0112971,-0.247885
13.85,-0.0112832,-0.248449
13.9,-0.0112864,-0.249014
13.95,-0.0112787,-0.249578
14.0,-0.0112729,-0.250141
14.05,-0.01126,-0.250704
14.1,-0.0112519,-0.251267
14.15,-0.0112439,-0.251829
14.2,-0.0112402,-0.252391
14.25,-0.011239,-0.252953
14.3,-0.0112334,-0.253515
14.35,-0.0112213,-0.254076
14.4,-0.0112176,-0.254637
14.45,-0.0112088,-0.255197
14.5,-0.0112044,-0.255757
14.55,-0.011204,-0.256317
14.6,-0.0111908,-0.256877
14.65,-0.0111852,-0.257436
14.7,-0.0111765,-0.257995
14.75,-0.0111643,-0.258553
14.8,-0.0111654,-0.259112
14.85,-0.0111525,-0.259669
14.9,-0.0111534,-0.260227
14.95,-0.0111405,-0.260784
15.0,-0.0111503,-0.261341
15.05,-0.0111497,-0.261899
15.1,-0.0111408,-0.262456
15.15,-0.0111442,-0.263013
15.2,-0.0111456,-0.26357
15.25,-0.0111408,-0.264127
15.3,-0.0111339,-0.264684
15.35,-0.0111349,-0.265241
15.4,-0.0111236,-0.265797
15.45,-0.011123,-0.266353
15.5,-0.0111146,-0.266909
15.55,-0.0111128,-0.267465
15.6,-0.0111152,-0.26802
15.65,-0.0111094,-0.268576
15.7,-0.0111159,-0.269132
15.75,-0.0111246,-0.269688
15.8,-0.0111161,-0.270244
15.85,-0.0111103,-0.270799
15.9,-0.0111109,-0.271355
15.95,-0.0111244,-0.271911
16.0,-0.0111188,-0.272467
16.05,-0.0111174,-0.273023
16.1,-0.0111127,-0.273578
16.15,-0.011114,-0.274134
16.2,-0.0111187,-0.27469
16.25,-0.0111264,-0.275246
16.3,-0.0111265,-0.275803
16.35,-0.0111297,-0.276359
16.4,-0.0111267,-0.276915
16.45,-0.0111143,-0.277471
16.5,-0.011114,-0.278027
16.55,-0.0111058,-0.278582
16.6,-0.0110972,-0.279137
16.65,-0.0110988,-0.279692
16.7,-0.0110896,-0.280246
16.75,-0.0110761,-0.2808
16.8,-0.0110752,-0.281354
16.85,-0.0110711,-0.281908
16.9,-0.0110613,-0.282461
16.95,-0.0110463,-0.283013
17.0,-0.0110491,-0.283565
17.05,-0.0110461,-0.284118
17.1,-0.0110403,-0.28467
17.15,-0.0110325,-0.285221
17.2,-0.0110317,-0.285773
17.25,-0.0110256,-0.286324
17.3,-0.0110343,-0.286876
17.35,-0.0110324,-0.287428
17.4,-0.0110252,-0.287979
17.45,-0.0110191,-0.28853
17.5,-0.0110109,-0.28908
17.55,-0.0110205,-0.289631
17.6,-0.0110251,-0.290183
17.65,-0.0110243,-0.290734
17.7,-0.0110226,-0.291285
17.75,-0.0110152,-0.291836
17.8,-0.0110122,-0.292386
17.85,-0.0110061,-0.292937
17.9,-0.0110004,-0.293487
17.95,-0.0109899,-0.294036
18.0,-0.0109883,-0.294585
18.05,-0.0109903,-0.295135
18.1,-0.0109837,-0.295684
18.15,-0.0109698,-0.296233
18.2,-0.0109652,-0.296781
18.25,-0.0109593,-0.297329
18.3,-0.010956,-0.297877
18.35,-0.0109513,-0.298424
18.4,-0.010951,-0.298972
18.45,-0.0109471,-0.299519
18.5,-0.010938,-0.300066
18.55,-0.0109313,-0.300613
18.6,-0.0109279,-0.301159
18.65,-0.0109287,-0.301705
18.7,-0.0109346,-0.302252
18.75,-0.0109381,-0.302799
18.8,-0.0109317,-0.303346
18.85,-0.0109415,-0.303893
18.9,-0.0109483,-0.30444
18.95,-0.0109508,-0.304988
19.0,-0.0109627,-0.305536
19.05,-0.0109579,-0.306084
19.1,-0.0109579,-0.306632
19.15,-0.0109621,-0.30718
19.2,-0.0109568,-0.307728
19.25,-0.0109503,-0.308275
19.3,-0.0109394,-0.308822
19.35,-0.0109451,-0.309369
19.4,-0.0109458,-0.309917
19.45,-0.0109384,-0.310464
19.5,-0.010942,-0.311011
19.55,-0.0109303,-0.311557
19.6,-0.0109346,-0.312104
19.65,-0.0109401,-0.312651
19.7,-0.0109446,-0.313198
19.75,-0.0109373,-0.313745
19.8,-0.0109441,-0.314292
19.85,-0.0109344,-0.314839
19.9,-0.0109426,-0.315386
19.95,-0.0109451,-0.315933
20.0,-0.0109361,-0.31648
20.05,-0.0109461,-0.317027
20.1,-0.0109435,-0.317575
20.15,-0.0109493,-0.318122
20.2,-0.0109506,-0.31867
20.25,-0.0109477,-0.319217
20.3,-0.0109465,-0.319764
20.35,-0.0109583,-0.320312
20.4,-0.0109531,-0.32086
20.45,-0.0109495,-0.321407
20.5,-0.010942,-0.321954
20.55,-0.0109493,-0.322502
20.6,-0.0109355,-0.323049
20.65,-0.0109321,-0.323595
20.7,-0.0109329,-0.324142
20.75,-0.0109355,-0.324689
20.8,-0.0109393,-0.325236
20.85,-0.0109373,-0.325783
20.9,-0.0109443,-0.32633
20.95,-0.0109319,-0.326876
21.0,-0.0109297,-0.327423
21.05,-0.010939,-0.32797
21.1,-0.0109385,-0.328517
21.15,-0.0109321,-0.329063
21.2,-0.0109387,-0.32961
21.25,-0.0109361,-0.330157
21.3,-0.0109216,-0.330703
21.35,-0.0109096,-0.331249
21.4,-0.0109118,-0.331794
21.45,-0.0109096,-0.33234
21.5,-0.0109088,-0.332885
21.55,-0.0109044,-0.33343
21.6,-0.0109088,-0.333976
21.65,-0.0109032,-0.334521
21.7,-0.0108973,-0.335066
21.75,-0.0109052,-0.335611
21.8,-0.010908,-0.336156
21.85,-0.0108977,-0.336701
21.9,-0.0109086,-0.337247
21.95,-0.0109221,-0.337793
22.0,-0.0109168,-0.338339
22.05,-0.0109239,-0.338885
22.1,-0.010928,-0.339431
22.15,-0.0109298,-0.339978
22.2,-0.0109448,-0.340525
22.25,-0.0109421,-0.341072
22.3,-0.0109502,-0.34162
22.35,-0.0109587,-0.342168
22.4,-0.0109667,-0.342716
22.45,-0.0109726,-0.343265
22.5,-0.0109749,-0.343813
22.55,-0.0109776,-0.344362
22.6,-0.0109693,-0.344911
22.65,-0.0109652,-0.345459
22.7,-0.0109726,-0.346008
22.75,-0.0109754,-0.346556
22.8,-0.0109795,-0.347105
22.85,-0.0109837,-0.347654
22.9,-0.0109831,-0.348204
22.95,-0.0109851,-0.348753
23.0,-0.010982,-0.349302
23.05,-0.0109764,-0.349851
23.1,-0.0109797,-0.3504
23.15,-0.0109749,-0.350949
23.2,-0.0109782,-0.351497
23.25,-0.0109816,-0.352047
23.3,-0.0109811,-0.352596
23.35,-0.0109783,-0.353144
23.4,-0.010985,-0.353694
23.45,-0.0109932,-0.354243
23.5,-0.0109881,-0.354793
23.55,-0.0109932,-0.355342
23.6,-0.0109942,-0.355892
23.65,-0.0110018,-0.356442
23.7,-0.0110082,-0.356993
23.75,-0.0110137,-0.357543
23.8,-0.0110156,-0.358094
23.85,-0.0110141,-0.358645
23.9,-0.0110238,-0.359196
23.95,-0.0110325,-0.359748
24.0,-0.0110335,-0.360299
24.05,-0.0110347,-0.360851
24.1,-0.0110374,-0.361403
24.15,-0.0110428,-0.361955
24.2,-0.011039,-0.362507
24.25,-0.0110482,-0.363059
24.3,-0.0110651,-0.363613
24.35,-0.0110587,-0.364166
24.4,-0.0110682,-0.364719
24.45,-0.0110633,-0.365272
24.5,-0.0110607,-0.365825
24.55,-0.0110622,-0.366378
24.6,-0.0110727,-0.366932
24.65,-0.0110648,-0.367485
24.7,-0.0110697,-0.368039
24.75,-0.0110757,-0.368593
24.8,-0.0110786,-0.369146
24.85,-0.0110827,-0.369701
24.9,-0.0110844,-0.370255
24.95,-0.0110883,-0.370809
25.0,-0.0110859,-0.371364
25.05,-0.0110964,-0.371918
25.1,-0.0110991,-0.372473
25.15,-0.0110908,-0.373028
25.2,-0.0110984,-0.373583
25.25,-0.0110993,-0.374138
25.3,-0.0111076,-0.374693
25.35,-0.0111093,-0.375249
25.4,-0.0111122,-0.375804
25.45,-0.0111179,-0.37636
25.5,-0.0111232,-0.376916
25.55,-0.0111369,-0.377473
25.6,-0.0111421,-0.37803
25.65,-0.0111425,-0.378587
25.7,-0.0111498,-0.379145
25.75,-0.011161,-0.379703
25.8,-0.0111581,-0.380261
25.85,-0.0111686,-0.380819
25.9,-0.0111678,-0.381378
25.95,-0.0111756,-0.381936
26.0,-0.0111734,-0.382495
26.05,-0.0111733,-0.383054
26.1,-0.0111765,-0.383612
26.15,-0.0111756,-0.384171
26.2,-0.0111808,-0.38473
26.25,-0.0111957,-0.38529
26.3,-0.0111836,-0.385849
26.35,-0.0111882,-0.386409
26.4,-0.0111803,-0.386968
26.45,-0.0111773,-0.387527
26.5,-0.0111841,-0.388086
26.55,-0.0111819,-0.388645
26.6,-0.0111857,-0.389204
26.65,-0.0111814,-0.389763
26.7,-0.011178,-0.390322
26.75,-0.011178,-0.390881
26.8,-0.0111894,-0.39144
26.85,-0.0111959,-0.392
26.9,-0.0111868,-0.39256
26.95,-0.0111919,-0.393119
27.0,-0.0111893,-0.393679
27.05,-0.0111908,-0.394238
27.1,-0.0111849,-0.394797
27.15,-0.0111802,-0.395356
27.2,-0.0111829,-0.395916
27.25,-0.0111878,-0.396475
27.3,-0.0111928,-0.397035
27.35,-0.0111887,-0.397594
27.4,-0.0112008,-0.398154
27.45,-0.0112005,-0.398714
27.5,-0.0111926,-0.399274
27.55,-0.0112007,-0.399834
27.6,-0.011212,-0.400394
27.65,-0.0112088,-0.400955
27.7,-0.0112143,-0.401516
27.75,-0.0112135,-0.402076
27.8,-0.0112147,-0.402637
27.85,-0.0112164,-0.403198
27.9,-0.011213,-0.403758
27.95,-0.0112056,-0.404319
28.0,-0.011205,-0.404879
28.05,-0.0112048,-0.405439
28.1,-0.0112107,-0.406
28.15,-0.0112157,-0.406561
28.2,-0.0112128,-0.407121
28.25,-0.0112241,-0.407682
28.3,-0.0112185,-0.408243
28.35,-0.011211,-0.408804
28.4,-0.0112069,-0.409364
28.45,-0.0112194,-0.409925
28.5,-0.0112161,-0.410486
28.55,-0.0112235,-0.411047
28.6,-0.0112131,-0.411608
28.65,-0.0112209,-0.412169
28.7,-0.0112254,-0.41273
28.75,-0.0112288,-0.413292
28.8,-0.0112249,-0.413853
28.85,-0.0112096,-0.414413
28.9,-0.0112109,-0.414974
28.95,-0.0112068,-0.415534
29.0,-0.0112097,-0.416095
29.05,-0.0112224,-0.416656
29.1,-0.0112219,-0.417217
29.15,-0.0112243,-0.417778
29.2,-0.0112176,-0.418339
29.25,-0.0112203,-0.4189
29.3,-0.0112182,-0.419461
29.35,-0.0112125,-0.420022
29.4,-0.0112168,-0.420582
29.45,-0.011214,-0.421143
29.5,-0.0112169,-0.421704
29.55,-0.0112242,-0.422265
29.6,-0.0112194,-0.422826
29.65,-0.0112237,-0.423387
29.7,-0.0112207,-0.423948
29.75,-0.0112258,-0.42451
29.8,-0.0112329,-0.425071
29.85,-0.0112281,-0.425633
29.9,-0.0112329,-0.426194
29.95,-0.0112314,-0.426756
30.0,-0.0112325,-0.427318
30.05,-0.0112251,-0.427879
30.1,-0.0112243,-0.42844
30.15,-0.0112323,-0.429002
30.2,-0.011234,-0.429563
30.25,-0.0112215,-0.430124
30.3,-0.0112293,-0.430686
30.35,-0.0112297,-0.431247
30.4,-0.0112159,-0.431808
30.45,-0.0112128,-0.432369
30.5,-0.011225,-0.43293
30.55,-0.0112164,-0.433491
30.6,-0.0112338,-0.434052
30.65,-0.0112367,-0.434614
30.7,-0.0112457,-0.435177
30.75,-0.0112413,-0.435739
30.8,-0.0112389,-0.436301
30.85,-0.0112329,-0.436862
30.9,-0.0112309,-0.437424
30.95,-0.0112253,-0.437985
31.0,-0.0112311,-0.438547
31.05,-0.0112336,-0.439108
31.1,-0.0112385,-0.43967
31.15,-0.011239,-0.440232
31.2,-0.011233,-0.440794
31.25,-0.0112374,-0.441356
31.3,-0.0112333,-0.441917
31.35,-0.0112433,-0.44248
31.4,-0.0112384,-0.443041
31.45,-0.0112476,-0.443604
31.5,-0.0112467,-0.444166
31.55,-0.0112507,-0.444729
31.6,-0.0112474,-0.445291
31.65,-0.0112579,-0.445854
31.7,-0.011242,-0.446416
31.75,-0.0112382,-0.446978
31.8,-0.011239,-0.44754
31.85,-0.0112363,-0.448102
31.9,-0.01124,-0.448664
31.95,-0.0112462,-0.449226
32.0,-0.0112384,-0.449788
32.05,-0.0112427,-0.45035
32.1,-0.0112316,-0.450912
32.15,-0.0112379,-0.451474
32.2,-0.0112439,-0.452036
32.25,-0.0112474,-0.452598
32.3,-0.011242,-0.45316
32.35,-0.0112535,-0.453723
32.4,-0.0112534,-0.454286
32.45,-0.0112565,-0.454848
32.5,-0.0112519,-0.455411
32.55,-0.011248,-0.455973
32.6,-0.0112441,-0.456536
32.65,-0.0112488,-0.457098
32.7,-0.0112538,-0.457661
32.75,-0.0112513,-0.458223
32.8,-0.0112391,-0.458785
32.85,-0.0112449,-0.459348
32.9,-0.0112398,-0.45991
32.95,-0.0112482,-0.460472
33.0,-0.0112428,-0.461034
33.05,-0.0112573,-0.461597
33.1,-0.0112551,-0.46216
33.15,-0.011255,-0.462722
33.2,-0.0112545,-0.463285
33.25,-0.0112524,-0.463848
33.3,-0.0112512,-0.46441
33.35,-0.0112678,-0.464974
33.4,-0.0112638,-0.465537
33.45,-0.0112636,-0.4661
33.5,-0.0112632,-0.466663
33.55,-0.0112649,-0.467227
33.6,-0.0112724,-0.46779
33.65,-0.0112752,-0.468354
33.7,-0.0112811,-0.468918
33.75,-0.0112738,-0.469482
33.8,-0.0112712,-0.470045
33.85,-0.011282,-0.470609
33.9,-0.0112817,-0.471173
33.95,-0.0112911,-0.471738
34.0,-0.0113007,-0.472303
34.05,-0.0112937,-0.472868
34.1,-0.0112945,-0.473432
34.15,-0.0113003,-0.473997
34.2,-0.0112956,-0.474562
34.25,-0.0113015,-0.475127
34.3,-0.011301,-0.475692
34.35,-0.0113145,-0.476258
34.4,-0.0113177,-0.476824
34.45,-0.0113228,-0.47739
34.5,-0.0113239,-0.477956
34.55,-0.0113287,-0.478523
34.6,-0.0113138,-0.479088
34.65,-0.0113215,-0.479654
34.7,-0.0113199,-0.48022
34.75,-0.0113237,-0.480787
34.8,-0.0113287,-0.481353
34.85,-0.0113219,-0.481919
34.9,-0.011324,-0.482485
34.95,-0.0113348,-0.483052
35.0,-0.0113394,-0.483619
35.05,-0.0113421,-0.484186
35.1,-0.0113449,-0.484753
35.15,-0.0113525,-0.485321
35.2,-0.0113586,-0.485889
35.25,-0.0113619,-0.486457
35.3,-0.0113541,-0.487025
35.35,-0.0113593,-0.487593
35.4,-0.0113596,-0.488161
35.45,-0.0113597,-0.488729
35.5,-0.0113577,-0.489297
35.55,-0.0113685,-0.489865
35.6,-0.011371,-0.490434
35.65,-0.0113578,-0.491001
35.7,-0.0113537,-0.491569
35.75,-0.0113705,-0.492138
35.8,-0.0113709,-0.492706
35.85,-0.011374,-0.493275
35.9,-0.0113814,-0.493844
35.95,-0.0113687,-0.494412
36.0,-0.0113759,-0.494981
36.05,-0.0113878,-0.495551
36.1,-0.0113884,-0.49612
36.15,-0.0113823,-0.496689
36.2,-0.0113903,-0.497259
36.25,-0.011398,-0.497829
36.3,-0.0113969,-0.498398
36.35,-0.0113967,-0.498968
36.4,-0.0114011,-0.499538
36.45,-0.0113955,-0.500108
36.5,-0.0113981,-0.500678
36.55,-0.0114125,-0.501249
36.6,-0.0114057,-0.501819
36.65,-0.0114117,-0.502389
36.7,-0.011409,-0.50296
36.75,-0.0114115,-0.503531
36.8,-0.0114126,-0.504101
36.85,-0.0114158,-0.504672
36.9,-0.0114191,-0.505243
36.95,-0.011426,-0.505814
37.0,-0.011421,-0.506385
37.05,-0.0114258,-0.506957
37.1,-0.0114318,-0.507528
37.15,-0.0114313,-0.5081
37.2,-0.011432,-0.508671
37.25,-0.0114293,-0.509243
37.3,-0.0114307,-0.509814
37.35,-0.0114311,-0.510386
37.4,-0.0114343,-0.510958
37.45,-0.0114364,-0.511529
37.5,-0.0114405,-0.512101
37.55,-0.0114469,-0.512674
37.6,-0.0114436,-0.513246
37.65,-0.0114461,-0.513818
37.7,-0.0114489,-0.514391
37.75,-0.0114561,-0.514963
37.8,-0.0114595,-0.515536
37.85,-0.0114754,-0.51611
37.9,-0.0114677,-0.516684
37.95,-0.0114595,-0.517257
38.0,-0.0114669,-0.51783
38.05,-0.0114749,-0.518404
38.1,-0.0114763,-0.518977
38.15,-0.0114811,-0.519552
38.2,-0.0114911,-0.520126
38.25,-0.0114901,-0.520701
38.3,-0.0114778,-0.521275
38.35,-0.0114861,-0.521849
38.4,-0.0114927,-0.522423
38.45,-0.011496,-0.522998
38.5,-0.0115038,-0.523573
38.55,-0.0114983,-0.524148
38.6,-0.0114875,-0.524723
38.65,-0.0115018,-0.525298
38.7,-0.0115002,-0.525873
38.75,-0.0115145,-0.526449
38.8,-0.0115141,-0.527024
38.85,-0.0115064,-0.5276
38.9,-0.0115132,-0.528175
38.95,-0.0115165,-0.528751
39.0,-0.0115098,-0.529326
39.05,-0.0115295,-0.529903
39.1,-0.0115242,-0.530479
39.15,-0.0115213,-0.531055
39.2,-0.0115136,-0.531631
39.25,-0.0115276,-0.532207
39.3,-0.0115381,-0.532784
39.35,-0.0115235,-0.53336
39.4,-0.0115322,-0.533937
39.45,-0.0115297,-0.534513
39.5,-0.0115374,-0.53509
39.55,-0.0115322,-0.535667
39.6,-0.0115394,-0.536244
39.65,-0.0115327,-0.536821
39.7,-0.0115435,-0.537398
39.75,-0.0115373,-0.537975
39.8,-0.0115316,-0.538551
39.85,-0.011524,-0.539127
39.9,-0.0115312,-0.539704
39.95,-0.0115363,-0.540281
40.0,-0.0115387,-0.540858
40.05,-0.0115497,-0.541435
40.1,-0.0115518,-0.542013
40.15,-0.0115603,-0.542591
40.2,-0.0115706,-0.543169
40.25,-0.0115694,-0.543748
40.3,-0.0115574,-0.544326
40.35,-0.0115653,-0.544904
40.4,-0.0115581,-0.545482
40.45,-0.0115669,-0.54606
40.5,-0.011579,-0.546639
