CC-at Ep-60C,VSTEP1,-1.612,TSTEP1,8000.0,QLIMIT,60000.0
T,Im,Q
11.85,-0.0113276,-0.216521
11.9,-0.0113225,-0.217087
11.95,-0.0113151,-0.217653
12.0,-0.0113096,-0.218218
12.05,-0.0113077,-0.218783
12.1,-0.0112943,-0.219348
12.15,-0.0113013,-0.219913
12.2,-0.011296,-0.220478
12.25,-0.0112889,-0.221042
12.3,-0.0112824,-0.221607
12.35,-0.0112666,-0.22217
12.4,-0.0112787,-0.222734
12.45,-0.0112708,-0.223297
12.5,-0.0112636,-0.223861
12.55,-0.0112604,-0.224424
12.6,-0.0112554,-0.224986
12.65,-0.0112545,-0.225549
12.7,-0.0112473,-0.226111
12.75,-0.011238,-0.226673
12.8,-0.0112436,-0.227236
12.85,-0.0112361,-0.227797
12.9,-0.0112268,-0.228359
12.95,-0.0112284,-0.22892
13.0,-0.0112273,-0.229481
13.05,-0.0112233,-0.230043
13.1,-0.0112196,-0.230604
13.15,-0.0112072,-0.231164
13.2,-0.0112009,-0.231724
13.25,-0.0111944,-0.232284
13.3,-0.0111923,-0.232843
13.35,-0.0111818,-0.233402
13.4,-0.0111927,-0.233962
13.45,-0.0111686,-0.234521
13.5,-0.0111715,-0.235079
13.55,-0.0111822,-0.235638
13.6,-0.0111864,-0.236198
13.65,-0.0111752,-0.236756
13.7,-0.0111894,-0.237316
13.75,-0.0111811,-0.237875
13.8,-0.0111781,-0.238434
13.85,-0.0111774,-0.238993
13.9,-0.0111706,-0.239551
13.95,-0.0111691,-0.24011
14.0,-0.0111721,-0.240668
14.05,-0.0111643,-0.241226
14.1,-0.011163,-0.241785
14.15,-0.0111579,-0.242342
14.2,-0.0111555,-0.2429
14.25,-0.0111471,-0.243458
14.3,-0.0111346,-0.244014
14.35,-0.0111303,-0.244571
14.4,-0.0111162,-0.245127
14.45,-0.011112,-0.245682
14.5,-0.0111016,-0.246237
14.55,-0.0111045,-0.246793
14.6,-0.0111008,-0.247348
14.65,-0.011089,-0.247902
14.7,-0.0110861,-0.248456
14.75,-0.0110725,-0.24901
14.8,-0.0110717,-0.249564
14.85,-0.0110623,-0.250117
14.9,-0.0110578,-0.25067
14.95,-0.0110575,-0.251222
15.0,-0.0110562,-0.251775
15.05,-0.0110526,-0.252328
15.1,-0.0110468,-0.25288
15.15,-0.0110356,-0.253432
15.2,-0.011037,-0.253984
15.25,-0.0110269,-0.254535
15.3,-0.0110176,-0.255086
15.35,-0.0110228,-0.255637
15.4,-0.0110292,-0.256189
15.45,-0.0110247,-0.25674
15.5,-0.0110187,-0.257291
15.55,-0.0110084,-0.257841
15.6,-0.0109969,-0.258391
15.65,-0.0109956,-0.258941
15.7,-0.0109917,-0.25949
15.75,-0.0109862,-0.26004
15.8,-0.0109717,-0.260588
15.85,-0.010964,-0.261137
15.9,-0.010961,-0.261685
15.95,-0.0109658,-0.262233
16.0,-0.010963,-0.262781
16.05,-0.01095,-0.263329
16.1,-0.0109443,-0.263876
16.15,-0.0109519,-0.264423
16.2,-0.0109386,-0.26497
16.25,-0.010927,-0.265517
16.3,-0.0109209,-0.266063
16.35,-0.0109148,-0.266608
16.4,-0.0109134,-0.267154
16.45,-0.0108868,-0.267698
16.5,-0.0108843,-0.268243
16.55,-0.010887,-0.268787
16.6,-0.0108839,-0.269331
16.65,-0.0108718,-0.269875
16.7,-0.0108672,-0.270418
16.75,-0.0108623,-0.270961
16.8,-0.0108592,-0.271504
16.85,-0.0108505,-0.272047
16.9,-0.010855,-0.27259
16.95,-0.0108526,-0.273132
17.0,-0.0108419,-0.273674
17.05,-0.0108409,-0.274216
17.1,-0.0108238,-0.274757
17.15,-0.0108283,-0.275299
17.2,-0.0108277,-0.27584
17.25,-0.0108252,-0.276382
17.3,-0.0108235,-0.276923
17.35,-0.0108186,-0.277464
17.4,-0.0108218,-0.278005
17.45,-0.0108179,-0.278546
17.5,-0.0108144,-0.279086
17.55,-0.0108177,-0.279627
17.6,-0.010813,-0.280168
17.65,-0.0108128,-0.280709
17.7,-0.0108146,-0.281249
17.75,-0.0108146,-0.28179
17.8,-0.0108096,-0.28233
17.85,-0.0108019,-0.282871
17.9,-0.0107995,-0.283411
17.95,-0.0107992,-0.28395
18.0,-0.0107942,-0.28449
18.05,-0.0107846,-0.285029
18.1,-0.010788,-0.285569
18.15,-0.0107882,-0.286108
18.2,-0.0107882,-0.286648
18.25,-0.0107922,-0.287187
18.3,-0.0107892,-0.287727
18.35,-0.0107861,-0.288266
18.4,-0.0107768,-0.288805
18.45,-0.0107691,-0.289343
18.5,-0.0107782,-0.289882
18.55,-0.0107731,-0.290421
18.6,-0.0107736,-0.29096
18.65,-0.0107791,-0.291499
18.7,-0.0107752,-0.292037
18.75,-0.0107688,-0.292576
18.8,-0.0107708,-0.293114
18.85,-0.0107677,-0.293653
18.9,-0.0107625,-0.294191
18.95,-0.0107578,-0.294729
19.0,-0.0107553,-0.295266
19.05,-0.0107595,-0.295804
19.1,-0.0107621,-0.296342
19.15,-0.0107599,-0.296881
19.2,-0.0107534,-0.297418
19.25,-0.0107504,-0.297956
19.3,-0.0107422,-0.298493
19.35,-0.0107454,-0.29903
19.4,-0.0107494,-0.299568
19.45,-0.010761,-0.300106
19.5,-0.0107558,-0.300643
19.55,-0.0107742,-0.301182
19.6,-0.0107747,-0.301721
19.65,-0.010773,-0.302259
19.7,-0.0107702,-0.302798
19.75,-0.0107712,-0.303337
19.8,-0.0107645,-0.303875
19.85,-0.0107743,-0.304413
19.9,-0.0107587,-0.304951
19.95,-0.0107661,-0.30549
20.0,-0.0107552,-0.306028
20.05,-0.0107518,-0.306565
20.1,-0.0107506,-0.307103
20.15,-0.010743,-0.30764
20.2,-0.0107454,-0.308177
20.25,-0.0107469,-0.308714
20.3,-0.0107537,-0.309252
20.35,-0.0107485,-0.30979
20.4,-0.0107412,-0.310327
20.45,-0.0107308,-0.310863
20.5,-0.0107378,-0.3114
20.55,-0.0107483,-0.311937
20.6,-0.0107454,-0.312475
20.65,-0.0107306,-0.313011
20.7,-0.0107264,-0.313548
20.75,-0.0107237,-0.314084
20.8,-0.0107171,-0.31462
20.85,-0.0107191,-0.315156
20.9,-0.0107251,-0.315692
20.95,-0.010708,-0.316227
21.0,-0.0107037,-0.316762
21.05,-0.0106989,-0.317297
21.1,-0.0107017,-0.317832
21.15,-0.0106934,-0.318367
21.2,-0.0106914,-0.318902
21.25,-0.0107024,-0.319437
21.3,-0.0106888,-0.319971
21.35,-0.0106883,-0.320506
21.4,-0.0106921,-0.32104
21.45,-0.0106891,-0.321575
21.5,-0.0106895,-0.322109
21.55,-0.0106902,-0.322644
21.6,-0.0106899,-0.323178
21.65,-0.0106788,-0.323712
21.7,-0.0106828,-0.324246
21.75,-0.0106827,-0.32478
21.8,-0.0106708,-0.325314
21.85,-0.010673,-0.325848
21.9,-0.0106656,-0.326381
21.95,-0.0106613,-0.326914
22.0,-0.0106732,-0.327448
22.05,-0.0106622,-0.327981
22.1,-0.0106604,-0.328514
22.15,-0.0106582,-0.329047
22.2,-0.0106616,-0.32958
22.25,-0.010655,-0.330112
22.3,-0.0106556,-0.330645
22.35,-0.0106674,-0.331179
22.4,-0.0106558,-0.331711
22.45,-0.0106517,-0.332244
22.5,-0.01065,-0.332776
22.55,-0.0106582,-0.333309
22.6,-0.0106422,-0.333841
22.65,-0.0106427,-0.334374
22.7,-0.0106445,-0.334906
22.75,-0.0106359,-0.335438
22.8,-0.010634,-0.335969
22.85,-0.0106418,-0.336501
22.9,-0.0106476,-0.337034
22.95,-0.010639,-0.337566
23.0,-0.0106346,-0.338097
23.05,-0.0106388,-0.338629
23.1,-0.0106326,-0.339161
23.15,-0.0106409,-0.339693
23.2,-0.0106359,-0.340225
23.25,-0.0106372,-0.340757
23.3,-0.0106279,-0.341288
23.35,-0.0106248,-0.341819
23.4,-0.0106317,-0.342351
23.45,-0.0106326,-0.342883
23.5,-0.010643,-0.343415
23.55,-0.010633,-0.343946
23.6,-0.0106332,-0.344478
23.65,-0.0106335,-0.34501
23.7,-0.0106351,-0.345541
23.75,-0.0106273,-0.346073
23.8,-0.0106254,-0.346604
23.85,-0.0106217,-0.347135
23.9,-0.010622,-0.347666
23.95,-0.0106271,-0.348198
24.0,-0.0106329,-0.348729
24.05,-0.0106317,-0.349261
24.1,-0.0106238,-0.349792
24.15,-0.0106232,-0.350323
24.2,-0.010627,-0.350855
24.25,-0.0106265,-0.351386
24.3,-0.0106191,-0.351917
24.35,-0.0106206,-0.352448
24.4,-0.0106256,-0.352979
24.45,-0.0106165,-0.35351
24.5,-0.0106198,-0.354041
24.55,-0.010614,-0.354572
24.6,-0.0106084,-0.355102
24.65,-0.0106056,-0.355632
24.7,-0.0106031,-0.356163
24.75,-0.0106122,-0.356693
24.8,-0.0106194,-0.357224
24.85,-0.0106083,-0.357755
24.9,-0.0106163,-0.358285
24.95,-0.01061,-0.358816
25.0,-0.0106067,-0.359346
25.05,-0.0106101,-0.359877
25.1,-0.0106085,-0.360407
25.15,-0.0106065,-0.360937
25.2,-0.010611,-0.361468
25.25,-0.0106114,-0.361999
25.3,-0.0105951,-0.362528
25.35,-0.0106043,-0.363059
25.4,-0.0105985,-0.363588
25.45,-0.010593,-0.364118
25.5,-0.010596,-0.364648
25.55,-0.0105968,-0.365178
25.6,-0.0105945,-0.365707
25.65,-0.0106025,-0.366238
25.7,-0.010605,-0.366768
25.75,-0.0106011,-0.367298
25.8,-0.0106044,-0.367828
25.85,-0.0106106,-0.368359
25.9,-0.0106091,-0.368889
25.95,-0.0106056,-0.369419
26.0,-0.0106003,-0.369949
26.05,-0.0105962,-0.370479
26.1,-0.010602,-0.371009
26.15,-0.0106053,-0.37154
26.2,-0.0106045,-0.37207
26.25,-0.0106007,-0.3726
26.3,-0.0105929,-0.373129
26.35,-0.0106067,-0.37366
26.4,-0.0105963,-0.37419
26.45,-0.0106001,-0.37472
26.5,-0.0106071,-0.37525
26.55,-0.010598,-0.37578
26.6,-0.0105942,-0.37631
26.65,-0.0106003,-0.37684
26.7,-0.0106069,-0.37737
26.75,-0.0106155,-0.377901
26.8,-0.0106041,-0.378431
26.85,-0.0106003,-0.378961
26.9,-0.0106018,-0.379491
26.95,-0.0105962,-0.380021
27.0,-0.0105969,-0.380551
27.05,-0.0106001,-0.381081
27.1,-0.0106085,-0.381611
27.15,-0.010606,-0.382141
27.2,-0.0105963,-0.382671
27.25,-0.0105963,-0.383201
27.3,-0.0105885,-0.383731
27.35,-0.010593,-0.38426
27.4,-0.0105948,-0.38479
27.45,-0.0106042,-0.38532
27.5,-0.0106029,-0.38585
27.55,-0.0106048,-0.38638
27.6,-0.0106149,-0.386911
27.65,-0.0106062,-0.387442
27.7,-0.0106088,-0.387972
27.75,-0.0106165,-0.388503
27.8,-0.010614,-0.389034
27.85,-0.0106214,-0.389565
27.9,-0.0106098,-0.390095
27.95,-0.0106081,-0.390625
28.0,-0.0106128,-0.391156
28.05,-0.0106118,-0.391687
28.1,-0.0106099,-0.392217
28.15,-0.0106043,-0.392747
28.2,-0.0106042,-0.393278
28.25,-0.0106061,-0.393808
28.3,-0.0106052,-0.394338
28.35,-0.0106091,-0.394869
28.4,-0.0106034,-0.395399
28.45,-0.010602,-0.395929
28.5,-0.010597,-0.396459
28.55,-0.010597,-0.396989
28.6,-0.0105945,-0.397518
28.65,-0.010594,-0.398048
28.7,-0.0105897,-0.398578
28.75,-0.0105835,-0.399107
28.8,-0.0105947,-0.399636
28.85,-0.0105971,-0.400166
28.9,-0.0105976,-0.400696
28.95,-0.0106025,-0.401226
29.0,-0.0106018,-0.401756
29.05,-0.0106029,-0.402287
29.1,-0.0106014,-0.402817
29.15,-0.0105983,-0.403347
29.2,-0.0106076,-0.403877
29.25,-0.0106162,-0.404408
29.3,-0.0106194,-0.404939
29.35,-0.0106137,-0.405469
29.4,-0.0106166,-0.406
29.45,-0.0106071,-0.406531
29.5,-0.0106095,-0.407061
29.55,-0.0106096,-0.407591
29.6,-0.0106083,-0.408122
29.65,-0.0106117,-0.408653
29.7,-0.0106067,-0.409183
29.75,-0.0106099,-0.409713
29.8,-0.0106167,-0.410244
29.85,-0.0106175,-0.410775
29.9,-0.0106144,-0.411306
29.95,-0.0106187,-0.411837
30.0,-0.0106265,-0.412368
30.05,-0.0106223,-0.412899
30.1,-0.0106302,-0.413431
30.15,-0.0106229,-0.413962
30.2,-0.0106248,-0.414493
30.25,-0.0106293,-0.415024
30.3,-0.0106315,-0.415556
30.35,-0.0106303,-0.416088
30.4,-0.0106384,-0.41662
30.45,-0.0106298,-0.417151
30.5,-0.010645,-0.417683
30.55,-0.0106402,-0.418215
30.6,-0.0106402,-0.418747
30.65,-0.010642,-0.419279
30.7,-0.0106478,-0.419812
30.75,-0.0106447,-0.420344
30.8,-0.0106441,-0.420876
30.85,-0.0106444,-0.421408
30.9,-0.0106483,-0.421941
30.95,-0.0106454,-0.422473
31.0,-0.010656,-0.423006
31.05,-0.0106671,-0.423539
31.1,-0.0106585,-0.424072
31.15,-0.010663,-0.424605
31.2,-0.0106658,-0.425139
31.25,-0.0106696,-0.425672
31.3,-0.0106823,-0.426206
31.35,-0.0106685,-0.42674
31.4,-0.0106792,-0.427274
31.45,-0.0106693,-0.427807
31.5,-0.0106713,-0.428341
31.55,-0.0106699,-0.428874
31.6,-0.0106765,-0.429408
31.65,-0.0106806,-0.429942
31.7,-0.0106798,-0.430476
31.75,-0.010693,-0.431011
31.8,-0.0106805,-0.431545
31.85,-0.0106933,-0.432079
31.9,-0.0106894,-0.432614
31.95,-0.0106924,-0.433148
32.0,-0.0106988,-0.433683
32.05,-0.0107019,-0.434218
32.1,-0.0106979,-0.434753
32.15,-0.0107032,-0.435288
32.2,-0.0106955,-0.435823
32.25,-0.010704,-0.436358
32.3,-0.0107066,-0.436894
32.35,-0.0107222,-0.43743
32.4,-0.0107104,-0.437965
32.45,-0.0107206,-0.438501
32.5,-0.0107225,-0.439038
32.55,-0.0107131,-0.439573
32.6,-0.0107087,-0.440109
32.65,-0.0107291,-0.440645
32.7,-0.0107277,-0.441182
32.75,-0.010727,-0.441718
32.8,-0.0107287,-0.442254
32.85,-0.0107323,-0.442791
32.9,-0.0107256,-0.443327
32.95,-0.0107204,-0.443863
33.0,-0.0107322,-0.4444
33.05,-0.0107306,-0.444936
33.1,-0.0107319,-0.445473
33.15,-0.0107451,-0.44601
33.2,-0.0107443,-0.446547
33.25,-0.0107524,-0.447085
33.3,-0.0107668,-0.447623
33.35,-0.0107484,-0.448161
33.4,-0.0107603,-0.448699
33.45,-0.0107721,-0.449237
33.5,-0.010767,-0.449776
33.55,-0.010775,-0.450314
33.6,-0.0107734,-0.450853
33.65,-0.0107724,-0.451392
33.7,-0.0107797,-0.451931
33.75,-0.0107825,-0.45247
33.8,-0.0107742,-0.453009
33.85,-0.0107802,-0.453548
33.9,-0.0107756,-0.454086
33.95,-0.0107731,-0.454625
34.0,-0.0107745,-0.455164
34.05,-0.0107805,-0.455703
34.1,-0.0107787,-0.456242
34.15,-0.010787,-0.456781
34.2,-0.0107908,-0.457321
34.25,-0.0107879,-0.45786
34.3,-0.010791,-0.4584
34.35,-0.0107976,-0.458939
34.4,-0.0108003,-0.459479
34.45,-0.0107936,-0.460019
34.5,-0.0107978,-0.460559
34.55,-0.0107968,-0.461099
34.6,-0.0108049,-0.461639
34.65,-0.0108104,-0.46218
34.7,-0.0107954,-0.462719
34.75,-0.0107988,-0.463259
34.8,-0.0108062,-0.4638
34.85,-0.0108058,-0.46434
34.9,-0.0108152,-0.464881
34.95,-0.0108062,-0.465421
35.0,-0.0108129,-0.465962
35.05,-0.0108035,-0.466502
35.1,-0.0108096,-0.467042
35.15,-0.0108183,-0.467583
35.2,-0.0108205,-0.468124
35.25,-0.010818,-0.468665
35.3,-0.0108265,-0.469206
35.35,-0.0108322,-0.469748
35.4,-0.0108299,-0.47029
35.45,-0.0108241,-0.470831
35.5,-0.0108312,-0.471372
35.55,-0.0108375,-0.471914
35.6,-0.0108383,-0.472456
35.65,-0.0108387,-0.472998
35.7,-0.0108501,-0.473541
35.75,-0.0108577,-0.474083
35.8,-0.0108603,-0.474626
35.85,-0.0108629,-0.47517
35.9,-0.0108613,-0.475713
35.95,-0.0108571,-0.476256
36.0,-0.0108541,-0.476798
36.05,-0.010858,-0.477341
36.1,-0.0108654,-0.477884
36.15,-0.0108589,-0.478427
36.2,-0.01087,-0.478971
36.25,-0.0108639,-0.479514
36.3,-0.0108625,-0.480057
36.35,-0.0108604,-0.4806
36.4,-0.0108645,-0.481143
36.45,-0.0108717,-0.481687
36.5,-0.0108746,-0.482231
36.55,-0.0108804,-0.482775
36.6,-0.0108828,-0.483319
36.65,-0.0108913,-0.483863
36.7,-0.0108747,-0.484407
36.75,-0.0108812,-0.484951
36.8,-0.0108819,-0.485495
36.85,-0.0108845,-0.48604
36.9,-0.0108838,-0.486584
36.95,-0.0108975,-0.487129
37.0,-0.0108848,-0.487673
37.05,-0.0108938,-0.488218
37.1,-0.0108969,-0.488762
37.15,-0.0109027,-0.489308
37.2,-0.0109062,-0.489853
37.25,-0.0109098,-0.490398
37.3,-0.0109125,-0.490944
37.35,-0.0109021,-0.491489
37.4,-0.0109002,-0.492034
37.45,-0.0109091,-0.49258
37.5,-0.010916,-0.493125
37.55,-0.0109187,-0.493671
37.6,-0.0109235,-0.494217
37.65,-0.0109227,-0.494764
37.7,-0.0109131,-0.495309
37.75,-0.0109185,-0.495855
37.8,-0.0109209,-0.496401
37.85,-0.010928,-0.496948
37.9,-0.0109256,-0.497494
37.95,-0.0109191,-0.49804
38.0,-0.0109299,-0.498586
38.05,-0.0109319,-0.499133
38.1,-0.0109391,-0.49968
38.15,-0.0109409,-0.500227
38.2,-0.010935,-0.500774
38.25,-0.0109312,-0.50132
38.3,-0.0109359,-0.501867
38.35,-0.0109404,-0.502414
38.4,-0.0109321,-0.502961
38.45,-0.0109406,-0.503508
38.5,-0.0109569,-0.504056
38.55,-0.0109502,-0.504603
38.6,-0.0109488,-0.50515
38.65,-0.010956,-0.505698
38.7,-0.0109572,-0.506246
38.75,-0.0109662,-0.506794
38.8,-0.0109689,-0.507343
38.85,-0.0109685,-0.507891
38.9,-0.010965,-0.50844
38.95,-0.0109741,-0.508988
39.0,-0.0109864,-0.509538
39.05,-0.0109878,-0.510087
39.1,-0.0109736,-0.510636
39.15,-0.0109777,-0.511185
39.2,-0.0109795,-0.511734
39.25,-0.0109791,-0.512282
39.3,-0.0109778,-0.512831
39.35,-0.01099,-0.513381
39.4,-0.0109976,-0.513931
39.45,-0.0110026,-0.514481
39.5,-0.0109947,-0.515031
39.55,-0.0110067,-0.515581
39.6,-0.0109998,-0.516131
39.65,-0.0110037,-0.516681
39.7,-0.0109996,-0.517231
39.75,-0.011019,-0.517782
39.8,-0.0110063,-0.518332
39.85,-0.0110087,-0.518883
39.9,-0.0110047,-0.519433
39.95,-0.0110107,-0.519984
40.0,-0.011013,-0.520534
40.05,-0.011004,-0.521084
40.1,-0.0110086,-0.521635
40.15,-0.011019,-0.522186
40.2,-0.0110224,-0.522737
40.25,-0.0110287,-0.523288
40.3,-0.0110272,-0.52384
40.35,-0.0110299,-0.524391
40.4,-0.0110284,-0.524943
40.45,-0.0110258,-0.525494
40.5,-0.0110394,-0.526046
