CCStrip-at Ep-120C,VSTEP1,-1.395,TSTEP1,600.0,QLIMIT,120000.0
T,Im,Q
118.7,-0.000406795,39.8218
118.75,-0.000391234,39.8218
118.8,-0.000405893,39.8218
118.85,-0.000403923,39.8218
118.9,-0.000397044,39.8217
118.95,-0.00038706,39.8217
119.0,-0.000369027,39.8217
119.05,-0.000387928,39.8217
119.1,-0.000398413,39.8217
119.15,-0.000396944,39.8216
119.2,-0.000397846,39.8216
119.25,-0.000402254,39.8216
119.3,-0.000405727,39.8216
119.35,-0.00040045,39.8216
119.4,-0.00040409,39.8215
119.45,-0.000407663,39.8215
119.5,-0.000406528,39.8215
119.55,-0.000402888,39.8215
119.6,-0.000412272,39.8215
119.65,-0.000406461,39.8214
119.7,-0.000405393,39.8214
119.75,-0.0004094,39.8214
119.8,-0.000412272,39.8214
119.85,-0.000422156,39.8214
119.9,-0.000416112,39.8213
119.95,-0.000417781,39.8213
120.0,-0.000420419,39.8213
120.05,-0.000417047,39.8213
120.1,-0.000418182,39.8213
120.15,-0.000417915,39.8212
120.2,-0.00042239,39.8212
120.25,-0.000422089,39.8212
120.3,-0.000411003,39.8212
120.35,-0.000410736,39.8211
120.4,-0.00040399,39.8211
120.45,-0.000397478,39.8211
120.5,-0.00039287,39.8211
120.55,-0.00039621,39.8211
120.6,-0.000390499,39.821
120.65,-0.000406328,39.821
120.7,-0.000415811,39.821
120.75,-0.000408164,39.821
120.8,-0.000399515,39.821
120.85,-0.000402922,39.8209
120.9,-0.000401452,39.8209
120.95,-0.000397913,39.8209
121.0,-0.000409467,39.8209
121.05,-0.000408365,39.8209
121.1,-0.000418416,39.8208
121.15,-0.000420753,39.8208
121.2,-0.000419284,39.8208
121.25,-0.000413006,39.8208
121.3,-0.000416679,39.8208
121.35,-0.000418483,39.8207
121.4,-0.000423725,39.8207
121.45,-0.000417147,39.8207
121.5,-0.000427432,39.8207
121.55,-0.000424527,39.8207
121.6,-0.000421388,39.8206
121.65,-0.000421789,39.8206
121.7,-0.000423826,39.8206
121.75,-0.000418282,39.8206
121.8,-0.000418883,39.8205
121.85,-0.000412372,39.8205
121.9,-0.000415744,39.8205
121.95,-0.000414375,39.8205
122.0,-0.000410635,39.8205
122.05,-0.000414008,39.8204
122.1,-0.000417314,39.8204
122.15,-0.000418316,39.8204
122.2,-0.000418149,39.8204
122.25,-0.00041698,39.8204
122.3,-0.00041304,39.8203
122.35,-0.000410068,39.8203
122.4,-0.000419785,39.8203
122.45,-0.000424059,39.8203
122.5,-0.000420286,39.8203
122.55,-0.000417481,39.8202
122.6,-0.000425796,39.8202
122.65,-0.000417214,39.8202
122.7,-0.000417314,39.8202
122.75,-0.00041511,39.8202
122.8,-0.000417915,39.8201
122.85,-0.000419985,39.8201
122.9,-0.000417347,39.8201
122.95,-0.000412539,39.8201
123.0,-0.000415444,39.82
123.05,-0.000410068,39.82
123.1,-0.000419685,39.82
123.15,-0.000419217,39.82
123.2,-0.000415411,39.82
123.25,-0.000415244,39.8199
123.3,-0.000411537,39.8199
123.35,-0.000412772,39.8199
123.4,-0.000420787,39.8199
123.45,-0.000413474,39.8199
123.5,-0.00040389,39.8198
123.55,-0.00041127,39.8198
123.6,-0.000410101,39.8198
123.65,-0.000400885,39.8198
123.7,-0.000412605,39.8198
123.75,-0.000407396,39.8197
123.8,-0.000406662,39.8197
123.85,-0.000410969,39.8197
123.9,-0.000410769,39.8197
123.95,-0.000416913,39.8197
124.0,-0.000404224,39.8196
124.05,-0.000417781,39.8196
124.1,-0.000412839,39.8196
124.15,-0.000404925,39.8196
124.2,-0.000399182,39.8196
124.25,-0.000406895,39.8195
124.3,-0.000401285,39.8195
124.35,-0.000404691,39.8195
124.4,-0.000404424,39.8195
124.45,-0.00040773,39.8195
124.5,-0.000404992,39.8194
124.55,-0.000401686,39.8194
124.6,-0.000404291,39.8194
124.65,-0.000407897,39.8194
124.7,-0.000399015,39.8194
124.75,-0.000401452,39.8193
124.8,-0.000406561,39.8193
124.85,-0.00040379,39.8193
124.9,-0.000392336,39.8193
124.95,-0.000400718,39.8193
125.0,-0.000395074,39.8192
125.05,-0.000404291,39.8192
125.1,-0.000397879,39.8192
125.15,-0.00040005,39.8192
125.2,-0.000399382,39.8192
125.25,-0.000404391,39.8191
125.3,-0.000397712,39.8191
125.35,-0.000397746,39.8191
125.4,-0.000391534,39.8191
125.45,-0.000395775,39.8191
125.5,-0.000388663,39.819
125.55,-0.000391802,39.819
125.6,-0.00039277,39.819
125.65,-0.000395909,39.819
125.7,-0.000395909,39.819
125.75,-0.000404291,39.8189
125.8,-0.000401352,39.8189
125.85,-0.000410569,39.8189
125.9,-0.000407363,39.8189
125.95,-0.00040035,39.8189
126.0,-0.000394673,39.8188
126.05,-0.000385791,39.8188
126.1,-0.000392002,39.8188
126.15,-0.000378144,39.8188
126.2,-0.000375038,39.8188
126.25,-0.000392436,39.8187
126.3,-0.000384388,39.8187
126.35,-0.000386692,39.8187
126.4,-0.000381183,39.8187
126.45,-0.000399549,39.8187
126.5,-0.000404658,39.8186
126.55,-0.000407363,39.8186
126.6,-0.000404658,39.8186
126.65,-0.000407196,39.8186
126.7,-0.000406394,39.8186
126.75,-0.000397044,39.8185
126.8,-0.000404792,39.8185
126.85,-0.000406929,39.8185
126.9,-0.000400116,39.8185
126.95,-0.000413808,39.8185
127.0,-0.000407062,39.8184
127.05,-0.000422724,39.8184
127.1,-0.000437483,39.8184
127.15,-0.000432641,39.8184
127.2,-0.000426096,39.8184
127.25,-0.000420887,39.8183
127.3,-0.000424861,39.8183
127.35,-0.000425095,39.8183
127.4,-0.000430104,39.8183
127.45,-0.000432241,39.8182
127.5,-0.000426697,39.8182
127.55,-0.000433109,39.8182
127.6,-0.000432675,39.8182
127.65,-0.000431072,39.8182
127.7,-0.000428734,39.8181
127.75,-0.000436014,39.8181
127.8,-0.000428701,39.8181
127.85,-0.00041708,39.8181
127.9,-0.000428601,39.8181
127.95,-0.000424861,39.818
128.0,-0.000424527,39.818
128.05,-0.000423826,39.818
128.1,-0.000426931,39.818
128.15,-0.000427766,39.8179
128.2,-0.000435179,39.8179
128.25,-0.00042052,39.8179
128.3,-0.000427966,39.8179
128.35,-0.000434445,39.8179
128.4,-0.000442158,39.8178
128.45,-0.000434211,39.8178
128.5,-0.000436381,39.8178
128.55,-0.000436782,39.8178
128.6,-0.000441056,39.8177
128.65,-0.000438986,39.8177
128.7,-0.000443561,39.8177
128.75,-0.000437984,39.8177
128.8,-0.000429235,39.8177
128.85,-0.000438051,39.8176
128.9,-0.000436882,39.8176
128.95,-0.000443127,39.8176
129.0,-0.000445898,39.8176
129.05,-0.000440222,39.8176
129.1,-0.000440288,39.8175
129.15,-0.000434779,39.8175
129.2,-0.000444563,39.8175
129.25,-0.000442726,39.8175
129.3,-0.000436949,39.8174
129.35,-0.000437951,39.8174
129.4,-0.000439854,39.8174
129.45,-0.000430771,39.8174
129.5,-0.000437617,39.8174
129.55,-0.000437951,39.8173
129.6,-0.000438752,39.8173
129.65,-0.000438786,39.8173
129.7,-0.000439988,39.8173
129.75,-0.000434411,39.8172
129.8,-0.000436248,39.8172
129.85,-0.000446633,39.8172
129.9,-0.000436782,39.8172
129.95,-0.000450306,39.8172
130.0,-0.000437984,39.8171
130.05,-0.000433643,39.8171
130.1,-0.000437584,39.8171
130.15,-0.000443895,39.8171
130.2,-0.000438652,39.817
130.25,-0.000448036,39.817
130.3,-0.000434979,39.817
130.35,-0.000444262,39.817
130.4,-0.000436515,39.817
130.45,-0.000428801,39.8169
130.5,-0.000416713,39.8169
130.55,-0.000431205,39.8169
130.6,-0.000432241,39.8169
130.65,-0.000433176,39.8169
130.7,-0.000438118,39.8168
130.75,-0.000435547,39.8168
130.8,-0.000433009,39.8168
130.85,-0.000432708,39.8168
130.9,-0.00043184,39.8167
130.95,-0.000436916,39.8167
131.0,-0.000436548,39.8167
131.05,-0.000440055,39.8167
131.1,-0.000440455,39.8167
131.15,-0.000435914,39.8166
131.2,-0.000445965,39.8166
131.25,-0.000442626,39.8166
131.3,-0.000449004,39.8166
131.35,-0.000440288,39.8165
131.4,-0.000443093,39.8165
131.45,-0.000444195,39.8165
131.5,-0.000426363,39.8165
131.55,-0.000453679,39.8165
131.6,-0.00045231,39.8164
131.65,-0.000453078,39.8164
131.7,-0.000447869,39.8164
131.75,-0.000446099,39.8164
131.8,-0.000455449,39.8163
131.85,-0.000445932,39.8163
131.9,-0.000442926,39.8163
131.95,-0.000450974,39.8163
132.0,-0.000445865,39.8163
132.05,-0.000439387,39.8162
132.1,-0.000438953,39.8162
132.15,-0.000436181,39.8162
132.2,-0.000439487,39.8162
132.25,-0.00044473,39.8161
132.3,-0.000439387,39.8161
132.35,-0.000438686,39.8161
132.4,-0.000442192,39.8161
132.45,-0.000449438,39.8161
132.5,-0.000449906,39.816
132.55,-0.000446466,39.816
132.6,-0.000453245,39.816
132.65,-0.000449472,39.816
132.7,-0.000441624,39.8159
132.75,-0.000447401,39.8159
132.8,-0.000445631,39.8159
132.85,-0.000449037,39.8159
132.9,-0.000457252,39.8159
132.95,-0.000451175,39.8158
133.0,-0.000456851,39.8158
133.05,-0.000456351,39.8158
133.1,-0.000449071,39.8158
133.15,-0.000451008,39.8157
133.2,-0.000440055,39.8157
133.25,-0.000449472,39.8157
133.3,-0.000444396,39.8157
133.35,-0.000442392,39.8157
133.4,-0.000438585,39.8156
133.45,-0.000437617,39.8156
133.5,-0.000444396,39.8156
133.55,-0.000440589,39.8156
133.6,-0.00043952,39.8155
133.65,-0.000445631,39.8155
133.7,-0.000449238,39.8155
133.75,-0.000449705,39.8155
133.8,-0.000449138,39.8155
133.85,-0.000441624,39.8154
133.9,-0.000441123,39.8154
133.95,-0.000444496,39.8154
134.0,-0.000445097,39.8154
134.05,-0.000444329,39.8153
134.1,-0.000439921,39.8153
134.15,-0.000439621,39.8153
134.2,-0.000446633,39.8153
134.25,-0.000451208,39.8153
134.3,-0.000453913,39.8152
134.35,-0.000450006,39.8152
134.4,-0.00044887,39.8152
134.45,-0.000447601,39.8152
134.5,-0.000447535,39.8151
134.55,-0.000449104,39.8151
134.6,-0.000439454,39.8151
134.65,-0.00044326,39.8151
134.7,-0.000444195,39.8151
134.75,-0.000439053,39.815
134.8,-0.000440622,39.815
134.85,-0.000446199,39.815
134.9,-0.000436482,39.815
134.95,-0.000441491,39.8149
135.0,-0.000440422,39.8149
135.05,-0.000445665,39.8149
135.1,-0.000445531,39.8149
135.15,-0.000442158,39.8149
135.2,-0.000446099,39.8148
135.25,-0.000444162,39.8148
135.3,-0.000442593,39.8148
135.35,-0.000444797,39.8148
135.4,-0.000447101,39.8147
135.45,-0.000444496,39.8147
135.5,-0.000447234,39.8147
135.55,-0.000447101,39.8147
135.6,-0.000449371,39.8147
135.65,-0.000443027,39.8146
135.7,-0.000444062,39.8146
135.75,-0.000451442,39.8146
135.8,-0.000448236,39.8146
135.85,-0.000446399,39.8145
135.9,-0.000442092,39.8145
135.95,-0.000447134,39.8145
136.0,-0.000432875,39.8145
136.05,-0.000443561,39.8145
136.1,-0.000444663,39.8144
136.15,-0.000447134,39.8144
136.2,-0.000444095,39.8144
136.25,-0.000444229,39.8144
136.3,-0.000453646,39.8143
136.35,-0.0004467,39.8143
136.4,-0.000447301,39.8143
136.45,-0.000449037,39.8143
136.5,-0.000451074,39.8143
136.55,-0.00044316,39.8142
136.6,-0.000446466,39.8142
136.65,-0.000450273,39.8142
136.7,-0.000449305,39.8142
136.75,-0.000449071,39.8141
136.8,-0.00044286,39.8141
136.85,-0.000443628,39.8141
136.9,-0.000441557,39.8141
136.95,-0.000447835,39.814
137.0,-0.000444963,39.814
137.05,-0.000442192,39.814
137.1,-0.00044877,39.814
137.15,-0.000452277,39.814
137.2,-0.000441658,39.8139
137.25,-0.000447935,39.8139
137.3,-0.000446166,39.8139
137.35,-0.000441658,39.8139
137.4,-0.000443962,39.8139
137.45,-0.000451408,39.8138
137.5,-0.000447601,39.8138
137.55,-0.000440589,39.8138
137.6,-0.000447468,39.8138
137.65,-0.000443962,39.8137
137.7,-0.000456584,39.8137
137.75,-0.000458454,39.8137
137.8,-0.000452377,39.8137
137.85,-0.000459222,39.8136
137.9,-0.000455716,39.8136
137.95,-0.00045438,39.8136
138.0,-0.000453445,39.8136
138.05,-0.000438218,39.8136
138.1,-0.000452143,39.8135
138.15,-0.000444062,39.8135
138.2,-0.000441791,39.8135
138.25,-0.000448069,39.8135
138.3,-0.000444763,39.8134
138.35,-0.000437517,39.8134
138.4,-0.000445832,39.8134
138.45,-0.000444863,39.8134
138.5,-0.000424093,39.8134
138.55,-0.000429068,39.8133
138.6,-0.000439854,39.8133
138.65,-0.000435714,39.8133
138.7,-0.000429436,39.8133
138.75,-0.000444797,39.8132
138.8,-0.000435413,39.8132
138.85,-0.000433176,39.8132
138.9,-0.000428133,39.8132
138.95,-0.000429836,39.8132
139.0,-0.000418716,39.8131
139.05,-0.000431372,39.8131
139.1,-0.000434678,39.8131
139.15,-0.000432307,39.8131
139.2,-0.000429068,39.8131
139.25,-0.000440489,39.813
139.3,-0.000429335,39.813
139.35,-0.000436281,39.813
139.4,-0.000432942,39.813
139.45,-0.000421521,39.8129
139.5,-0.000423926,39.8129
139.55,-0.000422423,39.8129
139.6,-0.000429135,39.8129
139.65,-0.000437751,39.8129
139.7,-0.000444095,39.8128
139.75,-0.000437383,39.8128
139.8,-0.000437517,39.8128
139.85,-0.000432641,39.8128
139.9,-0.000435747,39.8128
139.95,-0.00042977,39.8127
140.0,-0.000431005,39.8127
140.05,-0.00043568,39.8127
140.1,-0.000427432,39.8127
140.15,-0.000432975,39.8126
140.2,-0.000436281,39.8126
140.25,-0.000436815,39.8126
140.3,-0.000439788,39.8126
140.35,-0.000434545,39.8126
140.4,-0.000442793,39.8125
140.45,-0.000446666,39.8125
140.5,-0.000432675,39.8125
140.55,-0.000439086,39.8125
140.6,-0.000447568,39.8124
140.65,-0.000445097,39.8124
140.7,-0.000430104,39.8124
140.75,-0.000435881,39.8124
140.8,-0.000438485,39.8124
140.85,-0.000439988,39.8123
140.9,-0.000439788,39.8123
140.95,-0.000445297,39.8123
141.0,-0.000443127,39.8123
141.05,-0.000439587,39.8122
141.1,-0.000447768,39.8122
141.15,-0.000444062,39.8122
141.2,-0.000435046,39.8122
141.25,-0.000425629,39.8122
141.3,-0.000432174,39.8121
141.35,-0.000436114,39.8121
141.4,-0.000431406,39.8121
141.45,-0.00042603,39.8121
141.5,-0.000426831,39.8121
141.55,-0.000425762,39.812
141.6,-0.000428,39.812
141.65,-0.000422557,39.812
141.7,-0.000432541,39.812
141.75,-0.00042623,39.8119
141.8,-0.000423091,39.8119
141.85,-0.000430671,39.8119
141.9,-0.000428701,39.8119
141.95,-0.000423725,39.8119
142.0,-0.000434712,39.8118
142.05,-0.000431506,39.8118
142.1,-0.000432307,39.8118
142.15,-0.000421688,39.8118
142.2,-0.00042613,39.8118
142.25,-0.000424293,39.8117
142.3,-0.000425629,39.8117
142.35,-0.000436415,39.8117
142.4,-0.000427933,39.8117
142.45,-0.000433242,39.8116
142.5,-0.000437517,39.8116
142.55,-0.000442292,39.8116
142.6,-0.000433209,39.8116
142.65,-0.000440188,39.8116
142.7,-0.000440489,39.8115
142.75,-0.000429536,39.8115
142.8,-0.000430838,39.8115
142.85,-0.00043174,39.8115
142.9,-0.000432074,39.8115
142.95,-0.000433042,39.8114
143.0,-0.000431974,39.8114
143.05,-0.00043568,39.8114
143.1,-0.000438619,39.8114
143.15,-0.000429335,39.8113
143.2,-0.000438352,39.8113
143.25,-0.0004282,39.8113
143.3,-0.000430304,39.8113
143.35,-0.000431239,39.8113
143.4,-0.000441958,39.8112
143.45,-0.000439821,39.8112
143.5,-0.000439086,39.8112
143.55,-0.000432575,39.8112
143.6,-0.0004279,39.8111
143.65,-0.000434912,39.8111
143.7,-0.000426263,39.8111
143.75,-0.000431439,39.8111
143.8,-0.000438585,39.8111
143.85,-0.000432575,39.811
143.9,-0.000430805,39.811
143.95,-0.000436381,39.811
144.0,-0.000434478,39.811
144.05,-0.000437918,39.811
144.1,-0.00043174,39.8109
144.15,-0.000439888,39.8109
144.2,-0.000438218,39.8109
144.25,-0.000448603,39.8109
144.3,-0.000452777,39.8108
144.35,-0.00044513,39.8108
144.4,-0.000447268,39.8108
144.45,-0.000448937,39.8108
144.5,-0.000449906,39.8108
144.55,-0.000445598,39.8107
144.6,-0.000443628,39.8107
144.65,-0.000441891,39.8107
144.7,-0.000438385,39.8107
144.75,-0.000445798,39.8106
144.8,-0.000443728,39.8106
144.85,-0.000442693,39.8106
144.9,-0.000440422,39.8106
144.95,-0.000437383,39.8106
145.0,-0.000440121,39.8105
145.05,-0.000438452,39.8105
145.1,-0.000442058,39.8105
145.15,-0.000440756,39.8105
145.2,-0.000452777,39.8104
145.25,-0.000449672,39.8104
145.3,-0.000445798,39.8104
145.35,-0.000441457,39.8104
145.4,-0.000439487,39.8104
145.45,-0.000434478,39.8103
145.5,-0.000445231,39.8103
145.55,-0.000452343,39.8103
145.6,-0.000452844,39.8103
145.65,-0.000451742,39.8102
145.7,-0.000444596,39.8102
145.75,-0.000451675,39.8102
145.8,-0.000452444,39.8102
145.85,-0.000448503,39.8102
145.9,-0.000443294,39.8101
145.95,-0.000443227,39.8101
146.0,-0.000431205,39.8101
146.05,-0.000441056,39.8101
146.1,-0.000451709,39.81
146.15,-0.000450674,39.81
146.2,-0.000442726,39.81
146.25,-0.000452811,39.81
146.3,-0.0004467,39.81
146.35,-0.0004469,39.8099
146.4,-0.000442726,39.8099
146.45,-0.000436348,39.8099
146.5,-0.00043952,39.8099
146.55,-0.000453278,39.8098
146.6,-0.000453879,39.8098
146.65,-0.00044857,39.8098
146.7,-0.000450206,39.8098
146.75,-0.000444997,39.8097
146.8,-0.000444162,39.8097
146.85,-0.000438686,39.8097
146.9,-0.000441223,39.8097
146.95,-0.000442492,39.8097
147.0,-0.000446366,39.8096
147.05,-0.000447401,39.8096
147.1,-0.000444963,39.8096
147.15,-0.000442659,39.8096
147.2,-0.000447101,39.8096
147.25,-0.000450473,39.8095
147.3,-0.000443561,39.8095
147.35,-0.000440155,39.8095
147.4,-0.000442993,39.8095
147.45,-0.000445331,39.8094
147.5,-0.000439687,39.8094
147.55,-0.000438151,39.8094
147.6,-0.000445398,39.8094
147.65,-0.000439754,39.8094
147.7,-0.000440121,39.8093
147.75,-0.000437083,39.8093
147.8,-0.000442359,39.8093
147.85,-0.00044463,39.8093
147.9,-0.000436682,39.8092
147.95,-0.00044119,39.8092
148.0,-0.000443761,39.8092
148.05,-0.000443127,39.8092
148.1,-0.000439387,39.8092
148.15,-0.000443561,39.8091
148.2,-0.000439621,39.8091
148.25,-0.000449906,39.8091
148.3,-0.000444663,39.8091
148.35,-0.000442225,39.809
148.4,-0.000439921,39.809
148.45,-0.000447435,39.809
148.5,-0.000458488,39.809
148.55,-0.000457553,39.809
148.6,-0.000443728,39.8089
148.65,-0.000445264,39.8089
148.7,-0.000442626,39.8089
148.75,-0.000448704,39.8089
148.8,-0.000443027,39.8088
148.85,-0.000442626,39.8088
148.9,-0.000449772,39.8088
148.95,-0.00045044,39.8088
149.0,-0.000453612,39.8088
149.05,-0.000451041,39.8087
149.1,-0.000450073,39.8087
149.15,-0.000447368,39.8087
149.2,-0.000446867,39.8087
149.25,-0.000454681,39.8086
149.3,-0.000448136,39.8086
149.35,-0.000458554,39.8086
149.4,-0.000457753,39.8086
149.45,-0.000463463,39.8085
149.5,-0.0004656,39.8085
149.55,-0.000460925,39.8085
149.6,-0.000454748,39.8085
149.65,-0.000463397,39.8085
149.7,-0.000458321,39.8084
149.75,-0.000463129,39.8084
149.8,-0.00045812,39.8084
149.85,-0.000462528,39.8084
149.9,-0.000451909,39.8083
149.95,-0.000449371,39.8083
150.0,-0.000466903,39.8083
150.05,-0.000465233,39.8083
150.1,-0.000449238,39.8083
150.15,-0.000451408,39.8082
150.2,-0.00045605,39.8082
150.25,-0.000456918,39.8082
150.3,-0.000455582,39.8082
150.35,-0.000456317,39.8081
150.4,-0.000458922,39.8081
150.45,-0.000460491,39.8081
150.5,-0.000460091,39.8081
150.55,-0.000463129,39.808
150.6,-0.000463096,39.808
150.65,-0.000464131,39.808
150.7,-0.00046914,39.808
150.75,-0.000467237,39.8079
150.8,-0.000464031,39.8079
150.85,-0.000455315,39.8079
150.9,-0.000456484,39.8079
150.95,-0.000446399,39.8079
151.0,-0.000446266,39.8078
151.05,-0.000451842,39.8078
151.1,-0.000457119,39.8078
151.15,-0.000444429,39.8078
151.2,-0.000449505,39.8077
151.25,-0.000450206,39.8077
151.3,-0.0004468,39.8077
151.35,-0.000451408,39.8077
151.4,-0.000448904,39.8077
151.45,-0.000454514,39.8076
151.5,-0.000451008,39.8076
151.55,-0.000448603,39.8076
151.6,-0.000446566,39.8076
151.65,-0.000447702,39.8075
151.7,-0.000457853,39.8075
151.75,-0.00046333,39.8075
151.8,-0.000459857,39.8075
151.85,-0.000451809,39.8075
151.9,-0.000457018,39.8074
151.95,-0.00045792,39.8074
152.0,-0.000459656,39.8074
152.05,-0.000457786,39.8074
152.1,-0.000451976,39.8073
152.15,-0.000453312,39.8073
152.2,-0.000462094,39.8073
152.25,-0.000461026,39.8073
152.3,-0.000465367,39.8072
152.35,-0.000459289,39.8072
152.4,-0.000460124,39.8072
152.45,-0.000463664,39.8072
152.5,-0.000454347,39.8072
152.55,-0.000455716,39.8071
152.6,-0.000453345,39.8071
152.65,-0.000454113,39.8071
152.7,-0.000453412,39.8071
152.75,-0.000452243,39.807
152.8,-0.000447167,39.807
152.85,-0.000445565,39.807
152.9,-0.000444195,39.807
152.95,-0.000449271,39.8069
153.0,-0.000451041,39.8069
153.05,-0.000453445,39.8069
153.1,-0.000449338,39.8069
153.15,-0.000449672,39.8069
153.2,-0.000457252,39.8068
153.25,-0.000455382,39.8068
153.3,-0.000462595,39.8068
153.35,-0.0004651,39.8068
153.4,-0.000467003,39.8067
153.45,-0.000456017,39.8067
153.5,-0.000467804,39.8067
153.55,-0.000462361,39.8067
153.6,-0.000460491,39.8067
153.65,-0.000455115,39.8066
153.7,-0.000447702,39.8066
153.75,-0.000455082,39.8066
153.8,-0.000456651,39.8066
153.85,-0.000454414,39.8065
153.9,-0.000455015,39.8065
153.95,-0.000455582,39.8065
154.0,-0.000455315,39.8065
154.05,-0.000452844,39.8064
154.1,-0.000454848,39.8064
154.15,-0.000449371,39.8064
154.2,-0.000451175,39.8064
154.25,-0.000452777,39.8064
154.3,-0.000458454,39.8063
154.35,-0.000463229,39.8063
154.4,-0.0004651,39.8063
154.45,-0.000470509,39.8063
154.5,-0.000466803,39.8062
154.55,-0.000462795,39.8062
154.6,-0.000463196,39.8062
154.65,-0.000462194,39.8062
154.7,-0.000463229,39.8061
154.75,-0.000454514,39.8061
154.8,-0.000463229,39.8061
154.85,-0.000465066,39.8061
154.9,-0.000462495,39.8061
154.95,-0.000455716,39.806
155.0,-0.000462996,39.806
155.05,-0.00046717,39.806
155.1,-0.000453813,39.806
155.15,-0.00045595,39.8059
155.2,-0.000455649,39.8059
155.25,-0.000459055,39.8059
155.3,-0.000451241,39.8059
155.35,-0.000451108,39.8059
155.4,-0.000456851,39.8058
155.45,-0.000452176,39.8058
155.5,-0.000455749,39.8058
155.55,-0.000461226,39.8058
155.6,-0.000458955,39.8057
155.65,-0.000458922,39.8057
155.7,-0.00045054,39.8057
155.75,-0.000455983,39.8057
155.8,-0.000455082,39.8056
155.85,-0.000449739,39.8056
155.9,-0.000458788,39.8056
155.95,-0.000446433,39.8056
156.0,-0.000450941,39.8056
156.05,-0.000454614,39.8055
156.1,-0.000455048,39.8055
156.15,-0.000455749,39.8055
156.2,-0.00045398,39.8055
156.25,-0.000457786,39.8054
156.3,-0.000460057,39.8054
156.35,-0.00045615,39.8054
156.4,-0.000458488,39.8054
156.45,-0.000465834,39.8054
156.5,-0.000462996,39.8053
156.55,-0.000468773,39.8053
156.6,-0.0004652,39.8053
156.65,-0.000462495,39.8053
156.7,-0.000470108,39.8052
156.75,-0.000468973,39.8052
156.8,-0.000457185,39.8052
156.85,-0.000459122,39.8052
156.9,-0.000461426,39.8051
156.95,-0.000460825,39.8051
157.0,-0.000459757,39.8051
157.05,-0.000466569,39.8051
157.1,-0.000453212,39.805
157.15,-0.000453278,39.805
157.2,-0.000463697,39.805
157.25,-0.000465734,39.805
157.3,-0.000458254,39.805
157.35,-0.000462595,39.8049
157.4,-0.0004654,39.8049
157.45,-0.000463463,39.8049
157.5,-0.000463497,39.8049
157.55,-0.000460959,39.8048
157.6,-0.000462495,39.8048
157.65,-0.000466769,39.8048
157.7,-0.000465834,39.8048
157.75,-0.000466035,39.8047
157.8,-0.000465133,39.8047
157.85,-0.0004651,39.8047
157.9,-0.000471144,39.8047
157.95,-0.000472546,39.8047
158.0,-0.000471711,39.8046
158.05,-0.000456417,39.8046
158.1,-0.000451909,39.8046
158.15,-0.000461259,39.8046
158.2,-0.000457786,39.8045
158.25,-0.000456517,39.8045
158.3,-0.000453479,39.8045
158.35,-0.000460892,39.8045
158.4,-0.000460692,39.8044
158.45,-0.000455883,39.8044
158.5,-0.000453145,39.8044
158.55,-0.000456551,39.8044
158.6,-0.000460391,39.8044
158.65,-0.000455015,39.8043
158.7,-0.000453212,39.8043
158.75,-0.000464198,39.8043
158.8,-0.000462395,39.8043
158.85,-0.000461493,39.8042
158.9,-0.000454647,39.8042
158.95,-0.000453145,39.8042
159.0,-0.000442559,39.8042
159.05,-0.000447501,39.8042
159.1,-0.000457686,39.8041
159.15,-0.000458788,39.8041
159.2,-0.000448837,39.8041
159.25,-0.000449271,39.8041
159.3,-0.000450707,39.804
159.35,-0.000453111,39.804
159.4,-0.000445297,39.804
159.45,-0.000445097,39.804
159.5,-0.000453579,39.8039
159.55,-0.00045251,39.8039
159.6,-0.000448704,39.8039
159.65,-0.000450874,39.8039
159.7,-0.000449772,39.8039
159.75,-0.000448904,39.8038
159.8,-0.000448603,39.8038
159.85,-0.000455482,39.8038
159.9,-0.000451842,39.8038
159.95,-0.000435981,39.8037
160.0,-0.000420887,39.8037
160.05,-0.000451208,39.8037
160.1,-0.000452577,39.8037
160.15,-0.000459423,39.8037
160.2,-0.000457052,39.8036
160.25,-0.000441357,39.8036
160.3,-0.000445999,39.8036
160.35,-0.000451475,39.8036
160.4,-0.000449104,39.8035
160.45,-0.000450106,39.8035
160.5,-0.000447134,39.8035
160.55,-0.000453813,39.8035
160.6,-0.00044857,39.8035
160.65,-0.000453378,39.8034
160.7,-0.000458655,39.8034
160.75,-0.000460157,39.8034
160.8,-0.000462862,39.8034
160.85,-0.000460091,39.8033
160.9,-0.000464966,39.8033
160.95,-0.000464164,39.8033
161.0,-0.000473381,39.8033
161.05,-0.000473414,39.8032
161.1,-0.000470543,39.8032
161.15,-0.000470509,39.8032
161.2,-0.00047308,39.8032
161.25,-0.000473815,39.8032
161.3,-0.000474249,39.8031
161.35,-0.000476253,39.8031
161.4,-0.000467871,39.8031
161.45,-0.000465266,39.8031
161.5,-0.000469841,39.803
161.55,-0.000470309,39.803
161.6,-0.000465567,39.803
161.65,-0.000468305,39.803
161.7,-0.000467137,39.8029
161.75,-0.000464532,39.8029
161.8,-0.000459122,39.8029
161.85,-0.000467804,39.8029
161.9,-0.00046697,39.8028
161.95,-0.000473682,39.8028
162.0,-0.000472646,39.8028
162.05,-0.00045782,39.8028
162.1,-0.000455449,39.8028
162.15,-0.000457352,39.8027
162.2,-0.000466502,39.8027
162.25,-0.000460792,39.8027
162.3,-0.000464799,39.8027
162.35,-0.000468606,39.8026
162.4,-0.000472713,39.8026
162.45,-0.00046707,39.8026
