CCStrip-at Ep-300C,VSTEP1,-1.395,TSTEP1,600.0,QLIMIT,300000.0
T,Im,Q
8.8,0.485688,4.64114
8.85,0.485541,4.66542
8.9,0.485387,4.68969
8.95,0.485265,4.71395
9.0,0.485145,4.73821
9.05,0.485011,4.76246
9.1,0.48489,4.7867
9.15,0.484765,4.81094
9.2,0.484635,4.83517
9.25,0.48453,4.8594
9.3,0.484401,4.88362
9.35,0.484314,4.90783
9.4,0.484174,4.93204
9.45,0.484037,4.95624
9.5,0.483951,4.98044
9.55,0.483832,5.00463
9.6,0.483694,5.02882
9.65,0.483615,5.053
9.7,0.483488,5.07717
9.75,0.48337,5.10134
9.8,0.483269,5.12551
9.85,0.483172,5.14966
9.9,0.48306,5.17382
9.95,0.482961,5.19797
10.0,0.48286,5.22211
10.05,0.482741,5.24625
10.1,0.482656,5.27038
10.15,0.48257,5.29451
10.2,0.482466,5.31863
10.25,0.482368,5.34275
10.3,0.482284,5.36686
10.35,0.482194,5.39097
10.4,0.482102,5.41508
10.45,0.482022,5.43918
10.5,0.48193,5.46327
10.55,0.48183,5.48737
10.6,0.481753,5.51145
10.65,0.481662,5.53554
10.7,0.481595,5.55962
10.75,0.481512,5.58369
10.8,0.481428,5.60776
10.85,0.481348,5.63183
10.9,0.481261,5.65589
10.95,0.481195,5.67995
11.0,0.481127,5.70401
11.05,0.48106,5.72806
11.1,0.480989,5.75211
11.15,0.480905,5.77616
11.2,0.480831,5.8002
11.25,0.48078,5.82424
11.3,0.480719,5.84827
11.35,0.480669,5.87231
11.4,0.480613,5.89634
11.45,0.480559,5.92037
11.5,0.480497,5.94439
11.55,0.480424,5.96841
11.6,0.480367,5.99243
11.65,0.480299,6.01645
11.7,0.480249,6.04046
11.75,0.480183,6.06447
11.8,0.48015,6.08848
11.85,0.480113,6.11248
11.9,0.480058,6.13648
11.95,0.480006,6.16048
12.0,0.479965,6.18448
12.05,0.479918,6.20848
12.1,0.479872,6.23247
12.15,0.479828,6.25646
12.2,0.479785,6.28045
12.25,0.479743,6.30444
12.3,0.479693,6.32842
12.35,0.479671,6.35241
12.4,0.479636,6.37639
12.45,0.479606,6.40037
12.5,0.479581,6.42435
12.55,0.479537,6.44833
12.6,0.479512,6.4723
12.65,0.479454,6.49627
12.7,0.47943,6.52025
12.75,0.479405,6.54422
12.8,0.47936,6.56818
12.85,0.479341,6.59215
12.9,0.479307,6.61612
12.95,0.479297,6.64008
13.0,0.479261,6.66404
13.05,0.479249,6.68801
13.1,0.479213,6.71197
13.15,0.479184,6.73593
13.2,0.479175,6.75989
13.25,0.479159,6.78384
13.3,0.479126,6.8078
13.35,0.479106,6.83175
13.4,0.479087,6.85571
13.45,0.479063,6.87966
13.5,0.479047,6.90361
13.55,0.479043,6.92757
13.6,0.479018,6.95152
13.65,0.479018,6.97547
13.7,0.47901,6.99942
13.75,0.478995,7.02337
13.8,0.479,7.04732
13.85,0.479009,7.07127
13.9,0.47902,7.09522
13.95,0.479048,7.11917
14.0,0.479051,7.14313
14.05,0.479048,7.16708
14.1,0.479063,7.19103
14.15,0.479046,7.21498
14.2,0.479048,7.23894
14.25,0.479043,7.26289
14.3,0.479053,7.28684
14.35,0.479045,7.31079
14.4,0.479052,7.33475
14.45,0.479063,7.3587
14.5,0.479081,7.38265
14.55,0.479087,7.40661
14.6,0.479093,7.43056
14.65,0.479096,7.45452
14.7,0.479118,7.47847
14.75,0.479112,7.50243
14.8,0.479116,7.52638
14.85,0.47914,7.55034
14.9,0.479155,7.5743
14.95,0.479169,7.59826
15.0,0.479198,7.62222
15.05,0.479214,7.64618
15.1,0.479219,7.67014
15.15,0.479235,7.6941
15.2,0.479246,7.71806
15.25,0.479286,7.74203
15.3,0.479302,7.76599
15.35,0.479312,7.78996
15.4,0.47933,7.81392
15.45,0.479357,7.83789
15.5,0.479376,7.86186
15.55,0.479398,7.88583
15.6,0.47942,7.9098
15.65,0.479451,7.93377
15.7,0.479478,7.95775
15.75,0.479494,7.98172
15.8,0.479526,8.0057
15.85,0.479547,8.02968
15.9,0.47957,8.05365
15.95,0.479581,8.07763
16.0,0.479619,8.10161
16.05,0.47965,8.1256
16.1,0.47967,8.14958
16.15,0.47968,8.17356
16.2,0.479697,8.19755
16.25,0.479719,8.22154
16.3,0.479759,8.24552
16.35,0.479782,8.26951
16.4,0.479817,8.2935
16.45,0.479851,8.3175
16.5,0.479875,8.34149
16.55,0.479909,8.36549
16.6,0.479935,8.38948
16.65,0.479973,8.41348
16.7,0.479987,8.43748
16.75,0.480008,8.46148
16.8,0.480031,8.48548
16.85,0.480101,8.50949
16.9,0.480141,8.53349
16.95,0.480174,8.5575
17.0,0.48025,8.58152
17.05,0.4803,8.60553
17.1,0.480335,8.62955
17.15,0.480365,8.65357
17.2,0.4804,8.67758
17.25,0.480446,8.70161
17.3,0.480472,8.72563
17.35,0.480497,8.74966
17.4,0.480527,8.77368
17.45,0.480556,8.79771
17.5,0.480576,8.82174
17.55,0.480605,8.84577
17.6,0.480626,8.8698
17.65,0.480663,8.89383
17.7,0.480679,8.91787
17.75,0.480714,8.9419
17.8,0.480754,8.96594
17.85,0.480772,8.98998
17.9,0.480806,9.01402
17.95,0.480839,9.03806
18.0,0.480866,9.06211
18.05,0.48089,9.08615
18.1,0.480915,9.1102
18.15,0.480949,9.13424
18.2,0.480975,9.15829
18.25,0.481009,9.18234
18.3,0.481055,9.20639
18.35,0.481096,9.23045
18.4,0.481128,9.25451
18.45,0.481164,9.27856
18.5,0.481171,9.30262
18.55,0.481214,9.32668
18.6,0.481241,9.35075
18.65,0.481279,9.37481
18.7,0.481307,9.39887
18.75,0.481334,9.42294
18.8,0.481386,9.44701
18.85,0.481409,9.47108
18.9,0.48144,9.49515
18.95,0.481469,9.51923
19.0,0.481503,9.5433
19.05,0.48154,9.56738
19.1,0.481579,9.59146
19.15,0.481619,9.61554
19.2,0.481633,9.63962
19.25,0.481651,9.6637
19.3,0.481671,9.68779
19.35,0.481696,9.71187
19.4,0.481718,9.73596
19.45,0.481754,9.76005
19.5,0.481797,9.78413
19.55,0.481839,9.80823
19.6,0.48186,9.83232
19.65,0.481902,9.85641
19.7,0.481946,9.88051
19.75,0.481995,9.90461
19.8,0.482017,9.92871
19.85,0.482065,9.95282
19.9,0.482111,9.97692
19.95,0.482132,10.001
20.0,0.482158,10.0251
20.05,0.48219,10.0492
20.1,0.482231,10.0734
20.15,0.48228,10.0975
20.2,0.482335,10.1216
20.25,0.482363,10.1457
20.3,0.482393,10.1698
20.35,0.48243,10.1939
20.4,0.48245,10.2181
20.45,0.482489,10.2422
20.5,0.482514,10.2663
20.55,0.482554,10.2904
20.6,0.482582,10.3146
20.65,0.482616,10.3387
20.7,0.482659,10.3628
20.75,0.482691,10.387
20.8,0.482725,10.4111
20.85,0.48274,10.4352
20.9,0.482778,10.4594
20.95,0.482807,10.4835
21.0,0.482824,10.5077
21.05,0.482859,10.5318
21.1,0.482881,10.556
21.15,0.482898,10.5801
21.2,0.482927,10.6042
21.25,0.482952,10.6284
21.3,0.482987,10.6525
21.35,0.483009,10.6767
21.4,0.483028,10.7008
21.45,0.483042,10.725
21.5,0.483076,10.7492
21.55,0.483115,10.7733
21.6,0.483144,10.7975
21.65,0.483167,10.8216
21.7,0.48318,10.8458
21.75,0.483199,10.8699
21.8,0.483223,10.8941
21.85,0.483246,10.9183
21.9,0.483263,10.9424
21.95,0.483285,10.9666
22.0,0.483295,10.9908
22.05,0.483312,11.0149
22.1,0.483321,11.0391
22.15,0.483333,11.0633
22.2,0.483355,11.0874
22.25,0.483383,11.1116
22.3,0.4834,11.1358
22.35,0.483414,11.1599
22.4,0.483423,11.1841
22.45,0.48343,11.2083
22.5,0.48343,11.2324
22.55,0.483441,11.2566
22.6,0.483437,11.2808
22.65,0.483447,11.305
22.7,0.48346,11.3291
22.75,0.483469,11.3533
22.8,0.483469,11.3775
22.85,0.48346,11.4017
22.9,0.48348,11.4258
22.95,0.483504,11.45
23.0,0.483524,11.4742
23.05,0.483543,11.4984
23.1,0.483557,11.5225
23.15,0.483554,11.5467
23.2,0.483581,11.5709
23.25,0.483592,11.5951
23.3,0.483618,11.6193
23.35,0.483616,11.6434
23.4,0.483628,11.6676
23.45,0.483635,11.6918
23.5,0.483634,11.716
23.55,0.483655,11.7402
23.6,0.483671,11.7643
23.65,0.483668,11.7885
23.7,0.48368,11.8127
23.75,0.483697,11.8369
23.8,0.483691,11.8611
23.85,0.483705,11.8853
23.9,0.483687,11.9095
23.95,0.483703,11.9336
24.0,0.483713,11.9578
24.05,0.48373,11.982
24.1,0.483735,12.0062
24.15,0.483735,12.0304
24.2,0.483732,12.0546
24.25,0.483746,12.0788
24.3,0.483752,12.1029
24.35,0.483761,12.1271
24.4,0.48376,12.1513
24.45,0.483767,12.1755
24.5,0.483763,12.1997
24.55,0.483771,12.2239
24.6,0.483766,12.2481
24.65,0.483771,12.2723
24.7,0.483787,12.2965
24.75,0.483774,12.3206
24.8,0.483778,12.3448
24.85,0.483784,12.369
24.9,0.48379,12.3932
24.95,0.483777,12.4174
25.0,0.483772,12.4416
25.05,0.483789,12.4658
25.1,0.483791,12.49
25.15,0.483792,12.5142
25.2,0.483786,12.5383
25.25,0.483782,12.5625
25.3,0.48377,12.5867
25.35,0.483772,12.6109
25.4,0.483783,12.6351
25.45,0.483779,12.6593
25.5,0.483768,12.6835
25.55,0.483758,12.7077
25.6,0.483758,12.7319
25.65,0.483725,12.756
25.7,0.483701,12.7802
25.75,0.483697,12.8044
25.8,0.483709,12.8286
25.85,0.483696,12.8528
25.9,0.483683,12.877
25.95,0.483685,12.9011
26.0,0.483666,12.9253
26.05,0.483662,12.9495
26.1,0.483663,12.9737
26.15,0.48365,12.9979
26.2,0.483651,13.0221
26.25,0.483631,13.0462
26.3,0.483645,13.0704
26.35,0.483622,13.0946
26.4,0.483622,13.1188
26.45,0.483627,13.143
26.5,0.483604,13.1671
26.55,0.483591,13.1913
26.6,0.48359,13.2155
26.65,0.483586,13.2397
26.7,0.483555,13.2639
26.75,0.48355,13.288
26.8,0.483533,13.3122
26.85,0.483521,13.3364
26.9,0.483508,13.3606
26.95,0.483503,13.3847
27.0,0.48349,13.4089
27.05,0.483483,13.4331
27.1,0.483471,13.4573
27.15,0.483458,13.4814
27.2,0.48344,13.5056
27.25,0.483435,13.5298
27.3,0.483424,13.554
27.35,0.483406,13.5781
27.4,0.483398,13.6023
27.45,0.483387,13.6265
27.5,0.483386,13.6506
27.55,0.483372,13.6748
27.6,0.483357,13.699
27.65,0.483351,13.7231
27.7,0.483335,13.7473
27.75,0.483319,13.7715
27.8,0.483309,13.7956
27.85,0.48329,13.8198
27.9,0.483296,13.844
27.95,0.483282,13.8681
28.0,0.483271,13.8923
28.05,0.483256,13.9165
28.1,0.483266,13.9406
28.15,0.483263,13.9648
28.2,0.483262,13.9889
28.25,0.483247,14.0131
28.3,0.48324,14.0373
28.35,0.483217,14.0614
28.4,0.483204,14.0856
28.45,0.483157,14.1097
28.5,0.483121,14.1339
28.55,0.483118,14.1581
28.6,0.483107,14.1822
28.65,0.483089,14.2064
28.7,0.483095,14.2305
28.75,0.483061,14.2547
28.8,0.483054,14.2788
28.85,0.48304,14.303
28.9,0.483038,14.3271
28.95,0.483021,14.3513
29.0,0.483025,14.3754
29.05,0.482998,14.3996
29.1,0.482973,14.4237
29.15,0.482957,14.4479
29.2,0.482952,14.472
29.25,0.482939,14.4962
29.3,0.482919,14.5203
29.35,0.48291,14.5445
29.4,0.482899,14.5686
29.45,0.482874,14.5928
29.5,0.482856,14.6169
29.55,0.482821,14.641
29.6,0.482797,14.6652
29.65,0.482771,14.6893
29.7,0.482748,14.7135
29.75,0.482737,14.7376
29.8,0.482708,14.7617
29.85,0.48269,14.7859
29.9,0.48267,14.81
29.95,0.482661,14.8341
30.0,0.482641,14.8583
30.05,0.482616,14.8824
30.1,0.482595,14.9065
30.15,0.482574,14.9307
30.2,0.482552,14.9548
30.25,0.482523,14.9789
30.3,0.482506,15.003
30.35,0.482479,15.0272
30.4,0.482458,15.0513
30.45,0.482434,15.0754
30.5,0.482416,15.0995
30.55,0.482399,15.1236
30.6,0.482385,15.1478
30.65,0.48237,15.1719
30.7,0.482348,15.196
30.75,0.482334,15.2201
30.8,0.482198,15.2442
30.85,0.482115,15.2683
30.9,0.482102,15.2924
30.95,0.482083,15.3165
31.0,0.482062,15.3406
31.05,0.482021,15.3647
31.1,0.482,15.3888
31.15,0.481968,15.4129
31.2,0.481956,15.437
31.25,0.481938,15.4611
31.3,0.481902,15.4852
31.35,0.481883,15.5093
31.4,0.481868,15.5334
31.45,0.481843,15.5575
31.5,0.481803,15.5816
31.55,0.481775,15.6057
31.6,0.481751,15.6298
31.65,0.481718,15.6539
31.7,0.481687,15.6779
31.75,0.48164,15.702
31.8,0.481603,15.7261
31.85,0.481578,15.7502
31.9,0.481541,15.7743
31.95,0.481527,15.7983
32.0,0.481492,15.8224
32.05,0.481476,15.8465
32.1,0.481456,15.8706
32.15,0.481446,15.8946
32.2,0.481418,15.9187
32.25,0.481412,15.9428
32.3,0.481395,15.9668
32.35,0.48138,15.9909
32.4,0.481362,16.015
32.45,0.48134,16.0391
32.5,0.481336,16.0631
32.55,0.481332,16.0872
32.6,0.481309,16.1112
32.65,0.481292,16.1353
32.7,0.481288,16.1594
32.75,0.481276,16.1834
32.8,0.481276,16.2075
32.85,0.481266,16.2316
32.9,0.481263,16.2556
32.95,0.48125,16.2797
33.0,0.481239,16.3038
33.05,0.481225,16.3278
33.1,0.481206,16.3519
33.15,0.481196,16.3759
33.2,0.481184,16.4
33.25,0.481157,16.4241
33.3,0.481156,16.4481
33.35,0.481127,16.4722
33.4,0.4811,16.4962
33.45,0.481087,16.5203
33.5,0.481066,16.5443
33.55,0.481043,16.5684
33.6,0.481029,16.5924
33.65,0.481011,16.6165
33.7,0.480992,16.6405
33.75,0.480976,16.6646
33.8,0.480964,16.6886
33.85,0.48095,16.7127
33.9,0.480928,16.7367
33.95,0.480898,16.7608
34.0,0.480853,16.7848
34.05,0.480823,16.8089
34.1,0.480804,16.8329
34.15,0.480796,16.8569
34.2,0.480764,16.881
34.25,0.480775,16.905
34.3,0.480764,16.9291
34.35,0.480738,16.9531
34.4,0.480716,16.9771
34.45,0.480695,17.0012
34.5,0.480694,17.0252
34.55,0.480682,17.0492
34.6,0.480674,17.0733
34.65,0.480655,17.0973
34.7,0.480638,17.1213
34.75,0.48062,17.1454
34.8,0.480601,17.1694
34.85,0.480588,17.1934
34.9,0.480565,17.2174
34.95,0.480554,17.2415
35.0,0.480541,17.2655
35.05,0.480528,17.2895
35.1,0.480506,17.3136
35.15,0.480505,17.3376
35.2,0.48049,17.3616
35.25,0.480477,17.3856
35.3,0.480459,17.4096
35.35,0.480454,17.4337
35.4,0.480442,17.4577
35.45,0.480417,17.4817
35.5,0.480404,17.5057
35.55,0.480398,17.5298
35.6,0.480384,17.5538
35.65,0.480372,17.5778
35.7,0.48035,17.6018
35.75,0.48033,17.6258
35.8,0.480325,17.6498
35.85,0.480315,17.6739
35.9,0.480307,17.6979
35.95,0.480276,17.7219
36.0,0.480278,17.7459
36.05,0.480266,17.7699
36.1,0.480247,17.7939
36.15,0.480238,17.8179
36.2,0.480224,17.8419
36.25,0.480218,17.866
36.3,0.480211,17.89
36.35,0.480201,17.914
36.4,0.480182,17.938
36.45,0.480182,17.962
36.5,0.480162,17.986
36.55,0.480146,18.01
36.6,0.480146,18.034
36.65,0.48014,18.058
36.7,0.480129,18.082
36.75,0.480109,18.106
36.8,0.480089,18.13
36.85,0.480083,18.154
36.9,0.480073,18.1781
36.95,0.480062,18.2021
37.0,0.480056,18.2261
37.05,0.480052,18.2501
37.1,0.480028,18.2741
37.15,0.48003,18.2981
37.2,0.479995,18.3221
37.25,0.479975,18.3461
37.3,0.479967,18.3701
37.35,0.479939,18.3941
37.4,0.47991,18.4181
37.45,0.479889,18.442
37.5,0.479866,18.466
37.55,0.479849,18.49
37.6,0.479834,18.514
37.65,0.4798,18.538
37.7,0.479799,18.562
37.75,0.479771,18.586
37.8,0.479744,18.61
37.85,0.479728,18.634
37.9,0.479709,18.658
37.95,0.47969,18.6819
38.0,0.479693,18.7059
38.05,0.479672,18.7299
38.1,0.479641,18.7539
38.15,0.479632,18.7779
38.2,0.479615,18.8018
38.25,0.479607,18.8258
38.3,0.479571,18.8498
38.35,0.479573,18.8738
38.4,0.479563,18.8978
38.45,0.479556,18.9217
38.5,0.479511,18.9457
38.55,0.479495,18.9697
38.6,0.479478,18.9937
38.65,0.479466,19.0176
38.7,0.479453,19.0416
38.75,0.479454,19.0656
38.8,0.479424,19.0896
38.85,0.479404,19.1135
38.9,0.479405,19.1375
38.95,0.479394,19.1615
39.0,0.479361,19.1854
39.05,0.47936,19.2094
39.1,0.479348,19.2334
39.15,0.479323,19.2573
39.2,0.479307,19.2813
39.25,0.479307,19.3053
39.3,0.479283,19.3292
39.35,0.479267,19.3532
39.4,0.479253,19.3772
39.45,0.479231,19.4011
39.5,0.479216,19.4251
39.55,0.479193,19.449
39.6,0.479176,19.473
39.65,0.479148,19.497
39.7,0.479143,19.5209
39.75,0.479131,19.5449
39.8,0.479124,19.5688
39.85,0.479108,19.5928
39.9,0.479091,19.6167
39.95,0.479083,19.6407
40.0,0.479048,19.6646
40.05,0.479047,19.6886
40.1,0.479028,19.7125
40.15,0.479014,19.7365
40.2,0.478997,19.7604
40.25,0.478979,19.7844
40.3,0.478948,19.8083
40.35,0.478941,19.8323
40.4,0.47892,19.8562
40.45,0.478914,19.8802
40.5,0.478897,19.9041
40.55,0.478945,19.9281
40.6,0.47898,19.952
40.65,0.478979,19.976
40.7,0.478957,19.9999
40.75,0.478943,20.0239
40.8,0.47895,20.0478
40.85,0.478925,20.0718
40.9,0.478862,20.0957
40.95,0.478856,20.1196
41.0,0.478841,20.1436
41.05,0.478845,20.1675
41.1,0.47882,20.1915
41.15,0.478799,20.2154
41.2,0.478777,20.2393
41.25,0.478769,20.2633
41.3,0.478755,20.2872
41.35,0.47874,20.3112
41.4,0.478736,20.3351
41.45,0.478723,20.359
41.5,0.478723,20.383
41.55,0.478742,20.4069
41.6,0.478731,20.4308
41.65,0.478719,20.4548
41.7,0.478709,20.4787
41.75,0.478714,20.5027
41.8,0.478715,20.5266
41.85,0.478698,20.5505
41.9,0.478685,20.5745
41.95,0.478686,20.5984
42.0,0.478682,20.6223
42.05,0.478667,20.6463
42.1,0.478655,20.6702
42.15,0.478641,20.6941
42.2,0.478634,20.7181
42.25,0.478621,20.742
42.3,0.478604,20.7659
42.35,0.478595,20.7898
42.4,0.478566,20.8138
42.45,0.478559,20.8377
42.5,0.478544,20.8616
42.55,0.478544,20.8856
42.6,0.478513,20.9095
42.65,0.478498,20.9334
42.7,0.478427,20.9573
42.75,0.478337,20.9812
42.8,0.478326,21.0052
42.85,0.478308,21.0291
42.9,0.47828,21.053
42.95,0.478247,21.0769
43.0,0.478242,21.1008
43.05,0.478215,21.1247
43.1,0.478192,21.1486
43.15,0.478161,21.1725
43.2,0.478138,21.1965
43.25,0.478117,21.2204
43.3,0.478078,21.2443
43.35,0.478062,21.2682
43.4,0.478027,21.2921
43.45,0.477991,21.316
43.5,0.477958,21.3399
43.55,0.477904,21.3638
43.6,0.477842,21.3877
43.65,0.477738,21.4115
43.7,0.477693,21.4354
43.75,0.477653,21.4593
43.8,0.477625,21.4832
43.85,0.47761,21.5071
43.9,0.477586,21.5309
43.95,0.477566,21.5548
44.0,0.477548,21.5787
44.05,0.477531,21.6026
44.1,0.477505,21.6265
44.15,0.477495,21.6503
44.2,0.477488,21.6742
44.25,0.47746,21.6981
44.3,0.477448,21.7219
44.35,0.477433,21.7458
44.4,0.477406,21.7697
44.45,0.477387,21.7936
44.5,0.477381,21.8174
44.55,0.477367,21.8413
44.6,0.477324,21.8652
44.65,0.477319,21.889
44.7,0.477306,21.9129
44.75,0.477289,21.9368
44.8,0.477271,21.9606
44.85,0.477258,21.9845
44.9,0.477254,22.0083
44.95,0.477253,22.0322
45.0,0.477231,22.0561
45.05,0.477234,22.0799
45.1,0.477221,22.1038
45.15,0.477223,22.1277
45.2,0.477201,22.1515
45.25,0.477206,22.1754
45.3,0.477175,22.1992
45.35,0.477162,22.2231
45.4,0.477145,22.247
45.45,0.477002,22.2708
45.5,0.477003,22.2947
45.55,0.477048,22.3185
45.6,0.476983,22.3424
45.65,0.477007,22.3662
45.7,0.476925,22.39
45.75,0.476915,22.4139
45.8,0.476948,22.4377
45.85,0.476931,22.4616
45.9,0.47696,22.4854
45.95,0.476892,22.5093
46.0,0.476915,22.5331
46.05,0.476906,22.557
46.1,0.476886,22.5808
46.15,0.476895,22.6047
46.2,0.476865,22.6285
46.25,0.476849,22.6523
46.3,0.476865,22.6762
46.35,0.476846,22.7
46.4,0.476851,22.7239
46.45,0.476797,22.7477
46.5,0.476826,22.7716
46.55,0.476806,22.7954
46.6,0.476792,22.8192
46.65,0.47679,22.8431
46.7,0.476765,22.8669
46.75,0.476796,22.8908
46.8,0.476764,22.9146
46.85,0.476741,22.9384
46.9,0.47672,22.9623
46.95,0.476678,22.9861
47.0,0.476669,23.0099
47.05,0.476694,23.0338
47.1,0.476675,23.0576
47.15,0.476652,23.0814
47.2,0.476642,23.1053
47.25,0.476614,23.1291
47.3,0.476603,23.1529
47.35,0.476583,23.1768
47.4,0.476575,23.2006
47.45,0.476571,23.2244
47.5,0.476539,23.2482
47.55,0.476502,23.2721
47.6,0.476518,23.2959
47.65,0.476522,23.3197
47.7,0.476494,23.3435
47.75,0.476495,23.3674
47.8,0.476492,23.3912
47.85,0.476469,23.415
47.9,0.476434,23.4388
47.95,0.476407,23.4627
48.0,0.476381,23.4865
48.05,0.476356,23.5103
48.1,0.476358,23.5341
48.15,0.476339,23.5579
48.2,0.47635,23.5817
48.25,0.476326,23.6056
48.3,0.476305,23.6294
48.35,0.476317,23.6532
48.4,0.476279,23.677
48.45,0.476274,23.7008
48.5,0.476265,23.7246
48.55,0.476262,23.7484
48.6,0.476202,23.7723
48.65,0.476187,23.7961
48.7,0.476192,23.8199
48.75,0.476183,23.8437
48.8,0.476152,23.8675
48.85,0.476096,23.8913
48.9,0.47606,23.9151
48.95,0.476028,23.9389
49.0,0.476028,23.9627
49.05,0.476006,23.9865
49.1,0.475962,24.0103
49.15,0.475958,24.0341
49.2,0.475948,24.0579
49.25,0.475909,24.0817
49.3,0.475869,24.1055
49.35,0.47587,24.1293
49.4,0.475847,24.1531
49.45,0.475803,24.1769
49.5,0.475777,24.2007
49.55,0.475753,24.2244
49.6,0.475706,24.2482
49.65,0.475669,24.272
49.7,0.475617,24.2958
49.75,0.475598,24.3196
49.8,0.475556,24.3433
