CCStrip-at Ep-240C,VSTEP1,-1.395,TSTEP1,600.0,QLIMIT,240000.0
T,Im,Q
5.15,0.502289,2.86199
5.2,0.502032,2.8871
5.25,0.501763,2.91218
5.3,0.501485,2.93726
5.35,0.501213,2.96232
5.4,0.500957,2.98737
5.45,0.500691,3.0124
5.5,0.500442,3.03742
5.55,0.500193,3.06243
5.6,0.499944,3.08743
5.65,0.499687,3.11241
5.7,0.499435,3.13739
5.75,0.499198,3.16235
5.8,0.498944,3.18729
5.85,0.498695,3.21223
5.9,0.49846,3.23715
5.95,0.498207,3.26206
6.0,0.497972,3.28696
6.05,0.497742,3.31185
6.1,0.497539,3.33672
6.15,0.497299,3.36159
6.2,0.497072,3.38644
6.25,0.496843,3.41128
6.3,0.496618,3.43612
6.35,0.496393,3.46093
6.4,0.496143,3.48574
6.45,0.495955,3.51054
6.5,0.495732,3.53533
6.55,0.495584,3.56011
6.6,0.495388,3.58488
6.65,0.495188,3.60963
6.7,0.494977,3.63438
6.75,0.494778,3.65912
6.8,0.494566,3.68385
6.85,0.494387,3.70857
6.9,0.494174,3.73328
6.95,0.493976,3.75798
7.0,0.493793,3.78267
7.05,0.493602,3.80735
7.1,0.493416,3.83202
7.15,0.493229,3.85668
7.2,0.49301,3.88133
7.25,0.492839,3.90597
7.3,0.492653,3.9306
7.35,0.49247,3.95523
7.4,0.492309,3.97984
7.45,0.492128,4.00445
7.5,0.491942,4.02905
7.55,0.491758,4.05364
7.6,0.491569,4.07821
7.65,0.491386,4.10278
7.7,0.491217,4.12734
7.75,0.491052,4.1519
7.8,0.490868,4.17644
7.85,0.490717,4.20098
7.9,0.490549,4.2255
7.95,0.490384,4.25002
8.0,0.490231,4.27453
8.05,0.490087,4.29904
8.1,0.489925,4.32353
8.15,0.48979,4.34802
8.2,0.489645,4.37251
8.25,0.489495,4.39698
8.3,0.489358,4.42145
8.35,0.489218,4.44591
8.4,0.489061,4.47036
8.45,0.488932,4.49481
8.5,0.488811,4.51925
8.55,0.488637,4.54368
8.6,0.48851,4.56811
8.65,0.488369,4.59253
8.7,0.488227,4.61694
8.75,0.488119,4.64134
8.8,0.488,4.66574
8.85,0.487868,4.69014
8.9,0.487752,4.71452
8.95,0.487621,4.7389
9.0,0.487492,4.76328
9.05,0.487374,4.78765
9.1,0.487265,4.81201
9.15,0.48716,4.83637
9.2,0.487042,4.86072
9.25,0.486911,4.88507
9.3,0.486789,4.90941
9.35,0.48667,4.93374
9.4,0.486583,4.95807
9.45,0.486485,4.98239
9.5,0.486419,5.00671
9.55,0.486343,5.03103
9.6,0.48624,5.05534
9.65,0.486133,5.07965
9.7,0.486044,5.10395
9.75,0.485955,5.12825
9.8,0.485868,5.15254
9.85,0.485763,5.17683
9.9,0.485676,5.20112
9.95,0.485595,5.2254
10.0,0.48551,5.24967
10.05,0.48543,5.27394
10.1,0.485362,5.29821
10.15,0.485284,5.32247
10.2,0.485204,5.34673
10.25,0.485127,5.37099
10.3,0.485031,5.39524
10.35,0.484966,5.41949
10.4,0.484903,5.44374
10.45,0.484828,5.46798
10.5,0.484774,5.49222
10.55,0.484709,5.51645
10.6,0.484631,5.54068
10.65,0.48458,5.56491
10.7,0.48453,5.58914
10.75,0.484457,5.61336
10.8,0.484408,5.63758
10.85,0.484357,5.6618
10.9,0.484319,5.68602
10.95,0.484265,5.71023
11.0,0.484222,5.73444
11.05,0.484151,5.75865
11.1,0.484125,5.78285
11.15,0.484071,5.80706
11.2,0.484037,5.83126
11.25,0.484001,5.85546
11.3,0.483957,5.87966
11.35,0.483914,5.90385
11.4,0.483874,5.92805
11.45,0.483833,5.95224
11.5,0.483808,5.97643
11.55,0.483771,6.00062
11.6,0.483716,6.0248
11.65,0.483678,6.04899
11.7,0.483643,6.07317
11.75,0.483602,6.09735
11.8,0.48358,6.12153
11.85,0.483541,6.14571
11.9,0.483519,6.16988
11.95,0.483509,6.19406
12.0,0.483493,6.21823
12.05,0.483471,6.2424
12.1,0.483459,6.26658
12.15,0.483445,6.29075
12.2,0.483425,6.31492
12.25,0.483404,6.33909
12.3,0.483405,6.36326
12.35,0.483407,6.38743
12.4,0.483391,6.4116
12.45,0.483385,6.43577
12.5,0.483394,6.45994
12.55,0.4834,6.48411
12.6,0.483397,6.50828
12.65,0.483407,6.53245
12.7,0.483429,6.55662
12.75,0.483408,6.58079
12.8,0.483424,6.60496
12.85,0.483433,6.62914
12.9,0.483434,6.65331
12.95,0.483444,6.67748
13.0,0.483458,6.70165
13.05,0.483478,6.72583
13.1,0.483478,6.75
13.15,0.483504,6.77418
13.2,0.483516,6.79835
13.25,0.483532,6.82253
13.3,0.483553,6.8467
13.35,0.483565,6.87088
13.4,0.483589,6.89506
13.45,0.483617,6.91924
13.5,0.483623,6.94342
13.55,0.48364,6.96761
13.6,0.483668,6.99179
13.65,0.483701,7.01598
13.7,0.48372,7.04016
13.75,0.483739,7.06435
13.8,0.483766,7.08854
13.85,0.483789,7.11273
13.9,0.48381,7.13692
13.95,0.483857,7.16111
14.0,0.483882,7.1853
14.05,0.483911,7.2095
14.1,0.483946,7.2337
14.15,0.483981,7.2579
14.2,0.484,7.2821
14.25,0.48404,7.3063
14.3,0.484065,7.3305
14.35,0.484117,7.35471
14.4,0.484156,7.37891
14.45,0.484178,7.40312
14.5,0.484204,7.42733
14.55,0.484257,7.45155
14.6,0.484289,7.47576
14.65,0.484337,7.49998
14.7,0.484413,7.5242
14.75,0.484466,7.54842
14.8,0.484506,7.57265
14.85,0.48454,7.59687
14.9,0.484579,7.6211
14.95,0.48464,7.64533
15.0,0.484687,7.66957
15.05,0.484739,7.69381
15.1,0.484783,7.71805
15.15,0.484824,7.74229
15.2,0.484856,7.76653
15.25,0.484894,7.79077
15.3,0.48494,7.81502
15.35,0.484977,7.83927
15.4,0.48505,7.86352
15.45,0.48509,7.88778
15.5,0.485138,7.91203
15.55,0.485192,7.93629
15.6,0.485252,7.96056
15.65,0.485286,7.98482
15.7,0.485325,8.00909
15.75,0.485361,8.03335
15.8,0.485419,8.05763
15.85,0.485468,8.0819
15.9,0.485521,8.10617
15.95,0.485571,8.13045
16.0,0.485625,8.15473
16.05,0.485681,8.17902
16.1,0.485723,8.20331
16.15,0.485776,8.22759
16.2,0.485815,8.25188
16.25,0.48586,8.27618
16.3,0.485901,8.30047
16.35,0.485942,8.32477
16.4,0.485993,8.34907
16.45,0.486034,8.37337
16.5,0.486085,8.39768
16.55,0.48614,8.42198
16.6,0.486192,8.44629
16.65,0.486234,8.4706
16.7,0.486288,8.49492
16.75,0.486351,8.51924
16.8,0.486393,8.54356
16.85,0.486433,8.56788
16.9,0.486479,8.5922
16.95,0.486499,8.61653
17.0,0.486541,8.64085
17.05,0.486584,8.66518
17.1,0.486623,8.68951
17.15,0.486688,8.71385
17.2,0.486719,8.73818
17.25,0.486801,8.76252
17.3,0.486834,8.78687
17.35,0.486882,8.81121
17.4,0.486935,8.83556
17.45,0.486969,8.8599
17.5,0.487007,8.88425
17.55,0.487047,8.90861
17.6,0.487092,8.93296
17.65,0.48714,8.95732
17.7,0.48718,8.98168
17.75,0.487208,9.00604
17.8,0.487248,9.0304
17.85,0.487292,9.05476
17.9,0.487321,9.07913
17.95,0.487365,9.1035
18.0,0.487395,9.12787
18.05,0.487438,9.15224
18.1,0.487477,9.17661
18.15,0.487533,9.20099
18.2,0.487568,9.22537
18.25,0.487613,9.24975
18.3,0.48763,9.27413
18.35,0.487669,9.29852
18.4,0.487714,9.3229
18.45,0.48774,9.34729
18.5,0.487778,9.37168
18.55,0.487809,9.39607
18.6,0.487846,9.42046
18.65,0.48787,9.44485
18.7,0.487914,9.46925
18.75,0.48796,9.49365
18.8,0.487982,9.51805
18.85,0.488017,9.54245
18.9,0.488036,9.56685
18.95,0.48807,9.59125
19.0,0.488101,9.61566
19.05,0.488109,9.64006
19.1,0.488124,9.66447
19.15,0.488154,9.68888
19.2,0.488184,9.71329
19.25,0.488207,9.7377
19.3,0.488228,9.76211
19.35,0.488238,9.78652
19.4,0.488252,9.81093
19.45,0.488272,9.83535
19.5,0.488294,9.85976
19.55,0.488322,9.88418
19.6,0.488367,9.9086
19.65,0.488381,9.93301
19.7,0.488414,9.95743
19.75,0.488438,9.98186
19.8,0.488439,10.0063
19.85,0.488448,10.0307
19.9,0.488472,10.0551
19.95,0.488483,10.0795
20.0,0.488508,10.104
20.05,0.488505,10.1284
20.1,0.48854,10.1528
20.15,0.488567,10.1773
20.2,0.488566,10.2017
20.25,0.488574,10.2261
20.3,0.488589,10.2505
20.35,0.488607,10.275
20.4,0.488611,10.2994
20.45,0.488618,10.3238
20.5,0.488618,10.3483
20.55,0.488626,10.3727
20.6,0.488631,10.3971
20.65,0.488633,10.4216
20.7,0.488639,10.446
20.75,0.488646,10.4704
20.8,0.488625,10.4949
20.85,0.488649,10.5193
20.9,0.488671,10.5437
20.95,0.488676,10.5682
21.0,0.48869,10.5926
21.05,0.488697,10.617
21.1,0.488721,10.6415
21.15,0.488721,10.6659
21.2,0.48874,10.6903
21.25,0.488732,10.7148
21.3,0.488743,10.7392
21.35,0.488752,10.7636
21.4,0.488756,10.7881
21.45,0.488768,10.8125
21.5,0.488772,10.837
21.55,0.488762,10.8614
21.6,0.488787,10.8858
21.65,0.488791,10.9103
21.7,0.488802,10.9347
21.75,0.488807,10.9592
21.8,0.488791,10.9836
21.85,0.488789,11.008
21.9,0.488805,11.0325
21.95,0.488802,11.0569
22.0,0.488808,11.0814
22.05,0.4888,11.1058
22.1,0.488806,11.1302
22.15,0.488811,11.1547
22.2,0.4888,11.1791
22.25,0.488809,11.2036
22.3,0.48882,11.228
22.35,0.488829,11.2524
22.4,0.488823,11.2769
22.45,0.488819,11.3013
22.5,0.488827,11.3258
22.55,0.488817,11.3502
22.6,0.488818,11.3746
22.65,0.488814,11.3991
22.7,0.488819,11.4235
22.75,0.488831,11.448
22.8,0.488815,11.4724
22.85,0.488803,11.4968
22.9,0.48879,11.5213
22.95,0.48879,11.5457
23.0,0.488786,11.5702
23.05,0.488786,11.5946
23.1,0.488796,11.619
23.15,0.488818,11.6435
23.2,0.48881,11.6679
23.25,0.488799,11.6924
23.3,0.4888,11.7168
23.35,0.488797,11.7412
23.4,0.488792,11.7657
23.45,0.488792,11.7901
23.5,0.48878,11.8146
23.55,0.488778,11.839
23.6,0.488769,11.8634
23.65,0.488755,11.8879
23.7,0.488744,11.9123
23.75,0.488764,11.9368
23.8,0.488737,11.9612
23.85,0.488744,11.9856
23.9,0.488746,12.0101
23.95,0.488738,12.0345
24.0,0.488735,12.0589
24.05,0.488719,12.0834
24.1,0.488701,12.1078
24.15,0.488704,12.1322
24.2,0.48869,12.1567
24.25,0.488676,12.1811
24.3,0.488662,12.2055
24.35,0.488675,12.23
24.4,0.488675,12.2544
24.45,0.488685,12.2789
24.5,0.488684,12.3033
24.55,0.488668,12.3277
24.6,0.488666,12.3522
24.65,0.488653,12.3766
24.7,0.488641,12.401
24.75,0.488648,12.4254
24.8,0.48864,12.4499
24.85,0.488628,12.4743
24.9,0.488613,12.4987
24.95,0.488621,12.5232
25.0,0.488605,12.5476
25.05,0.488603,12.572
25.1,0.488579,12.5965
25.15,0.488568,12.6209
25.2,0.488505,12.6453
25.25,0.488505,12.6697
25.3,0.488484,12.6942
25.35,0.488484,12.7186
25.4,0.488466,12.743
25.45,0.488471,12.7674
25.5,0.488489,12.7919
25.55,0.488474,12.8163
25.6,0.488453,12.8407
25.65,0.488463,12.8651
25.7,0.488441,12.8896
25.75,0.488431,12.914
25.8,0.488394,12.9384
25.85,0.488382,12.9628
25.9,0.488364,12.9872
25.95,0.488349,13.0116
26.0,0.488339,13.0361
26.05,0.488317,13.0605
26.1,0.488285,13.0849
26.15,0.488273,13.1093
26.2,0.488256,13.1337
26.25,0.488255,13.1581
26.3,0.488237,13.1825
26.35,0.488207,13.207
26.4,0.488208,13.2314
26.45,0.488186,13.2558
26.5,0.488168,13.2802
26.55,0.488151,13.3046
26.6,0.488144,13.329
26.65,0.48811,13.3534
26.7,0.488102,13.3778
26.75,0.488093,13.4022
26.8,0.488075,13.4266
26.85,0.488067,13.451
26.9,0.488065,13.4754
26.95,0.488034,13.4998
27.0,0.488023,13.5242
27.05,0.488008,13.5486
27.1,0.487988,13.573
27.15,0.487972,13.5974
27.2,0.487951,13.6218
27.25,0.487935,13.6462
27.3,0.487904,13.6706
27.35,0.487897,13.695
27.4,0.48787,13.7194
27.45,0.487836,13.7438
27.5,0.487815,13.7682
27.55,0.487804,13.7926
27.6,0.487785,13.817
27.65,0.487748,13.8414
27.7,0.487728,13.8657
27.75,0.48768,13.8901
27.8,0.487672,13.9145
27.85,0.487644,13.9389
27.9,0.487619,13.9633
27.95,0.487591,13.9877
28.0,0.487586,14.012
28.05,0.487572,14.0364
28.1,0.487553,14.0608
28.15,0.487543,14.0852
28.2,0.487566,14.1095
28.25,0.487548,14.1339
28.3,0.487526,14.1583
28.35,0.487522,14.1827
28.4,0.487499,14.207
28.45,0.487507,14.2314
28.5,0.487491,14.2558
28.55,0.487483,14.2802
28.6,0.487478,14.3045
28.65,0.487433,14.3289
28.7,0.487301,14.3533
28.75,0.487281,14.3776
28.8,0.487254,14.402
28.85,0.487244,14.4264
28.9,0.487226,14.4507
28.95,0.487193,14.4751
29.0,0.487193,14.4995
29.05,0.487169,14.5238
29.1,0.487153,14.5482
29.15,0.487141,14.5725
29.2,0.487118,14.5969
29.25,0.48709,14.6212
29.3,0.487051,14.6456
29.35,0.487036,14.6699
29.4,0.487037,14.6943
29.45,0.487007,14.7186
29.5,0.486974,14.743
29.55,0.486959,14.7673
29.6,0.486942,14.7917
29.65,0.486915,14.816
29.7,0.486897,14.8404
29.75,0.486883,14.8647
29.8,0.486852,14.8891
29.85,0.486823,14.9134
29.9,0.486814,14.9377
29.95,0.486783,14.9621
30.0,0.486769,14.9864
30.05,0.48676,15.0108
30.1,0.486732,15.0351
30.15,0.486725,15.0594
30.2,0.4867,15.0838
30.25,0.486694,15.1081
30.3,0.486671,15.1324
30.35,0.486653,15.1568
30.4,0.48661,15.1811
30.45,0.486591,15.2054
30.5,0.486588,15.2298
30.55,0.486571,15.2541
30.6,0.486548,15.2784
30.65,0.486529,15.3027
30.7,0.486523,15.3271
30.75,0.486501,15.3514
30.8,0.486487,15.3757
30.85,0.486481,15.4
30.9,0.48646,15.4244
30.95,0.486437,15.4487
31.0,0.486414,15.473
31.05,0.486418,15.4973
31.1,0.486342,15.5216
31.15,0.486292,15.546
31.2,0.486266,15.5703
31.25,0.486249,15.5946
31.3,0.486224,15.6189
31.35,0.48621,15.6432
31.4,0.486184,15.6675
31.45,0.48618,15.6918
31.5,0.48615,15.7161
31.55,0.48614,15.7404
31.6,0.486124,15.7647
31.65,0.48612,15.7891
31.7,0.486125,15.8134
31.75,0.486099,15.8377
31.8,0.486111,15.862
31.85,0.486088,15.8863
31.9,0.486088,15.9106
31.95,0.486117,15.9349
32.0,0.486116,15.9592
32.05,0.486082,15.9835
32.1,0.486096,16.0078
32.15,0.486122,16.0321
32.2,0.486191,16.0564
32.25,0.48618,16.0807
32.3,0.486158,16.105
32.35,0.486124,16.1293
32.4,0.486121,16.1536
32.45,0.486093,16.1779
32.5,0.486079,16.2022
32.55,0.486062,16.2266
32.6,0.486041,16.2509
32.65,0.486005,16.2752
32.7,0.485996,16.2995
32.75,0.485988,16.3238
32.8,0.485959,16.3481
32.85,0.485945,16.3723
32.9,0.485921,16.3966
32.95,0.485907,16.4209
33.0,0.485894,16.4452
33.05,0.485865,16.4695
33.1,0.485846,16.4938
33.15,0.485826,16.5181
33.2,0.485821,16.5424
33.25,0.485809,16.5667
33.3,0.485793,16.591
33.35,0.485756,16.6153
33.4,0.485729,16.6396
33.45,0.485698,16.6638
33.5,0.485711,16.6881
33.55,0.48573,16.7124
33.6,0.485717,16.7367
33.65,0.4857,16.761
33.7,0.485678,16.7853
33.75,0.485654,16.8096
33.8,0.485635,16.8338
33.85,0.485631,16.8581
33.9,0.485621,16.8824
33.95,0.485596,16.9067
34.0,0.485587,16.931
34.05,0.485553,16.9552
34.1,0.485541,16.9795
34.15,0.48551,17.0038
34.2,0.485469,17.0281
34.25,0.485457,17.0523
34.3,0.48543,17.0766
34.35,0.485408,17.1009
34.4,0.485394,17.1251
34.45,0.485355,17.1494
34.5,0.485325,17.1737
34.55,0.4853,17.1979
34.6,0.485271,17.2222
34.65,0.485245,17.2465
34.7,0.485233,17.2707
34.75,0.485197,17.295
34.8,0.485151,17.3192
34.85,0.485111,17.3435
34.9,0.485077,17.3678
34.95,0.485049,17.392
35.0,0.485043,17.4163
35.05,0.485028,17.4405
35.1,0.484993,17.4648
35.15,0.484974,17.489
35.2,0.484937,17.5133
35.25,0.484911,17.5375
35.3,0.484904,17.5617
35.35,0.484904,17.586
35.4,0.4849,17.6102
35.45,0.484876,17.6345
35.5,0.484852,17.6587
35.55,0.484826,17.683
35.6,0.484838,17.7072
35.65,0.48483,17.7315
35.7,0.484793,17.7557
35.75,0.484784,17.7799
35.8,0.484758,17.8042
35.85,0.484728,17.8284
35.9,0.484707,17.8526
35.95,0.484689,17.8769
36.0,0.484667,17.9011
36.05,0.484644,17.9253
36.1,0.484653,17.9496
36.15,0.484631,17.9738
36.2,0.48462,17.998
36.25,0.484581,18.0223
36.3,0.484537,18.0465
36.35,0.48452,18.0707
36.4,0.484514,18.0949
36.45,0.484482,18.1192
36.5,0.484452,18.1434
36.55,0.484418,18.1676
36.6,0.484396,18.1918
36.65,0.48439,18.216
36.7,0.484378,18.2403
36.75,0.48435,18.2645
36.8,0.484336,18.2887
36.85,0.484308,18.3129
36.9,0.484279,18.3371
36.95,0.484257,18.3613
37.0,0.484227,18.3856
37.05,0.484216,18.4098
37.1,0.484186,18.434
37.15,0.484146,18.4582
37.2,0.48412,18.4824
37.25,0.484095,18.5066
37.3,0.484069,18.5308
37.35,0.48404,18.555
37.4,0.484028,18.5792
37.45,0.483995,18.6034
37.5,0.48395,18.6276
37.55,0.483929,18.6518
37.6,0.483914,18.676
37.65,0.483895,18.7002
37.7,0.483883,18.7244
37.75,0.483855,18.7486
37.8,0.483843,18.7728
37.85,0.483835,18.797
37.9,0.483782,18.8211
37.95,0.483773,18.8453
38.0,0.483757,18.8695
38.05,0.483711,18.8937
38.1,0.4837,18.9179
38.15,0.483684,18.9421
38.2,0.483679,18.9663
38.25,0.483656,18.9904
38.3,0.483625,19.0146
38.35,0.483612,19.0388
38.4,0.483588,19.063
38.45,0.483566,19.0872
38.5,0.483525,19.1113
38.55,0.483536,19.1355
38.6,0.483513,19.1597
38.65,0.483483,19.1839
38.7,0.483458,19.208
38.75,0.483437,19.2322
38.8,0.483421,19.2564
38.85,0.483404,19.2806
38.9,0.483368,19.3047
38.95,0.483364,19.3289
39.0,0.483326,19.3531
39.05,0.48329,19.3772
39.1,0.483277,19.4014
39.15,0.483265,19.4255
39.2,0.483246,19.4497
39.25,0.48323,19.4739
39.3,0.483198,19.498
39.35,0.483186,19.5222
39.4,0.483181,19.5463
39.45,0.483179,19.5705
39.5,0.483135,19.5947
39.55,0.483106,19.6188
39.6,0.482981,19.643
39.65,0.482915,19.6671
39.7,0.482878,19.6913
39.75,0.48286,19.7154
39.8,0.482849,19.7395
39.85,0.482839,19.7637
39.9,0.482809,19.7878
39.95,0.482784,19.812
40.0,0.482761,19.8361
40.05,0.482729,19.8602
40.1,0.48271,19.8844
40.15,0.482693,19.9085
40.2,0.482677,19.9326
40.25,0.482656,19.9568
40.3,0.482629,19.9809
40.35,0.482581,20.005
40.4,0.482549,20.0292
40.45,0.482534,20.0533
40.5,0.482512,20.0774
40.55,0.482497,20.1015
40.6,0.48248,20.1257
40.65,0.482447,20.1498
40.7,0.482433,20.1739
40.75,0.482426,20.198
40.8,0.482419,20.2222
40.85,0.482384,20.2463
40.9,0.482387,20.2704
40.95,0.482347,20.2945
41.0,0.482314,20.3186
41.05,0.482298,20.3427
41.1,0.482249,20.3668
41.15,0.482222,20.391
41.2,0.482186,20.4151
41.25,0.482178,20.4392
41.3,0.482159,20.4633
41.35,0.482128,20.4874
41.4,0.482094,20.5115
41.45,0.482083,20.5356
41.5,0.48204,20.5597
41.55,0.482012,20.5838
41.6,0.481977,20.6079
41.65,0.481963,20.632
41.7,0.481934,20.6561
41.75,0.481897,20.6802
41.8,0.481873,20.7043
41.85,0.481843,20.7284
41.9,0.481817,20.7525
41.95,0.481794,20.7766
42.0,0.481781,20.8006
42.05,0.481762,20.8247
42.1,0.481729,20.8488
42.15,0.481704,20.8729
42.2,0.481677,20.897
42.25,0.481659,20.9211
42.3,0.481643,20.9452
42.35,0.481612,20.9692
42.4,0.481587,20.9933
42.45,0.481559,21.0174
42.5,0.481487,21.0415
42.55,0.481425,21.0655
42.6,0.481384,21.0896
42.65,0.481352,21.1137
42.7,0.481264,21.1377
42.75,0.481243,21.1618
42.8,0.481212,21.1859
42.85,0.481165,21.2099
42.9,0.481138,21.234
42.95,0.481111,21.258
43.0,0.481086,21.2821
43.05,0.481052,21.3061
43.1,0.481017,21.3302
43.15,0.480986,21.3542
43.2,0.480954,21.3783
43.25,0.480931,21.4023
43.3,0.480907,21.4264
43.35,0.480881,21.4504
43.4,0.480777,21.4745
43.45,0.480697,21.4985
43.5,0.480658,21.5225
43.55,0.480632,21.5466
43.6,0.480597,21.5706
43.65,0.480577,21.5946
43.7,0.480549,21.6186
43.75,0.480518,21.6427
43.8,0.480495,21.6667
43.85,0.480472,21.6907
43.9,0.480446,21.7147
43.95,0.480415,21.7388
44.0,0.480385,21.7628
44.05,0.480359,21.7868
44.1,0.480329,21.8108
44.15,0.480294,21.8348
44.2,0.480261,21.8588
44.25,0.480223,21.8829
44.3,0.480196,21.9069
44.35,0.480177,21.9309
44.4,0.480169,21.9549
44.45,0.480147,21.9789
44.5,0.480127,22.0029
44.55,0.480115,22.0269
44.6,0.480072,22.0509
44.65,0.480062,22.0749
44.7,0.480035,22.0989
44.75,0.480009,22.1229
44.8,0.479987,22.1469
44.85,0.479956,22.1709
44.9,0.479921,22.1949
44.95,0.479879,22.2189
45.0,0.479683,22.2429
45.05,0.479349,22.2669
45.1,0.479287,22.2908
45.15,0.479277,22.3148
45.2,0.479242,22.3387
45.25,0.479221,22.3627
45.3,0.479192,22.3867
45.35,0.479159,22.4106
45.4,0.479118,22.4346
45.45,0.479112,22.4585
45.5,0.479097,22.4825
45.55,0.479067,22.5064
45.6,0.479021,22.5304
45.65,0.478999,22.5543
45.7,0.478991,22.5783
45.75,0.478948,22.6022
45.8,0.478927,22.6262
45.85,0.478909,22.6501
45.9,0.478888,22.6741
45.95,0.478855,22.698
46.0,0.478834,22.722
46.05,0.478821,22.7459
46.1,0.47879,22.7698
46.15,0.478762,22.7938
46.2,0.47873,22.8177
46.25,0.4787,22.8417
46.3,0.478679,22.8656
46.35,0.478642,22.8895
46.4,0.478612,22.9134
46.45,0.478591,22.9374
46.5,0.478549,22.9613
46.55,0.47851,22.9852
46.6,0.478482,23.0092
46.65,0.47846,23.0331
46.7,0.478418,23.057
46.75,0.478409,23.0809
46.8,0.47838,23.1048
46.85,0.478366,23.1288
46.9,0.478335,23.1527
46.95,0.47831,23.1766
47.0,0.478288,23.2005
47.05,0.47826,23.2244
47.1,0.47823,23.2483
47.15,0.478215,23.2722
47.2,0.478215,23.2961
47.25,0.478213,23.3201
47.3,0.478186,23.344
47.35,0.478161,23.3679
47.4,0.478137,23.3918
47.45,0.478125,23.4157
47.5,0.478104,23.4396
47.55,0.478087,23.4635
47.6,0.47807,23.4874
47.65,0.478047,23.5113
47.7,0.478028,23.5352
47.75,0.47802,23.5591
47.8,0.478003,23.583
47.85,0.477975,23.6069
47.9,0.477974,23.6308
47.95,0.477948,23.6547
48.0,0.477921,23.6786
48.05,0.477904,23.7025
48.1,0.477872,23.7264
48.15,0.477851,23.7503
48.2,0.477822,23.7742
48.25,0.477805,23.7981
48.3,0.477783,23.822
48.35,0.47775,23.8458
48.4,0.47773,23.8697
48.45,0.477707,23.8936
48.5,0.477679,23.9175
48.55,0.477658,23.9414
48.6,0.477633,23.9653
48.65,0.477592,23.9891
48.7,0.47754,24.013
48.75,0.477516,24.0369
48.8,0.477503,24.0608
48.85,0.477482,24.0846
48.9,0.477464,24.1085
48.95,0.47745,24.1324
49.0,0.477411,24.1563
49.05,0.477412,24.1801
49.1,0.477376,24.204
49.15,0.477351,24.2279
49.2,0.477335,24.2517
49.25,0.477319,24.2756
49.3,0.477301,24.2995
49.35,0.477274,24.3233
49.4,0.477252,24.3472
49.45,0.47723,24.371
49.5,0.477208,24.3949
49.55,0.477175,24.4188
49.6,0.477154,24.4426
49.65,0.477133,24.4665
49.7,0.477088,24.4903
49.75,0.477061,24.5142
