CCStrip-at Ep-60C,VSTEP1,-1.395,TSTEP1,600.0,QLIMIT,60000.0
T,Im,Q
4.05,0.424181,1.95391
4.1,0.423832,1.9751
4.15,0.423524,1.99628
4.2,0.423186,2.01744
4.25,0.4229,2.03858
4.3,0.422568,2.05971
4.35,0.422292,2.08083
4.4,0.422017,2.10193
4.45,0.421709,2.12301
4.5,0.421431,2.14409
4.55,0.421125,2.16514
4.6,0.420842,2.18618
4.65,0.420583,2.20721
4.7,0.420335,2.22823
4.75,0.420056,2.24923
4.8,0.419777,2.27022
4.85,0.41949,2.2912
4.9,0.419246,2.31216
4.95,0.418984,2.33311
5.0,0.41875,2.35405
5.05,0.418501,2.37497
5.1,0.418248,2.39588
5.15,0.418017,2.41678
5.2,0.417732,2.43767
5.25,0.417525,2.45855
5.3,0.417286,2.47941
5.35,0.417048,2.50026
5.4,0.416822,2.5211
5.45,0.416594,2.54193
5.5,0.416384,2.56275
5.55,0.416155,2.58356
5.6,0.41597,2.60436
5.65,0.415766,2.62515
5.7,0.415543,2.64592
5.75,0.41535,2.66669
5.8,0.415152,2.68745
5.85,0.41494,2.7082
5.9,0.414742,2.72893
5.95,0.414532,2.74966
6.0,0.414362,2.77038
6.05,0.414167,2.79109
6.1,0.413993,2.81179
6.15,0.413811,2.83248
6.2,0.413654,2.85316
6.25,0.413477,2.87383
6.3,0.413311,2.8945
6.35,0.413134,2.91516
6.4,0.412947,2.9358
6.45,0.412806,2.95644
6.5,0.412641,2.97708
6.55,0.412465,2.9977
6.6,0.412303,3.01831
6.65,0.412142,3.03892
6.7,0.412007,3.05952
6.75,0.411841,3.08011
6.8,0.411716,3.1007
6.85,0.411599,3.12128
6.9,0.411417,3.14185
6.95,0.411292,3.16241
7.0,0.411167,3.18297
7.05,0.411012,3.20352
7.1,0.410894,3.22407
7.15,0.410908,3.24461
7.2,0.410815,3.26515
7.25,0.410689,3.28569
7.3,0.410607,3.30622
7.35,0.410472,3.32674
7.4,0.410371,3.34726
7.45,0.410249,3.36777
7.5,0.410119,3.38828
7.55,0.410061,3.40878
7.6,0.409971,3.42928
7.65,0.409824,3.44977
7.7,0.409703,3.47026
7.75,0.409573,3.49074
7.8,0.409514,3.51121
7.85,0.40943,3.53168
7.9,0.409329,3.55215
7.95,0.409236,3.57261
8.0,0.409122,3.59307
8.05,0.40902,3.61352
8.1,0.408937,3.63397
8.15,0.40884,3.65441
8.2,0.408725,3.67484
8.25,0.408666,3.69528
8.3,0.408616,3.71571
8.35,0.408502,3.73613
8.4,0.408454,3.75656
8.45,0.408348,3.77697
8.5,0.408255,3.79739
8.55,0.408196,3.8178
8.6,0.408135,3.8382
8.65,0.408071,3.85861
8.7,0.408031,3.87901
8.75,0.407963,3.89941
8.8,0.40789,3.9198
8.85,0.407823,3.94019
8.9,0.40775,3.96058
8.95,0.407692,3.98096
9.0,0.407629,4.00135
9.05,0.407575,4.02172
9.1,0.407526,4.0421
9.15,0.407476,4.06247
9.2,0.407431,4.08285
9.25,0.407384,4.10322
9.3,0.40749,4.12359
9.35,0.407452,4.14396
9.4,0.407417,4.16433
9.45,0.407346,4.1847
9.5,0.407284,4.20506
9.55,0.407224,4.22543
9.6,0.407158,4.24578
9.65,0.407081,4.26614
9.7,0.406967,4.28649
9.75,0.406854,4.30683
9.8,0.406695,4.32716
9.85,0.406602,4.34749
9.9,0.406517,4.36782
9.95,0.406439,4.38814
10.0,0.406329,4.40846
10.05,0.406275,4.42877
10.1,0.406237,4.44908
10.15,0.406195,4.46939
10.2,0.406142,4.4897
10.25,0.406093,4.51
10.3,0.406052,4.53031
10.35,0.405975,4.55061
10.4,0.405886,4.5709
10.45,0.405853,4.59119
10.5,0.405764,4.61148
10.55,0.40569,4.63177
10.6,0.40562,4.65205
10.65,0.40559,4.67233
10.7,0.405549,4.6926
10.75,0.405496,4.71288
10.8,0.405471,4.73315
10.85,0.405438,4.75342
10.9,0.405394,4.77369
10.95,0.405329,4.79396
11.0,0.405242,4.81422
11.05,0.405215,4.83448
11.1,0.405146,4.85474
11.15,0.405049,4.87499
11.2,0.405054,4.89525
11.25,0.404942,4.91549
11.3,0.404966,4.93574
11.35,0.404915,4.95599
11.4,0.404863,4.97623
11.45,0.40484,4.99647
11.5,0.404767,5.01671
11.55,0.404725,5.03695
11.6,0.404665,5.05718
11.65,0.404505,5.0774
11.7,0.404524,5.09763
11.75,0.404407,5.11785
11.8,0.40437,5.13807
11.85,0.404361,5.15829
11.9,0.404327,5.1785
11.95,0.404241,5.19872
12.0,0.404129,5.21892
12.05,0.404044,5.23913
12.1,0.403972,5.25932
12.15,0.403941,5.27952
12.2,0.403991,5.29972
12.25,0.403932,5.31992
12.3,0.403907,5.34011
12.35,0.403852,5.3603
12.4,0.403783,5.38049
12.45,0.403756,5.40068
12.5,0.403671,5.42087
12.55,0.403688,5.44105
12.6,0.403735,5.46124
12.65,0.403431,5.48141
12.7,0.403383,5.50158
12.75,0.403294,5.52174
12.8,0.403295,5.54191
12.85,0.403244,5.56207
12.9,0.403175,5.58223
12.95,0.403175,5.60239
13.0,0.403089,5.62254
13.05,0.40308,5.64269
13.1,0.402974,5.66284
13.15,0.40288,5.68299
13.2,0.403046,5.70314
13.25,0.403137,5.7233
13.3,0.403254,5.74346
13.35,0.403301,5.76362
13.4,0.403345,5.78379
13.45,0.403413,5.80396
13.5,0.403389,5.82413
13.55,0.403419,5.8443
13.6,0.403401,5.86447
13.65,0.403418,5.88464
13.7,0.403288,5.90481
13.75,0.403253,5.92497
13.8,0.403269,5.94513
13.85,0.403278,5.9653
13.9,0.403359,5.98547
13.95,0.403348,6.00563
14.0,0.403292,6.0258
14.05,0.40327,6.04596
14.1,0.403186,6.06612
14.15,0.402902,6.08627
14.2,0.402551,6.10639
14.25,0.402407,6.12651
14.3,0.402338,6.14663
14.35,0.402298,6.16675
14.4,0.402254,6.18686
14.45,0.402222,6.20697
14.5,0.402141,6.22708
14.55,0.402164,6.24718
14.6,0.402114,6.26729
14.65,0.40208,6.28739
14.7,0.402085,6.3075
14.75,0.401993,6.3276
14.8,0.401935,6.3477
14.85,0.40172,6.36778
14.9,0.401827,6.38787
14.95,0.401896,6.40797
15.0,0.401829,6.42806
15.05,0.401818,6.44815
15.1,0.401682,6.46823
15.15,0.401678,6.48832
15.2,0.401733,6.5084
15.25,0.401676,6.52849
15.3,0.401648,6.54857
15.35,0.401531,6.56865
15.4,0.401583,6.58873
15.45,0.401519,6.6088
15.5,0.401417,6.62887
15.55,0.40143,6.64894
15.6,0.401295,6.66901
15.65,0.401337,6.68908
15.7,0.401313,6.70914
15.75,0.401245,6.7292
15.8,0.40126,6.74927
15.85,0.401165,6.76933
15.9,0.401187,6.78938
15.95,0.401151,6.80944
16.0,0.401084,6.8295
16.05,0.401019,6.84955
16.1,0.400931,6.86959
16.15,0.400911,6.88964
16.2,0.400825,6.90968
16.25,0.400826,6.92972
16.3,0.400795,6.94976
16.35,0.400681,6.9698
16.4,0.400631,6.98983
16.45,0.400547,7.00985
16.5,0.400485,7.02988
16.55,0.400432,7.0499
16.6,0.400397,7.06992
16.65,0.400382,7.08994
16.7,0.400314,7.10996
16.75,0.400261,7.12997
16.8,0.400211,7.14998
16.85,0.400106,7.16998
16.9,0.400079,7.18999
16.95,0.400006,7.20999
17.0,0.400001,7.22999
17.05,0.399917,7.24998
17.1,0.3998,7.26997
17.15,0.399802,7.28996
17.2,0.399666,7.30995
17.25,0.399583,7.32993
17.3,0.399507,7.3499
17.35,0.399379,7.36987
17.4,0.39935,7.38984
17.45,0.399267,7.4098
17.5,0.399217,7.42976
17.55,0.399201,7.44972
17.6,0.399094,7.46968
17.65,0.399026,7.48963
17.7,0.398846,7.50957
17.75,0.398793,7.52951
17.8,0.398723,7.54945
17.85,0.398647,7.56938
17.9,0.398571,7.58931
17.95,0.398454,7.60923
18.0,0.398354,7.62915
18.05,0.398277,7.64906
18.1,0.398144,7.66897
18.15,0.398048,7.68887
18.2,0.397977,7.70877
18.25,0.397893,7.72866
18.3,0.397835,7.74856
18.35,0.397766,7.76845
18.4,0.397741,7.78833
18.45,0.397676,7.80822
18.5,0.397607,7.8281
18.55,0.39752,7.84797
18.6,0.397427,7.86784
18.65,0.397376,7.88771
18.7,0.397331,7.90758
18.75,0.397261,7.92744
18.8,0.397189,7.9473
18.85,0.397082,7.96716
18.9,0.39698,7.987
18.95,0.396944,8.00685
19.0,0.396878,8.0267
19.05,0.396767,8.04653
19.1,0.396649,8.06637
19.15,0.396652,8.0862
19.2,0.396624,8.10603
19.25,0.396554,8.12586
19.3,0.396492,8.14568
19.35,0.396409,8.1655
19.4,0.396332,8.18532
19.45,0.396256,8.20513
19.5,0.396141,8.22494
19.55,0.396065,8.24474
19.6,0.395977,8.26454
19.65,0.395936,8.28434
19.7,0.395916,8.30413
19.75,0.395903,8.32393
19.8,0.395842,8.34372
19.85,0.395752,8.36351
19.9,0.395665,8.38329
19.95,0.395555,8.40307
20.0,0.395487,8.42284
20.05,0.39543,8.44262
20.1,0.395342,8.46238
20.15,0.395243,8.48215
20.2,0.395065,8.5019
20.25,0.394859,8.52164
20.3,0.394725,8.54138
20.35,0.394679,8.56111
20.4,0.394558,8.58084
20.45,0.394505,8.60056
20.5,0.394664,8.6203
20.55,0.394716,8.64003
20.6,0.39465,8.65977
20.65,0.394585,8.6795
20.7,0.394501,8.69922
20.75,0.394399,8.71894
20.8,0.394302,8.73866
20.85,0.394233,8.75837
20.9,0.393996,8.77807
20.95,0.393727,8.79775
21.0,0.393594,8.81743
21.05,0.393477,8.83711
21.1,0.393339,8.85677
21.15,0.393156,8.87643
21.2,0.393061,8.89608
21.25,0.39314,8.91574
21.3,0.392947,8.93539
21.35,0.392924,8.95504
21.4,0.392702,8.97467
21.45,0.392692,8.9943
21.5,0.392429,9.01393
21.55,0.392344,9.03354
21.6,0.392228,9.05315
21.65,0.392198,9.07277
21.7,0.392066,9.09237
21.75,0.39188,9.11196
21.8,0.391745,9.13155
21.85,0.391769,9.15114
21.9,0.391677,9.17072
21.95,0.391714,9.19031
22.0,0.391769,9.2099
22.05,0.391537,9.22947
22.1,0.391467,9.24905
22.15,0.391138,9.2686
22.2,0.391138,9.28816
22.25,0.390964,9.30771
22.3,0.391159,9.32727
22.35,0.390923,9.34681
22.4,0.390869,9.36636
22.45,0.390763,9.38589
22.5,0.390669,9.40543
22.55,0.390519,9.42495
22.6,0.39037,9.44447
22.65,0.390262,9.46398
22.7,0.39008,9.48349
22.75,0.389956,9.50299
22.8,0.389846,9.52248
22.85,0.389799,9.54197
22.9,0.389569,9.56145
22.95,0.389419,9.58092
23.0,0.389244,9.60038
23.05,0.389187,9.61984
23.1,0.389008,9.63929
23.15,0.389031,9.65874
23.2,0.388959,9.67819
23.25,0.3891,9.69765
23.3,0.388999,9.71709
23.35,0.388895,9.73654
23.4,0.388815,9.75598
23.45,0.388705,9.77542
23.5,0.388589,9.79484
23.55,0.388494,9.81427
23.6,0.388395,9.83369
23.65,0.388281,9.8531
23.7,0.388139,9.87251
23.75,0.388048,9.89191
23.8,0.387969,9.91131
23.85,0.388193,9.93072
23.9,0.388106,9.95013
23.95,0.388018,9.96953
24.0,0.38792,9.98892
24.05,0.387842,10.0083
24.1,0.387706,10.0277
24.15,0.387509,10.0471
24.2,0.387332,10.0664
24.25,0.387246,10.0858
24.3,0.387229,10.1052
24.35,0.387113,10.1245
24.4,0.386928,10.1439
24.45,0.386546,10.1632
24.5,0.38636,10.1825
24.55,0.386264,10.2018
24.6,0.386241,10.2211
24.65,0.386116,10.2404
24.7,0.385865,10.2597
24.75,0.385688,10.279
24.8,0.385424,10.2983
24.85,0.385242,10.3176
24.9,0.385157,10.3368
24.95,0.385005,10.3561
25.0,0.384925,10.3753
25.05,0.384822,10.3946
25.1,0.38469,10.4138
25.15,0.38459,10.433
25.2,0.384487,10.4522
25.25,0.384401,10.4715
25.3,0.384285,10.4907
25.35,0.384181,10.5099
25.4,0.384124,10.5291
25.45,0.384005,10.5483
25.5,0.383763,10.5675
25.55,0.383426,10.5866
25.6,0.383315,10.6058
25.65,0.383175,10.625
25.7,0.382711,10.6441
25.75,0.382445,10.6632
25.8,0.382279,10.6823
25.85,0.382179,10.7015
25.9,0.381981,10.7206
25.95,0.381749,10.7396
26.0,0.38161,10.7587
26.05,0.381464,10.7778
26.1,0.38131,10.7969
26.15,0.381181,10.8159
26.2,0.381014,10.835
26.25,0.380866,10.854
26.3,0.380742,10.873
26.35,0.380611,10.8921
26.4,0.380421,10.9111
26.45,0.380316,10.9301
26.5,0.380121,10.9491
26.55,0.379795,10.9681
26.6,0.379698,10.9871
26.65,0.379582,11.0061
26.7,0.379576,11.0251
26.75,0.379557,11.044
26.8,0.379473,11.063
26.85,0.379392,11.082
26.9,0.379206,11.1009
26.95,0.378988,11.1199
27.0,0.378854,11.1388
27.05,0.378714,11.1578
27.1,0.378552,11.1767
27.15,0.378397,11.1956
27.2,0.378241,11.2145
27.25,0.377925,11.2334
27.3,0.377683,11.2523
27.35,0.377649,11.2712
27.4,0.37756,11.2901
27.45,0.377511,11.3089
27.5,0.377437,11.3278
27.55,0.377189,11.3467
27.6,0.376973,11.3655
27.65,0.376812,11.3844
27.7,0.376642,11.4032
27.75,0.376562,11.422
27.8,0.376411,11.4408
27.85,0.376273,11.4597
27.9,0.376079,11.4785
27.95,0.375939,11.4973
28.0,0.375711,11.516
28.05,0.375252,11.5348
28.1,0.374908,11.5536
28.15,0.374698,11.5723
28.2,0.37446,11.591
28.25,0.374302,11.6097
28.3,0.37412,11.6284
28.35,0.373912,11.6471
28.4,0.373569,11.6658
28.45,0.373156,11.6845
28.5,0.372728,11.7031
28.55,0.372469,11.7217
28.6,0.372226,11.7403
28.65,0.372089,11.7589
28.7,0.371892,11.7775
28.75,0.371766,11.7961
28.8,0.371672,11.8147
28.85,0.36947,11.8332
28.9,0.367857,11.8516
28.95,0.364703,11.8698
29.0,0.364119,11.888
29.05,0.363724,11.9062
29.1,0.363418,11.9244
29.15,0.362947,11.9425
29.2,0.362187,11.9606
29.25,0.361782,11.9787
29.3,0.361155,11.9968
29.35,0.360612,12.0148
29.4,0.360286,12.0328
29.45,0.35997,12.0508
29.5,0.359148,12.0688
29.55,0.358052,12.0867
29.6,0.357516,12.1046
29.65,0.357305,12.1224
29.7,0.357264,12.1403
29.75,0.35747,12.1582
29.8,0.357311,12.176
29.85,0.357091,12.1939
29.9,0.356833,12.2117
29.95,0.356602,12.2295
30.0,0.356373,12.2474
30.05,0.356182,12.2652
30.1,0.35603,12.283
30.15,0.355873,12.3008
30.2,0.355886,12.3186
30.25,0.355602,12.3363
30.3,0.355277,12.3541
30.35,0.3549,12.3719
30.4,0.354612,12.3896
30.45,0.354418,12.4073
30.5,0.354356,12.425
30.55,0.354327,12.4427
30.6,0.354098,12.4604
30.65,0.353826,12.4781
30.7,0.353651,12.4958
30.75,0.35345,12.5135
30.8,0.353207,12.5311
30.85,0.352965,12.5488
30.9,0.352803,12.5664
30.95,0.352624,12.5841
31.0,0.352423,12.6017
31.05,0.352238,12.6193
31.1,0.352017,12.6369
31.15,0.35166,12.6545
31.2,0.351392,12.6721
31.25,0.351187,12.6896
31.3,0.351298,12.7072
31.35,0.351107,12.7247
31.4,0.350832,12.7423
31.45,0.35051,12.7598
31.5,0.349149,12.7773
31.55,0.348887,12.7947
31.6,0.348889,12.8121
31.65,0.348861,12.8296
31.7,0.348791,12.847
31.75,0.3487,12.8645
31.8,0.34859,12.8819
31.85,0.348294,12.8993
31.9,0.348173,12.9167
31.95,0.348216,12.9341
32.0,0.348066,12.9515
32.05,0.347995,12.9689
32.1,0.347878,12.9863
32.15,0.347628,13.0037
32.2,0.347663,13.0211
32.25,0.347513,13.0385
32.3,0.347265,13.0558
32.35,0.346963,13.0732
32.4,0.346636,13.0905
32.45,0.34639,13.1078
32.5,0.346276,13.1251
32.55,0.345959,13.1424
32.6,0.345746,13.1597
32.65,0.344669,13.177
32.7,0.342926,13.1941
32.75,0.342592,13.2112
32.8,0.342325,13.2284
32.85,0.342178,13.2455
32.9,0.341803,13.2626
32.95,0.341498,13.2796
33.0,0.340174,13.2966
33.05,0.339879,13.3136
33.1,0.33956,13.3306
33.15,0.339132,13.3476
33.2,0.338847,13.3645
33.25,0.338444,13.3814
33.3,0.338033,13.3983
33.35,0.337952,13.4152
33.4,0.337602,13.4321
33.45,0.337206,13.449
33.5,0.336902,13.4658
33.55,0.336551,13.4826
33.6,0.336135,13.4994
33.65,0.335946,13.5162
33.7,0.335674,13.533
33.75,0.335307,13.5498
33.8,0.334954,13.5665
33.85,0.334595,13.5833
33.9,0.330182,13.5998
33.95,0.328041,13.6162
34.0,0.327317,13.6325
34.05,0.326904,13.6489
34.1,0.326419,13.6652
34.15,0.325964,13.6815
34.2,0.325813,13.6978
34.25,0.325214,13.7141
34.3,0.324942,13.7303
34.35,0.325296,13.7466
34.4,0.3257,13.7629
34.45,0.325644,13.7791
34.5,0.325696,13.7954
34.55,0.325455,13.8117
34.6,0.325391,13.828
34.65,0.325227,13.8442
34.7,0.325219,13.8605
34.75,0.324972,13.8767
34.8,0.324686,13.893
34.85,0.324419,13.9092
34.9,0.324123,13.9254
34.95,0.323873,13.9416
35.0,0.32361,13.9578
35.05,0.32339,13.9739
35.1,0.323046,13.9901
35.15,0.322855,14.0062
35.2,0.322588,14.0224
35.25,0.322289,14.0385
35.3,0.321731,14.0546
35.35,0.321431,14.0706
35.4,0.321205,14.0867
35.45,0.320949,14.1028
35.5,0.320561,14.1188
35.55,0.320279,14.1348
35.6,0.320082,14.1508
35.65,0.319775,14.1668
35.7,0.319607,14.1828
35.75,0.319182,14.1987
35.8,0.318753,14.2147
35.85,0.318275,14.2306
35.9,0.318244,14.2465
35.95,0.318194,14.2624
36.0,0.318048,14.2783
36.05,0.318276,14.2942
36.1,0.317667,14.3101
36.15,0.317266,14.326
36.2,0.317146,14.3418
36.25,0.316716,14.3577
36.3,0.316601,14.3735
36.35,0.316117,14.3893
36.4,0.315979,14.4051
36.45,0.315538,14.4209
36.5,0.315105,14.4366
36.55,0.314963,14.4524
36.6,0.314443,14.4681
36.65,0.314096,14.4838
36.7,0.313723,14.4995
36.75,0.313163,14.5151
36.8,0.312391,14.5308
36.85,0.311588,14.5463
36.9,0.311178,14.5619
36.95,0.310892,14.5774
37.0,0.310492,14.593
37.05,0.310711,14.6085
37.1,0.310209,14.624
37.15,0.309712,14.6395
37.2,0.309237,14.655
37.25,0.308865,14.6704
37.3,0.308836,14.6858
37.35,0.308203,14.7013
37.4,0.307728,14.7166
37.45,0.307463,14.732
37.5,0.307442,14.7474
37.55,0.30635,14.7627
37.6,0.305415,14.778
37.65,0.304851,14.7932
37.7,0.304202,14.8084
37.75,0.303414,14.8236
37.8,0.303021,14.8388
37.85,0.302108,14.8539
37.9,0.300266,14.8689
37.95,0.300156,14.8839
38.0,0.29967,14.8989
38.05,0.299075,14.9138
38.1,0.30044,14.9288
38.15,0.301755,14.9439
38.2,0.301853,14.959
38.25,0.302485,14.9741
38.3,0.302395,14.9893
38.35,0.302243,15.0044
38.4,0.301945,15.0195
38.45,0.301618,15.0346
38.5,0.301316,15.0496
38.55,0.300856,15.0647
38.6,0.300313,15.0797
38.65,0.299884,15.0947
38.7,0.299513,15.1096
38.75,0.299147,15.1246
38.8,0.299381,15.1396
38.85,0.2992,15.1545
38.9,0.298821,15.1695
38.95,0.298472,15.1844
39.0,0.298044,15.1993
39.05,0.297682,15.2142
39.1,0.297457,15.2291
39.15,0.297091,15.2439
39.2,0.296714,15.2587
39.25,0.296371,15.2736
39.3,0.295943,15.2884
39.35,0.295463,15.3031
39.4,0.294936,15.3179
39.45,0.294483,15.3326
39.5,0.294034,15.3473
39.55,0.293573,15.362
39.6,0.293164,15.3766
39.65,0.292615,15.3913
39.7,0.292026,15.4059
39.75,0.291423,15.4204
39.8,0.29079,15.435
39.85,0.290263,15.4495
39.9,0.289537,15.464
39.95,0.288085,15.4784
40.0,0.288083,15.4928
40.05,0.288508,15.5072
40.1,0.289152,15.5217
40.15,0.289043,15.5361
40.2,0.288934,15.5506
40.25,0.288599,15.565
40.3,0.28823,15.5794
40.35,0.287309,15.5938
40.4,0.286767,15.6081
40.45,0.285398,15.6224
40.5,0.283675,15.6366
40.55,0.28421,15.6508
40.6,0.284043,15.665
40.65,0.283378,15.6791
40.7,0.282643,15.6933
40.75,0.281551,15.7074
40.8,0.279018,15.7213
40.85,0.277046,15.7352
40.9,0.276808,15.749
40.95,0.27627,15.7628
41.0,0.278252,15.7767
41.05,0.281221,15.7908
41.1,0.28277,15.8049
41.15,0.282881,15.8191
41.2,0.282391,15.8332
41.25,0.281019,15.8472
41.3,0.279135,15.8612
41.35,0.278504,15.8751
41.4,0.278515,15.889
41.45,0.27828,15.903
41.5,0.278094,15.9169
41.55,0.277847,15.9308
41.6,0.276372,15.9446
41.65,0.275524,15.9584
41.7,0.275717,15.9721
41.75,0.273436,15.9858
41.8,0.271932,15.9994
41.85,0.270541,16.0129
41.9,0.270977,16.0265
41.95,0.270549,16.04
42.0,0.269626,16.0535
42.05,0.269908,16.067
42.1,0.269605,16.0805
42.15,0.269216,16.0939
42.2,0.268699,16.1074
42.25,0.268529,16.1208
42.3,0.267929,16.1342
42.35,0.268008,16.1476
42.4,0.26759,16.161
42.45,0.267551,16.1743
42.5,0.267058,16.1877
42.55,0.267676,16.2011
42.6,0.266822,16.2144
42.65,0.266793,16.2278
42.7,0.266161,16.2411
42.75,0.265327,16.2543
42.8,0.264761,16.2676
42.85,0.262444,16.2807
42.9,0.262901,16.2938
42.95,0.263321,16.307
43.0,0.262901,16.3202
43.05,0.262913,16.3333
43.1,0.262989,16.3464
43.15,0.262606,16.3596
43.2,0.262381,16.3727
43.25,0.261699,16.3858
43.3,0.260912,16.3988
43.35,0.260041,16.4118
43.4,0.258654,16.4248
43.45,0.259473,16.4377
43.5,0.261582,16.4508
43.55,0.260725,16.4639
43.6,0.259499,16.4768
43.65,0.256473,16.4897
43.7,0.251991,16.5023
43.75,0.251708,16.5148
43.8,0.250331,16.5274
43.85,0.250489,16.5399
43.9,0.249273,16.5523
43.95,0.249424,16.5648
44.0,0.247527,16.5772
44.05,0.249089,16.5896
44.1,0.247979,16.602
44.15,0.244128,16.6142
44.2,0.243573,16.6264
44.25,0.245563,16.6387
44.3,0.243461,16.6509
44.35,0.241517,16.663
44.4,0.243627,16.6751
44.45,0.243151,16.6873
44.5,0.242963,16.6994
44.55,0.239753,16.7114
44.6,0.238174,16.7233
44.65,0.238483,16.7353
44.7,0.235494,16.747
44.75,0.237741,16.7589
44.8,0.235981,16.7707
44.85,0.232191,16.7823
44.9,0.233673,16.794
44.95,0.231807,16.8056
45.0,0.231882,16.8172
45.05,0.22835,16.8286
45.1,0.231447,16.8402
45.15,0.226003,16.8515
45.2,0.226412,16.8628
45.25,0.223745,16.874
45.3,0.222474,16.8851
45.35,0.222856,16.8963
45.4,0.218333,16.9072
45.45,0.219807,16.9182
45.5,0.217476,16.929
45.55,0.218123,16.94
45.6,0.215698,16.9507
45.65,0.211784,16.9613
45.7,0.212187,16.9719
45.75,0.209353,16.9824
45.8,0.211277,16.993
45.85,0.204096,17.0032
45.9,0.203436,17.0133
45.95,0.202057,17.0234
46.0,0.200526,17.0335
46.05,0.199531,17.0434
46.1,0.199985,17.0534
46.15,0.199133,17.0634
46.2,0.200457,17.0734
46.25,0.201446,17.0835
46.3,0.202667,17.0936
46.35,0.205396,17.1039
46.4,0.199317,17.1139
46.45,0.201072,17.1239
46.5,0.19988,17.1339
46.55,0.19536,17.1437
46.6,0.194339,17.1534
46.65,0.19333,17.1631
46.7,0.192409,17.1727
46.75,0.188891,17.1821
46.8,0.189918,17.1916
46.85,0.190511,17.2012
46.9,0.193446,17.2108
46.95,0.193329,17.2205
47.0,0.194724,17.2302
47.05,0.194415,17.24
47.1,0.186081,17.2493
47.15,0.182731,17.2584
47.2,0.182997,17.2675
47.25,0.181066,17.2766
47.3,0.180658,17.2856
47.35,0.179415,17.2946
47.4,0.178511,17.3035
47.45,0.177298,17.3124
47.5,0.17693,17.3212
47.55,0.179495,17.3302
47.6,0.180529,17.3392
47.65,0.180188,17.3482
47.7,0.178858,17.3572
47.75,0.172399,17.3658
47.8,0.160757,17.3738
47.85,0.158066,17.3817
47.9,0.158733,17.3897
47.95,0.155813,17.3975
48.0,0.153197,17.4051
48.05,0.151681,17.4127
48.1,0.14844,17.4201
48.15,0.151529,17.4277
48.2,0.148857,17.4352
48.25,0.147111,17.4425
48.3,0.159309,17.4505
48.35,0.166146,17.4588
48.4,0.170703,17.4673
48.45,0.168715,17.4758
48.5,0.167553,17.4841
48.55,0.173733,17.4928
48.6,0.188573,17.5023
48.65,0.186445,17.5116
48.7,0.174891,17.5203
48.75,0.182603,17.5294
48.8,0.18564,17.5387
48.85,0.185226,17.548
48.9,0.17259,17.5566
48.95,0.16859,17.5651
49.0,0.153633,17.5727
49.05,0.15234,17.5804
49.1,0.151003,17.5879
49.15,0.15542,17.5957
49.2,0.163051,17.6038
49.25,0.163226,17.612
49.3,0.161618,17.6201
49.35,0.15085,17.6276
49.4,0.129319,17.6341
49.45,0.142473,17.6412
49.5,0.150585,17.6487
49.55,0.15063,17.6563
49.6,0.140381,17.6633
49.65,0.130188,17.6698
49.7,0.131491,17.6764
