CC-at Ep-120C,VSTEP1,-1.612,TSTEP1,8000.0,QLIMIT,120000.0
T,Im,Q
123.7,-0.0167397,-1.58383
123.75,-0.0167695,-1.58467
123.8,-0.0167517,-1.58551
123.85,-0.016796,-1.58635
123.9,-0.0167984,-1.58719
123.95,-0.0167996,-1.58803
124.0,-0.0167885,-1.58887
124.05,-0.0167638,-1.58971
124.1,-0.0167865,-1.59054
124.15,-0.0168078,-1.59139
124.2,-0.0167959,-1.59223
124.25,-0.0168346,-1.59307
124.3,-0.0168366,-1.59391
124.35,-0.0168463,-1.59475
124.4,-0.0168678,-1.59559
124.45,-0.0168392,-1.59644
124.5,-0.0168579,-1.59728
124.55,-0.0168322,-1.59812
124.6,-0.0168468,-1.59896
124.65,-0.016863,-1.59981
124.7,-0.0168861,-1.60065
124.75,-0.0168976,-1.6015
124.8,-0.0169511,-1.60234
124.85,-0.0169089,-1.60319
124.9,-0.0169338,-1.60404
124.95,-0.0168919,-1.60488
125.0,-0.0169415,-1.60573
125.05,-0.0169603,-1.60657
125.1,-0.016945,-1.60742
125.15,-0.016955,-1.60827
125.2,-0.0169887,-1.60912
125.25,-0.0169688,-1.60997
125.3,-0.0169906,-1.61082
125.35,-0.0170057,-1.61167
125.4,-0.0169948,-1.61252
125.45,-0.0170171,-1.61337
125.5,-0.0169886,-1.61422
125.55,-0.0170026,-1.61507
125.6,-0.0170006,-1.61592
125.65,-0.0169866,-1.61677
125.7,-0.0170207,-1.61762
125.75,-0.0170407,-1.61847
125.8,-0.0170285,-1.61932
125.85,-0.0170578,-1.62017
125.9,-0.0170361,-1.62103
125.95,-0.0170633,-1.62188
126.0,-0.0170618,-1.62273
126.05,-0.0170636,-1.62359
126.1,-0.0170996,-1.62444
126.15,-0.0170754,-1.62529
126.2,-0.0170823,-1.62615
126.25,-0.0171033,-1.627
126.3,-0.0170776,-1.62786
126.35,-0.0171044,-1.62871
126.4,-0.0170965,-1.62957
126.45,-0.0171034,-1.63042
126.5,-0.0170939,-1.63128
126.55,-0.0171049,-1.63213
126.6,-0.0171183,-1.63299
126.65,-0.0171487,-1.63385
126.7,-0.0171476,-1.6347
126.75,-0.0171914,-1.63556
126.8,-0.0171661,-1.63642
126.85,-0.0171735,-1.63728
126.9,-0.0171831,-1.63814
126.95,-0.0171651,-1.639
127.0,-0.0171774,-1.63986
127.05,-0.0172023,-1.64072
127.1,-0.0171921,-1.64158
127.15,-0.017219,-1.64244
127.2,-0.0172095,-1.6433
127.25,-0.0172057,-1.64416
127.3,-0.0172357,-1.64502
127.35,-0.0172213,-1.64588
127.4,-0.0172482,-1.64674
127.45,-0.0172466,-1.64761
127.5,-0.0172531,-1.64847
127.55,-0.017267,-1.64933
127.6,-0.017268,-1.65019
127.65,-0.0172806,-1.65106
127.7,-0.0173021,-1.65192
127.75,-0.0172822,-1.65279
127.8,-0.0173135,-1.65365
127.85,-0.0173151,-1.65452
127.9,-0.0173145,-1.65539
127.95,-0.0173136,-1.65625
128.0,-0.0173176,-1.65712
128.05,-0.017315,-1.65798
128.1,-0.0173214,-1.65885
128.15,-0.0173104,-1.65971
128.2,-0.0173206,-1.66058
128.25,-0.0173379,-1.66145
128.3,-0.0173505,-1.66231
128.35,-0.0173638,-1.66318
128.4,-0.0173626,-1.66405
128.45,-0.017376,-1.66492
128.5,-0.0173887,-1.66579
128.55,-0.0174224,-1.66666
128.6,-0.0174467,-1.66753
128.65,-0.0174595,-1.66841
128.7,-0.017494,-1.66928
128.75,-0.0175232,-1.67016
128.8,-0.0174804,-1.67103
128.85,-0.0174662,-1.6719
128.9,-0.0174911,-1.67278
128.95,-0.0174764,-1.67365
129.0,-0.0174863,-1.67453
129.05,-0.0174638,-1.6754
129.1,-0.0174502,-1.67627
129.15,-0.0174611,-1.67715
129.2,-0.0174577,-1.67802
129.25,-0.017472,-1.67889
129.3,-0.0174945,-1.67977
129.35,-0.0174761,-1.68064
129.4,-0.0174801,-1.68151
129.45,-0.017472,-1.68239
129.5,-0.0174704,-1.68326
129.55,-0.0174955,-1.68414
129.6,-0.0174838,-1.68501
129.65,-0.0175083,-1.68589
129.7,-0.0175155,-1.68676
129.75,-0.0175087,-1.68764
129.8,-0.0175343,-1.68851
129.85,-0.0175265,-1.68939
129.9,-0.0175173,-1.69027
129.95,-0.0175415,-1.69114
130.0,-0.0175423,-1.69202
130.05,-0.0175497,-1.6929
130.1,-0.0175556,-1.69378
130.15,-0.0175342,-1.69465
130.2,-0.0175596,-1.69553
130.25,-0.0175709,-1.69641
130.3,-0.0175703,-1.69729
130.35,-0.0176018,-1.69817
130.4,-0.0175904,-1.69905
130.45,-0.0175915,-1.69993
130.5,-0.017603,-1.70081
130.55,-0.0175843,-1.70169
130.6,-0.0175887,-1.70256
130.65,-0.0176127,-1.70345
130.7,-0.0176203,-1.70433
130.75,-0.0176464,-1.70521
130.8,-0.0176508,-1.70609
130.85,-0.017664,-1.70697
130.9,-0.0176788,-1.70786
130.95,-0.0176604,-1.70874
131.0,-0.0176752,-1.70963
131.05,-0.017679,-1.71051
131.1,-0.0176643,-1.71139
131.15,-0.0176842,-1.71228
131.2,-0.0176931,-1.71316
131.25,-0.0177021,-1.71405
131.3,-0.0177328,-1.71493
131.35,-0.0177211,-1.71582
131.4,-0.0177435,-1.71671
131.45,-0.0177338,-1.71759
131.5,-0.0177321,-1.71848
131.55,-0.0177358,-1.71937
131.6,-0.0177298,-1.72025
131.65,-0.0177489,-1.72114
131.7,-0.017769,-1.72203
131.75,-0.0177551,-1.72292
131.8,-0.0177922,-1.72381
131.85,-0.0177727,-1.72469
131.9,-0.017768,-1.72558
131.95,-0.017764,-1.72647
132.0,-0.017764,-1.72736
132.05,-0.0177793,-1.72825
132.1,-0.0177728,-1.72914
132.15,-0.0177784,-1.73003
132.2,-0.0178033,-1.73092
132.25,-0.0178088,-1.73181
132.3,-0.0178182,-1.7327
132.35,-0.0178408,-1.73359
132.4,-0.017835,-1.73448
132.45,-0.0178691,-1.73537
132.5,-0.0178383,-1.73627
132.55,-0.0178343,-1.73716
132.6,-0.0178414,-1.73805
132.65,-0.0178333,-1.73894
132.7,-0.0178449,-1.73983
132.75,-0.0178553,-1.74073
132.8,-0.0178566,-1.74162
132.85,-0.0178839,-1.74251
132.9,-0.0178697,-1.74341
132.95,-0.0178978,-1.7443
133.0,-0.0178993,-1.7452
133.05,-0.0179034,-1.74609
133.1,-0.0179143,-1.74699
133.15,-0.0179004,-1.74788
133.2,-0.0178916,-1.74878
133.25,-0.017913,-1.74967
133.3,-0.017913,-1.75057
133.35,-0.0179309,-1.75147
133.4,-0.0179488,-1.75236
133.45,-0.0179261,-1.75326
133.5,-0.0179438,-1.75416
133.55,-0.0179439,-1.75505
133.6,-0.0179338,-1.75595
133.65,-0.017978,-1.75685
133.7,-0.0179901,-1.75775
133.75,-0.0179976,-1.75865
133.8,-0.0179928,-1.75955
133.85,-0.0179714,-1.76045
133.9,-0.0179917,-1.76135
133.95,-0.0179731,-1.76225
134.0,-0.0180023,-1.76315
134.05,-0.0180115,-1.76405
134.1,-0.0180032,-1.76495
134.15,-0.0180237,-1.76585
134.2,-0.0180197,-1.76675
134.25,-0.0180273,-1.76765
134.3,-0.0180624,-1.76855
134.35,-0.018058,-1.76946
134.4,-0.0181061,-1.77036
134.45,-0.0180865,-1.77127
134.5,-0.0180866,-1.77217
134.55,-0.0180798,-1.77307
134.6,-0.018059,-1.77398
134.65,-0.0180502,-1.77488
134.7,-0.0180649,-1.77578
134.75,-0.0180578,-1.77669
134.8,-0.0180689,-1.77759
134.85,-0.0180984,-1.77849
134.9,-0.018084,-1.7794
134.95,-0.018116,-1.7803
135.0,-0.0181125,-1.78121
135.05,-0.0181354,-1.78212
135.1,-0.0181417,-1.78302
135.15,-0.0181315,-1.78393
135.2,-0.0181323,-1.78484
135.25,-0.0181383,-1.78574
135.3,-0.0181337,-1.78665
135.35,-0.0181586,-1.78756
135.4,-0.0181465,-1.78847
135.45,-0.0181764,-1.78937
135.5,-0.0181584,-1.79028
135.55,-0.0181624,-1.79119
135.6,-0.0181757,-1.7921
135.65,-0.0181773,-1.79301
135.7,-0.0181835,-1.79392
135.75,-0.0181861,-1.79483
135.8,-0.018199,-1.79574
135.85,-0.0181989,-1.79665
135.9,-0.0182131,-1.79756
135.95,-0.0182051,-1.79847
136.0,-0.0182324,-1.79938
136.05,-0.0182281,-1.80029
136.1,-0.0182445,-1.8012
136.15,-0.018246,-1.80211
136.2,-0.0182562,-1.80303
136.25,-0.0182507,-1.80394
136.3,-0.0182607,-1.80485
136.35,-0.0182561,-1.80577
136.4,-0.0182581,-1.80668
136.45,-0.0182695,-1.80759
136.5,-0.0182632,-1.80851
136.55,-0.0182676,-1.80942
136.6,-0.0182799,-1.81033
136.65,-0.0182763,-1.81125
136.7,-0.0182986,-1.81216
136.75,-0.0183105,-1.81308
136.8,-0.0183102,-1.81399
136.85,-0.018326,-1.81491
136.9,-0.018327,-1.81583
136.95,-0.0183284,-1.81674
137.0,-0.0183279,-1.81766
137.05,-0.0183371,-1.81857
137.1,-0.0183421,-1.81949
137.15,-0.0183352,-1.82041
137.2,-0.018338,-1.82133
137.25,-0.0183411,-1.82224
137.3,-0.0183484,-1.82316
137.35,-0.0183714,-1.82408
137.4,-0.0183823,-1.825
137.45,-0.0183803,-1.82592
137.5,-0.0184143,-1.82684
137.55,-0.0184213,-1.82776
137.6,-0.0184489,-1.82868
137.65,-0.0184375,-1.8296
137.7,-0.0184333,-1.83052
137.75,-0.0184133,-1.83145
137.8,-0.0184337,-1.83237
137.85,-0.0184278,-1.83329
137.9,-0.0184415,-1.83421
137.95,-0.0184514,-1.83513
138.0,-0.0184522,-1.83606
138.05,-0.0184546,-1.83698
138.1,-0.0184471,-1.8379
138.15,-0.0184693,-1.83882
138.2,-0.0184745,-1.83975
138.25,-0.0184799,-1.84067
138.3,-0.0185011,-1.8416
138.35,-0.0185117,-1.84252
138.4,-0.0185134,-1.84345
138.45,-0.0185199,-1.84437
138.5,-0.0185111,-1.8453
138.55,-0.0185077,-1.84623
138.6,-0.0185043,-1.84715
138.65,-0.0185077,-1.84808
138.7,-0.0185336,-1.849
138.75,-0.0185346,-1.84993
138.8,-0.0185504,-1.85086
138.85,-0.0185688,-1.85179
138.9,-0.0185703,-1.85271
138.95,-0.0185821,-1.85364
139.0,-0.0185671,-1.85457
139.05,-0.018572,-1.8555
139.1,-0.0185792,-1.85643
139.15,-0.018578,-1.85736
139.2,-0.0185964,-1.85829
139.25,-0.0185928,-1.85922
139.3,-0.0185992,-1.86015
139.35,-0.0186385,-1.86108
139.4,-0.0186311,-1.86201
139.45,-0.0186417,-1.86294
139.5,-0.0186299,-1.86387
139.55,-0.0186297,-1.86481
139.6,-0.0186451,-1.86574
139.65,-0.0186409,-1.86667
139.7,-0.0186539,-1.8676
139.75,-0.0186747,-1.86854
139.8,-0.0186806,-1.86947
139.85,-0.018697,-1.87041
139.9,-0.0187181,-1.87134
139.95,-0.0187116,-1.87228
140.0,-0.0187575,-1.87321
140.05,-0.0187401,-1.87415
140.1,-0.0187456,-1.87509
140.15,-0.0187419,-1.87603
140.2,-0.0187399,-1.87696
140.25,-0.0187554,-1.8779
140.3,-0.0187573,-1.87884
140.35,-0.018759,-1.87978
140.4,-0.0187726,-1.88072
140.45,-0.0187567,-1.88165
140.5,-0.0187724,-1.88259
140.55,-0.018777,-1.88353
140.6,-0.0187867,-1.88447
140.65,-0.0188103,-1.88541
140.7,-0.0188207,-1.88635
140.75,-0.0188244,-1.88729
140.8,-0.0188354,-1.88823
140.85,-0.0188601,-1.88918
140.9,-0.0188666,-1.89012
140.95,-0.0188834,-1.89106
141.0,-0.0188873,-1.89201
141.05,-0.0188994,-1.89295
141.1,-0.0189059,-1.8939
141.15,-0.0189065,-1.89484
141.2,-0.0189156,-1.89579
141.25,-0.0189359,-1.89674
141.3,-0.0189446,-1.89768
141.35,-0.0189614,-1.89863
141.4,-0.018954,-1.89958
141.45,-0.0189591,-1.90053
141.5,-0.0189615,-1.90148
141.55,-0.0189529,-1.90242
141.6,-0.0189692,-1.90337
141.65,-0.0189662,-1.90432
141.7,-0.0189723,-1.90527
141.75,-0.0189989,-1.90622
141.8,-0.0190021,-1.90717
141.85,-0.0190421,-1.90812
141.9,-0.0190382,-1.90907
141.95,-0.0190549,-1.91003
142.0,-0.0190517,-1.91098
142.05,-0.0190587,-1.91193
142.1,-0.0190679,-1.91289
142.15,-0.0190837,-1.91384
142.2,-0.0190838,-1.91479
142.25,-0.0190874,-1.91575
142.3,-0.0190788,-1.9167
142.35,-0.0191005,-1.91766
142.4,-0.0191049,-1.91861
142.45,-0.0191133,-1.91957
142.5,-0.0191278,-1.92052
142.55,-0.01913,-1.92148
142.6,-0.0191588,-1.92244
142.65,-0.0191636,-1.9234
142.7,-0.0191802,-1.92436
142.75,-0.0191828,-1.92531
142.8,-0.0192074,-1.92628
142.85,-0.0192109,-1.92724
142.9,-0.0192297,-1.9282
142.95,-0.0192267,-1.92916
143.0,-0.0192389,-1.93012
143.05,-0.0192295,-1.93108
143.1,-0.0192493,-1.93204
143.15,-0.0192536,-1.93301
143.2,-0.0192752,-1.93397
143.25,-0.019287,-1.93494
143.3,-0.0193028,-1.9359
143.35,-0.0193002,-1.93687
143.4,-0.0193054,-1.93783
143.45,-0.019313,-1.9388
143.5,-0.0193151,-1.93976
143.55,-0.0193272,-1.94073
143.6,-0.0193263,-1.94169
143.65,-0.0193276,-1.94266
143.7,-0.0193388,-1.94363
143.75,-0.0193517,-1.9446
143.8,-0.0193622,-1.94556
143.85,-0.0193721,-1.94653
143.9,-0.0193837,-1.9475
143.95,-0.0193971,-1.94847
144.0,-0.0194045,-1.94944
144.05,-0.0194249,-1.95041
144.1,-0.0194166,-1.95138
144.15,-0.0194315,-1.95236
144.2,-0.0194433,-1.95333
144.25,-0.0194355,-1.9543
144.3,-0.0194582,-1.95527
144.35,-0.0194574,-1.95624
144.4,-0.0194716,-1.95722
144.45,-0.0194757,-1.95819
144.5,-0.0194909,-1.95917
144.55,-0.0195037,-1.96014
144.6,-0.0195,-1.96112
144.65,-0.0195015,-1.96209
144.7,-0.019508,-1.96307
144.75,-0.0195314,-1.96404
144.8,-0.0195308,-1.96502
144.85,-0.019535,-1.966
144.9,-0.0195516,-1.96697
144.95,-0.0195595,-1.96795
145.0,-0.0195633,-1.96893
145.05,-0.019582,-1.96991
145.1,-0.0195897,-1.97089
145.15,-0.0196092,-1.97187
145.2,-0.0196154,-1.97285
145.25,-0.0196298,-1.97383
145.3,-0.0196482,-1.97481
145.35,-0.0196285,-1.9758
145.4,-0.0196288,-1.97678
145.45,-0.0196312,-1.97776
145.5,-0.0196464,-1.97874
145.55,-0.0196366,-1.97972
145.6,-0.0196543,-1.98071
145.65,-0.0196592,-1.98169
145.7,-0.0196655,-1.98267
145.75,-0.0196868,-1.98366
145.8,-0.0197046,-1.98464
145.85,-0.0197143,-1.98563
145.9,-0.019721,-1.98661
145.95,-0.0197254,-1.9876
146.0,-0.0197389,-1.98859
146.05,-0.0197506,-1.98957
146.1,-0.0197454,-1.99056
146.15,-0.0197675,-1.99155
146.2,-0.0197592,-1.99254
146.25,-0.0197645,-1.99353
146.3,-0.0197691,-1.99451
146.35,-0.0197932,-1.9955
146.4,-0.0197846,-1.99649
146.45,-0.0197947,-1.99748
146.5,-0.0198073,-1.99847
146.55,-0.0198194,-1.99946
146.6,-0.0198305,-2.00046
146.65,-0.0198511,-2.00145
146.7,-0.0198549,-2.00244
146.75,-0.0198587,-2.00343
146.8,-0.0198827,-2.00443
146.85,-0.0198754,-2.00542
146.9,-0.0198837,-2.00642
146.95,-0.0198676,-2.00741
147.0,-0.0198748,-2.0084
147.05,-0.0198728,-2.0094
147.1,-0.0198986,-2.01039
147.15,-0.019905,-2.01139
147.2,-0.019911,-2.01238
147.25,-0.0199271,-2.01338
147.3,-0.0199604,-2.01438
147.35,-0.0199508,-2.01537
147.4,-0.0199567,-2.01637
147.45,-0.0199614,-2.01737
147.5,-0.0199759,-2.01837
147.55,-0.0199935,-2.01937
147.6,-0.0199959,-2.02037
147.65,-0.0199897,-2.02137
147.7,-0.0199983,-2.02237
147.75,-0.0200017,-2.02337
147.8,-0.0200186,-2.02437
147.85,-0.020019,-2.02537
147.9,-0.0200274,-2.02637
147.95,-0.0200441,-2.02737
148.0,-0.0200281,-2.02838
148.05,-0.0200553,-2.02938
148.1,-0.0200578,-2.03038
148.15,-0.0200745,-2.03138
148.2,-0.0200868,-2.03239
148.25,-0.020095,-2.03339
148.3,-0.0201108,-2.0344
148.35,-0.0201158,-2.03541
148.4,-0.0201189,-2.03641
148.45,-0.0201268,-2.03742
148.5,-0.0201517,-2.03843
148.55,-0.0201339,-2.03943
148.6,-0.0201303,-2.04044
148.65,-0.0201593,-2.04145
148.7,-0.0201287,-2.04245
148.75,-0.0201889,-2.04346
148.8,-0.0203194,-2.04448
148.85,-0.0202825,-2.04549
148.9,-0.0202806,-2.04651
148.95,-0.0202758,-2.04752
149.0,-0.0202788,-2.04853
149.05,-0.0202812,-2.04955
149.1,-0.0202895,-2.05056
149.15,-0.0202987,-2.05158
149.2,-0.020287,-2.05259
149.25,-0.0202983,-2.05361
149.3,-0.0203036,-2.05462
149.35,-0.0203066,-2.05564
149.4,-0.0203263,-2.05665
149.45,-0.0203181,-2.05767
149.5,-0.020329,-2.05869
149.55,-0.0203413,-2.0597
149.6,-0.0203654,-2.06072
149.65,-0.0203749,-2.06174
149.7,-0.0203829,-2.06276
149.75,-0.0203608,-2.06378
149.8,-0.0203682,-2.0648
149.85,-0.0203693,-2.06581
149.9,-0.0203757,-2.06683
149.95,-0.0203894,-2.06785
150.0,-0.0203944,-2.06887
150.05,-0.020378,-2.06989
150.1,-0.0203802,-2.07091
150.15,-0.0203854,-2.07193
150.2,-0.0203894,-2.07295
150.25,-0.0204118,-2.07397
150.3,-0.0204152,-2.07499
150.35,-0.0204346,-2.07601
150.4,-0.0204318,-2.07703
150.45,-0.0204449,-2.07806
150.5,-0.0204552,-2.07908
150.55,-0.0204779,-2.0801
150.6,-0.020471,-2.08113
150.65,-0.0204788,-2.08215
150.7,-0.0204817,-2.08317
150.75,-0.0204866,-2.0842
150.8,-0.0204819,-2.08522
150.85,-0.0204958,-2.08625
150.9,-0.0205101,-2.08727
150.95,-0.0205363,-2.0883
151.0,-0.0205445,-2.08933
151.05,-0.0205525,-2.09035
151.1,-0.0205541,-2.09138
151.15,-0.0205513,-2.09241
151.2,-0.0205605,-2.09344
151.25,-0.0205484,-2.09447
151.3,-0.020551,-2.09549
151.35,-0.0205579,-2.09652
151.4,-0.0205551,-2.09755
151.45,-0.0205952,-2.09858
151.5,-0.0205986,-2.09961
151.55,-0.0206201,-2.10064
151.6,-0.0206376,-2.10167
151.65,-0.0206325,-2.1027
151.7,-0.0206347,-2.10373
151.75,-0.0206186,-2.10476
151.8,-0.0206327,-2.1058
151.85,-0.0206342,-2.10683
151.9,-0.0206411,-2.10786
151.95,-0.0206342,-2.10889
152.0,-0.0206712,-2.10993
152.05,-0.0206585,-2.11096
152.1,-0.0206871,-2.11199
152.15,-0.0206869,-2.11303
152.2,-0.020721,-2.11406
152.25,-0.0207155,-2.1151
152.3,-0.0207144,-2.11613
152.35,-0.0207035,-2.11717
152.4,-0.0207019,-2.11821
152.45,-0.0207205,-2.11924
152.5,-0.0207541,-2.12028
152.55,-0.0207447,-2.12132
152.6,-0.0207455,-2.12235
152.65,-0.0207534,-2.12339
152.7,-0.0207482,-2.12443
152.75,-0.0207555,-2.12547
152.8,-0.0207581,-2.1265
152.85,-0.020765,-2.12754
152.9,-0.0207769,-2.12858
152.95,-0.0207899,-2.12962
153.0,-0.0208027,-2.13066
153.05,-0.0208527,-2.1317
153.1,-0.0208494,-2.13275
153.15,-0.0208649,-2.13379
153.2,-0.0208476,-2.13483
153.25,-0.0208581,-2.13587
153.3,-0.0208564,-2.13692
153.35,-0.0208476,-2.13796
153.4,-0.0208513,-2.139
153.45,-0.0208751,-2.14005
153.5,-0.020904,-2.14109
153.55,-0.0209268,-2.14214
153.6,-0.020935,-2.14318
153.65,-0.0209143,-2.14423
153.7,-0.0209282,-2.14528
153.75,-0.020919,-2.14632
153.8,-0.0209176,-2.14737
153.85,-0.0209127,-2.14841
153.9,-0.0209158,-2.14946
153.95,-0.0209247,-2.15051
154.0,-0.0209348,-2.15155
154.05,-0.0209576,-2.1526
154.1,-0.0209806,-2.15365
154.15,-0.0209652,-2.1547
154.2,-0.0210083,-2.15575
154.25,-0.0210627,-2.1568
154.3,-0.0211332,-2.15786
154.35,-0.0211721,-2.15892
154.4,-0.0211573,-2.15997
154.45,-0.0211388,-2.16103
154.5,-0.0211324,-2.16209
154.55,-0.0210736,-2.16314
154.6,-0.021069,-2.1642
154.65,-0.0210572,-2.16525
154.7,-0.0210615,-2.1663
154.75,-0.0210773,-2.16736
154.8,-0.0210795,-2.16841
154.85,-0.0210926,-2.16946
154.9,-0.0210984,-2.17052
154.95,-0.0210874,-2.17157
155.0,-0.021105,-2.17263
155.05,-0.0211027,-2.17368
155.1,-0.0211114,-2.17474
155.15,-0.0211404,-2.1758
155.2,-0.0211241,-2.17685
155.25,-0.0211231,-2.17791
155.3,-0.0211381,-2.17897
155.35,-0.0211453,-2.18002
155.4,-0.0211685,-2.18108
155.45,-0.0211522,-2.18214
155.5,-0.0211724,-2.1832
155.55,-0.0211792,-2.18426
155.6,-0.0211734,-2.18531
155.65,-0.0212046,-2.18637
155.7,-0.0212223,-2.18744
155.75,-0.0212235,-2.1885
155.8,-0.02124,-2.18956
155.85,-0.021203,-2.19062
155.9,-0.0212121,-2.19168
155.95,-0.0212233,-2.19274
156.0,-0.0212287,-2.1938
156.05,-0.0212511,-2.19487
156.1,-0.0212505,-2.19593
156.15,-0.0212638,-2.19699
156.2,-0.0212826,-2.19806
156.25,-0.0212897,-2.19912
156.3,-0.0213162,-2.20019
156.35,-0.0213011,-2.20125
156.4,-0.021309,-2.20232
156.45,-0.0213184,-2.20338
156.5,-0.0213162,-2.20445
156.55,-0.0213241,-2.20551
156.6,-0.0213445,-2.20658
156.65,-0.0213472,-2.20765
156.7,-0.0213554,-2.20872
156.75,-0.0213472,-2.20978
156.8,-0.0213593,-2.21085
156.85,-0.0213657,-2.21192
156.9,-0.0213635,-2.21299
156.95,-0.0213776,-2.21406
157.0,-0.0213878,-2.21513
157.05,-0.0214029,-2.2162
157.1,-0.0213953,-2.21727
157.15,-0.0214138,-2.21834
157.2,-0.0214154,-2.21941
157.25,-0.0214475,-2.22048
157.3,-0.0214451,-2.22155
157.35,-0.0214491,-2.22262
157.4,-0.0214373,-2.2237
157.45,-0.0214389,-2.22477
157.5,-0.0214406,-2.22584
157.55,-0.0214706,-2.22691
157.6,-0.0214852,-2.22799
157.65,-0.0215116,-2.22906
157.7,-0.0214998,-2.23014
157.75,-0.0214988,-2.23121
157.8,-0.0214886,-2.23229
157.85,-0.0214893,-2.23336
157.9,-0.0215009,-2.23444
157.95,-0.021507,-2.23551
158.0,-0.0215228,-2.23659
158.05,-0.0215396,-2.23767
158.1,-0.0215655,-2.23874
158.15,-0.0215679,-2.23982
158.2,-0.0216062,-2.2409
158.25,-0.0215886,-2.24198
158.3,-0.0215819,-2.24306
158.35,-0.0215821,-2.24414
158.4,-0.0215567,-2.24522
158.45,-0.0215853,-2.2463
158.5,-0.0215875,-2.24738
158.55,-0.021604,-2.24846
158.6,-0.0216328,-2.24954
158.65,-0.0216302,-2.25062
158.7,-0.0216379,-2.2517
158.75,-0.0216394,-2.25278
158.8,-0.0216374,-2.25387
158.85,-0.0216421,-2.25495
158.9,-0.0216359,-2.25603
158.95,-0.0216478,-2.25711
159.0,-0.0216719,-2.2582
159.05,-0.021688,-2.25928
159.1,-0.0217128,-2.26037
159.15,-0.021726,-2.26145
159.2,-0.0217302,-2.26254
159.25,-0.0217269,-2.26363
159.3,-0.021715,-2.26471
159.35,-0.0217323,-2.2658
159.4,-0.0217249,-2.26688
159.45,-0.0217317,-2.26797
159.5,-0.0217416,-2.26906
159.55,-0.0217615,-2.27015
159.6,-0.0217633,-2.27123
159.65,-0.0217848,-2.27232
159.7,-0.0217708,-2.27341
159.75,-0.0218049,-2.2745
159.8,-0.0217936,-2.27559
159.85,-0.0217872,-2.27668
159.9,-0.0217888,-2.27777
159.95,-0.0217939,-2.27886
160.0,-0.0218005,-2.27995
160.05,-0.0218238,-2.28104
160.1,-0.0218317,-2.28213
160.15,-0.0218488,-2.28323
160.2,-0.0218626,-2.28432
160.25,-0.0218448,-2.28541
160.3,-0.0218445,-2.2865
160.35,-0.0218359,-2.28759
160.4,-0.0218559,-2.28869
160.45,-0.0218777,-2.28978
160.5,-0.0218684,-2.29087
160.55,-0.0218837,-2.29197
160.6,-0.0218948,-2.29306
160.65,-0.021904,-2.29416
160.7,-0.0219398,-2.29526
160.75,-0.0219345,-2.29635
160.8,-0.0219675,-2.29745
160.85,-0.0219745,-2.29855
160.9,-0.0219506,-2.29965
160.95,-0.0219581,-2.30075
161.0,-0.0219498,-2.30184
161.05,-0.0219763,-2.30294
161.1,-0.0219991,-2.30404
161.15,-0.0219863,-2.30514
161.2,-0.0219905,-2.30624
161.25,-0.0219893,-2.30734
161.3,-0.0220024,-2.30844
161.35,-0.0220098,-2.30954
161.4,-0.0220049,-2.31064
161.45,-0.0220376,-2.31174
161.5,-0.0220425,-2.31284
161.55,-0.0220341,-2.31395
161.6,-0.0220587,-2.31505
161.65,-0.0220658,-2.31615
161.7,-0.0220814,-2.31726
161.75,-0.0220965,-2.31836
161.8,-0.0220804,-2.31947
161.85,-0.0220873,-2.32057
161.9,-0.022097,-2.32167
161.95,-0.0220993,-2.32278
162.0,-0.0221221,-2.32389
162.05,-0.022136,-2.32499
162.1,-0.0221383,-2.3261
162.15,-0.0221537,-2.32721
162.2,-0.0221386,-2.32831
162.25,-0.0221478,-2.32942
162.3,-0.0221466,-2.33053
162.35,-0.0221493,-2.33164
162.4,-0.0221694,-2.33274
162.45,-0.0221759,-2.33385
162.5,-0.0221812,-2.33496
162.55,-0.0222145,-2.33607
162.6,-0.0222201,-2.33718
162.65,-0.0222509,-2.3383
162.7,-0.0222532,-2.33941
162.75,-0.0222349,-2.34052
162.8,-0.0222277,-2.34163
162.85,-0.0222335,-2.34274
162.9,-0.022224,-2.34386
162.95,-0.0222503,-2.34497
163.0,-0.0222671,-2.34608
163.05,-0.0222899,-2.3472
163.1,-0.0223145,-2.34831
163.15,-0.0222851,-2.34943
163.2,-0.0223116,-2.35054
163.25,-0.022292,-2.35166
163.3,-0.0222916,-2.35277
163.35,-0.0223146,-2.35389
163.4,-0.022311,-2.355
163.45,-0.0223373,-2.35612
163.5,-0.0223577,-2.35724
163.55,-0.0223428,-2.35835
163.6,-0.0223718,-2.35947
163.65,-0.0223625,-2.36059
163.7,-0.0223725,-2.36171
163.75,-0.0223843,-2.36283
163.8,-0.0223698,-2.36395
163.85,-0.02238,-2.36507
163.9,-0.0224044,-2.36619
163.95,-0.0224168,-2.36731
164.0,-0.0224654,-2.36843
164.05,-0.0224525,-2.36955
164.1,-0.0224669,-2.37068
164.15,-0.0224455,-2.3718
164.2,-0.0224404,-2.37292
164.25,-0.0224473,-2.37404
164.3,-0.0224326,-2.37516
164.35,-0.0224274,-2.37629
164.4,-0.0224783,-2.37741
164.45,-0.0224984,-2.37853
164.5,-0.0225018,-2.37966
164.55,-0.0225109,-2.38079
164.6,-0.0224971,-2.38191
164.65,-0.0225178,-2.38304
164.7,-0.022505,-2.38416
164.75,-0.0225109,-2.38529
164.8,-0.0225199,-2.38641
164.85,-0.0225284,-2.38754
164.9,-0.0225423,-2.38867
