100 mVs,SCAN RATE,99.9998
T,Vf,Im
16.36,-1.78866,-0.0123823
16.38,-1.78664,-0.0124419
16.4,-1.7847,-0.0123236
16.42,-1.78263,-0.0124036
16.44,-1.78066,-0.0123248
16.46,-1.77865,-0.012274
16.48,-1.77681,-0.012276
16.5,-1.77466,-0.0122193
16.52,-1.77269,-0.0121627
16.54,-1.77065,-0.0121514
16.56,-1.76878,-0.0121343
16.58,-1.76665,-0.0120893
16.6,-1.76467,-0.0119984
16.62,-1.76265,-0.0119984
16.64,-1.76076,-0.0119638
16.66,-1.75866,-0.0119509
16.68,-1.7567,-0.0118975
16.7,-1.75469,-0.0118813
16.72,-1.75286,-0.0118408
16.74,-1.75084,-0.01179
16.76,-1.74881,-0.0117529
16.78,-1.74665,-0.011712
16.8,-1.74484,-0.0117141
16.82,-1.74266,-0.0117225
16.84,-1.74071,-0.0116149
16.86,-1.73864,-0.0116145
16.88,-1.7368,-0.0116195
16.9,-1.73465,-0.0115741
16.92,-1.7327,-0.0114457
16.94,-1.73066,-0.0114627
16.96,-1.72871,-0.0114532
16.98,-1.72696,-0.0113706
17.0,-1.72467,-0.0113327
17.02,-1.72264,-0.0113081
17.04,-1.72083,-0.0113118
17.06,-1.71865,-0.0112406
17.08,-1.71669,-0.0112014
17.1,-1.71465,-0.0111672
17.12,-1.7128,-0.0111193
17.14,-1.71067,-0.0110596
17.16,-1.7087,-0.0110184
17.18,-1.70667,-0.0109892
17.2,-1.7047,-0.010975
17.22,-1.7027,-0.0109146
17.24,-1.7008,-0.0108241
17.26,-1.69864,-0.0107891
17.28,-1.69685,-0.0107374
17.3,-1.69466,-0.0106932
17.32,-1.69272,-0.010634
17.34,-1.69065,-0.0105969
17.36,-1.6888,-0.0105544
17.38,-1.68664,-0.0104756
17.4,-1.68471,-0.0104148
17.42,-1.68266,-0.0103835
17.44,-1.68076,-0.0102864
17.46,-1.6787,-0.0102264
17.48,-1.67673,-0.0101213
17.5,-1.67479,-0.01011
17.52,-1.67283,-0.0100721
17.54,-1.6707,-0.00997207
17.56,-1.66873,-0.00988494
17.58,-1.66665,-0.00980491
17.6,-1.66483,-0.00973029
17.62,-1.66265,-0.00972904
17.64,-1.6607,-0.00953937
17.66,-1.65868,-0.00942682
17.68,-1.6567,-0.00936387
17.7,-1.65468,-0.00926466
17.72,-1.65272,-0.0091642
17.74,-1.65065,-0.00907416
17.76,-1.64885,-0.0089591
17.78,-1.6467,-0.0088378
17.8,-1.64479,-0.00869857
17.82,-1.64265,-0.0085214
17.84,-1.64083,-0.00841844
17.86,-1.63865,-0.00828088
17.88,-1.63677,-0.00812997
17.9,-1.63473,-0.00791863
17.92,-1.6328,-0.0077794
17.94,-1.63073,-0.00762433
17.96,-1.62879,-0.00736462
17.98,-1.62679,-0.00712826
18.0,-1.6249,-0.00695277
18.02,-1.62288,-0.00672183
18.04,-1.62076,-0.00639084
18.06,-1.61865,-0.00613489
18.08,-1.61686,-0.00586936
18.1,-1.61468,-0.00552878
18.12,-1.61278,-0.00523156
18.14,-1.61067,-0.00484222
18.16,-1.60886,-0.00453333
18.18,-1.60672,-0.00408979
18.2,-1.6048,-0.00363125
18.22,-1.60277,-0.00327942
18.24,-1.60078,-0.00282921
18.26,-1.59915,-0.00221101
18.28,-1.59685,-0.0016766
18.3,-1.59465,-0.00110175
18.32,-1.59289,-0.00055317
18.34,-1.59077,0.000101713
18.36,-1.58885,0.000834132
18.38,-1.58666,0.00156197
18.4,-1.58483,0.00235483
18.42,-1.58273,0.00315144
18.44,-1.58081,0.00403476
18.46,-1.57876,0.00493768
18.48,-1.57681,0.00589562
18.5,-1.57477,0.00687565
18.52,-1.57287,0.00799283
18.54,-1.57065,0.00907832
18.56,-1.56887,0.0102576
18.58,-1.56672,0.0114448
18.6,-1.56481,0.0127142
18.62,-1.56268,0.0140118
18.64,-1.56087,0.0153679
18.66,-1.55871,0.0167543
18.68,-1.55683,0.0181521
18.7,-1.55476,0.0196094
18.72,-1.55281,0.0211418
18.74,-1.55081,0.022645
18.76,-1.54881,0.0242653
18.78,-1.54674,0.0258877
18.8,-1.5449,0.0275451
18.82,-1.54285,0.0292221
18.84,-1.54089,0.0309429
18.86,-1.53868,0.0327725
18.88,-1.53687,0.0346083
18.9,-1.53472,0.0363433
18.92,-1.53285,0.0382784
18.94,-1.53077,0.0402347
18.96,-1.52885,0.0421435
18.98,-1.52681,0.044101
19.0,-1.52484,0.0460999
19.02,-1.52268,0.048137
19.04,-1.52091,0.0501634
19.06,-1.51893,0.0521868
19.08,-1.51691,0.0542624
19.1,-1.51471,0.0564475
19.12,-1.51291,0.0585593
19.14,-1.51075,0.060727
19.16,-1.50895,0.0629213
19.18,-1.50678,0.0650881
19.2,-1.50488,0.0672958
19.22,-1.50285,0.0694651
19.24,-1.50089,0.0716699
19.26,-1.49887,0.0738805
19.28,-1.49698,0.0760628
19.3,-1.49515,0.0781921
19.32,-1.49295,0.0803635
19.34,-1.49079,0.0825261
19.36,-1.48895,0.0845983
19.38,-1.48693,0.0865926
19.4,-1.48498,0.0886252
19.42,-1.48279,0.0905223
19.44,-1.48092,0.0923319
19.46,-1.47891,0.0940051
19.48,-1.47688,0.0955708
19.5,-1.47488,0.0968935
19.52,-1.47289,0.0979173
19.54,-1.4712,0.0986814
19.56,-1.46894,0.0989853
19.58,-1.46676,0.0986064
19.6,-1.46497,0.0974734
19.62,-1.46297,0.095209
19.64,-1.46094,0.091544
19.66,-1.45877,0.085623
19.68,-1.45691,0.0782625
19.7,-1.45487,0.0717295
19.72,-1.45289,0.0665138
19.74,-1.45081,0.0618096
19.76,-1.44886,0.0571503
19.78,-1.44685,0.052261
19.8,-1.44495,0.0464767
19.82,-1.4427,0.0387648
19.84,-1.4409,0.0283055
19.86,-1.43888,0.0156755
19.88,-1.43691,0.011241
19.9,-1.4347,0.00961482
19.92,-1.43293,0.00851515
19.94,-1.4307,0.00771437
19.96,-1.42886,0.00721247
19.98,-1.42677,0.00677352
20.0,-1.42483,0.00645087
20.02,-1.42279,0.00617199
20.04,-1.42082,0.00586769
20.06,-1.41883,0.00572054
20.08,-1.41688,0.00556296
20.1,-1.41471,0.00542082
20.12,-1.41289,0.00530826
20.14,-1.41069,0.00513402
20.16,-1.40891,0.00503731
20.18,-1.40679,0.00486723
20.2,-1.40484,0.0047947
20.22,-1.40275,0.00469507
20.24,-1.40086,0.00462212
20.26,-1.39882,0.00457084
20.28,-1.39683,0.0045204
20.3,-1.39465,0.00452249
20.32,-1.39287,0.00445204
20.34,-1.39113,0.004377
20.36,-1.38892,0.00434324
20.38,-1.38673,0.00426987
20.4,-1.38492,0.00422652
20.42,-1.38282,0.00415649
20.44,-1.38087,0.00410688
20.46,-1.37872,0.00402268
20.48,-1.37685,0.0039935
20.5,-1.37476,0.00386302
20.52,-1.37284,0.00374005
20.54,-1.3708,0.00367752
20.56,-1.36891,0.00366918
20.58,-1.36694,0.00364834
20.6,-1.36488,0.0036129
20.62,-1.36266,0.00357497
20.64,-1.36088,0.00353328
20.66,-1.35879,0.00350744
20.68,-1.35687,0.00347909
20.7,-1.35473,0.00350452
20.72,-1.35289,0.0035041
20.74,-1.35084,0.00346325
20.76,-1.34884,0.00345742
20.78,-1.34684,0.00344283
20.8,-1.34483,0.00345283
20.82,-1.34307,0.00344116
20.84,-1.34093,0.00338197
20.86,-1.33881,0.00342865
20.88,-1.33694,0.00341115
20.9,-1.3349,0.00338738
20.92,-1.3329,0.00333945
20.94,-1.33081,0.00333736
20.96,-1.32888,0.00333194
20.98,-1.32685,0.00333111
21.0,-1.32486,0.00328317
21.02,-1.32284,0.00323773
21.04,-1.32084,0.00323023
21.06,-1.31884,0.00314894
21.08,-1.31691,0.00314394
21.1,-1.31467,0.00313185
21.12,-1.31291,0.00314102
21.14,-1.31093,0.00316853
21.16,-1.30888,0.00310392
21.18,-1.30674,0.00304765
21.2,-1.30493,0.00306057
21.22,-1.30285,0.00302055
21.24,-1.30089,0.00299304
21.26,-1.29884,0.00296219
21.28,-1.29685,0.00296636
21.3,-1.29484,0.00291675
21.32,-1.29285,0.00287673
21.34,-1.29091,0.00291092
21.36,-1.28889,0.00288299
21.38,-1.2871,0.00285006
21.4,-1.28489,0.00279253
21.42,-1.28271,0.00281379
21.44,-1.28088,0.00280295
21.46,-1.27899,0.00276877
21.48,-1.27688,0.00273459
21.5,-1.2748,0.00276752
21.52,-1.27285,0.00278211
21.54,-1.27085,0.00273375
21.56,-1.26885,0.00272208
21.58,-1.26669,0.00268373
21.6,-1.26488,0.00273875
21.62,-1.26318,0.00269082
21.64,-1.26093,0.00272041
21.66,-1.25879,0.00266372
21.68,-1.25694,0.00265163
21.7,-1.25495,0.00262412
21.72,-1.25293,0.00260911
21.74,-1.25084,0.00258744
21.76,-1.24887,0.00254241
21.78,-1.24687,0.00247697
21.8,-1.24486,0.00244904
21.82,-1.24284,0.00238109
21.84,-1.24098,0.00232982
21.86,-1.23902,0.00230647
21.88,-1.23696,0.00232106
21.9,-1.2347,0.00232732
21.92,-1.23296,0.00227146
21.94,-1.23084,0.00226187
21.96,-1.22896,0.00226145
21.98,-1.22673,0.00215432
22.0,-1.22495,0.0022156
22.02,-1.22284,0.00219059
22.04,-1.2209,0.00219851
22.06,-1.21884,0.00215849
22.08,-1.21688,0.00216891
22.1,-1.21507,0.00214973
22.12,-1.21298,0.0021364
22.14,-1.21068,0.00212764
22.16,-1.20899,0.00212472
22.18,-1.20688,0.0021018
22.2,-1.20495,0.00210013
22.22,-1.20272,0.00208512
22.24,-1.20092,0.00205594
22.26,-1.19883,0.00207345
22.28,-1.19692,0.00203843
22.3,-1.19486,0.00207553
22.32,-1.19288,0.0020451
22.34,-1.19087,0.00207637
22.36,-1.18895,0.0020301
22.38,-1.18668,0.0020351
22.4,-1.18494,0.00202676
22.42,-1.18299,0.0020301
22.44,-1.18096,0.0019955
22.46,-1.17878,0.00198091
22.48,-1.17693,0.00195756
22.5,-1.1748,0.00198799
22.52,-1.17291,0.0020055
22.54,-1.17081,0.00202093
22.56,-1.16888,0.00198591
22.58,-1.16685,0.00201175
22.6,-1.16488,0.00199925
22.62,-1.16277,0.00200008
22.64,-1.16095,0.00201342
22.66,-1.15904,0.00197799
22.68,-1.15694,0.00197257
22.7,-1.15472,0.00196757
22.72,-1.15291,0.00198007
22.74,-1.15088,0.00198924
22.76,-1.14893,0.00198091
22.78,-1.14682,0.00198466
22.8,-1.1449,0.00198132
22.82,-1.14287,0.00196215
22.84,-1.14088,0.00195715
22.86,-1.13866,0.00198341
22.88,-1.13692,0.0019559
22.9,-1.13506,0.00196632
22.92,-1.13298,0.00198299
22.94,-1.13076,0.0019559
22.96,-1.12896,0.00196215
22.98,-1.127,0.0019338
23.0,-1.12495,0.00195548
23.02,-1.12285,0.00191838
23.04,-1.12093,0.0019338
23.06,-1.11888,0.00195965
23.08,-1.11691,0.00194631
23.1,-1.1149,0.00193088
23.12,-1.113,0.00193714
23.14,-1.11118,0.00193589
23.16,-1.10899,0.00192588
23.18,-1.10673,0.0019363
23.2,-1.10494,0.00196423
23.22,-1.10297,0.00201634
23.24,-1.10097,0.00195923
23.26,-1.09883,0.00194381
23.28,-1.09696,0.00194506
23.3,-1.09493,0.00196423
23.32,-1.09291,0.00200634
23.34,-1.09092,0.00197632
23.36,-1.08889,0.00199591
23.38,-1.08714,0.00200175
23.4,-1.08497,0.00195298
23.42,-1.08281,0.00197174
23.44,-1.08099,0.00199383
23.46,-1.07906,0.00200717
23.48,-1.07696,0.00201884
23.5,-1.07475,0.00201801
23.52,-1.07293,0.00204594
23.54,-1.0709,0.00206636
23.56,-1.06892,0.00201634
23.58,-1.06688,0.00206553
23.6,-1.06489,0.00201384
23.62,-1.06289,0.00206053
23.64,-1.06098,0.00210513
23.66,-1.05871,0.00208804
23.68,-1.05696,0.00209763
23.7,-1.05503,0.0021068
23.72,-1.05299,0.00210722
23.74,-1.05082,0.00215015
23.76,-1.049,0.00213348
23.78,-1.0469,0.00211222
23.8,-1.04497,0.00214848
23.82,-1.04291,0.00213431
23.84,-1.04094,0.0022106
23.86,-1.03892,0.00215682
23.88,-1.03693,0.00216099
23.9,-1.03488,0.0022156
23.92,-1.03302,0.00219392
23.94,-1.03105,0.00219309
23.96,-1.02902,0.00221018
23.98,-1.02682,0.00221226
24.0,-1.025,0.00223727
24.02,-1.02291,0.00224645
24.04,-1.021,0.00227271
24.06,-1.01887,0.00229105
24.08,-1.01696,0.00224519
24.1,-1.01493,0.00227396
24.12,-1.01294,0.00230105
24.14,-1.01068,0.00236567
24.16,-1.00894,0.00234983
24.18,-1.00694,0.00230189
24.2,-1.00502,0.00234774
24.22,-1.00277,0.00236483
24.24,-1.00098,0.00233774
24.26,-0.998908,0.00233649
24.28,-0.996982,0.00243445
24.3,-0.994887,0.00237275
24.32,-0.992956,0.0023369
24.34,-0.990929,0.00238067
24.36,-0.988914,0.0024678
24.38,-0.98692,0.00235608
24.4,-0.984997,0.0023715
24.42,-0.983184,0.00240485
24.44,-0.980947,0.00244487
24.46,-0.978814,0.00240694
24.48,-0.976948,0.00239943
24.5,-0.975119,0.00248114
24.52,-0.973008,0.00255159
24.54,-0.970865,0.00247947
24.56,-0.968941,0.00244028
24.58,-0.966967,0.00244779
24.6,-0.964917,0.00253116
24.62,-0.962909,0.00245738
24.64,-0.960897,0.00245237
24.66,-0.959233,0.00252741
24.68,-0.956944,0.00245946
24.7,-0.954915,0.00252241
24.72,-0.952993,0.00251657
24.74,-0.951122,0.00256534
24.76,-0.949006,0.00259994
24.78,-0.94691,0.00250865
24.8,-0.944962,0.00251323
24.82,-0.94304,0.00255617
24.84,-0.940977,0.00256451
24.86,-0.938932,0.00254158
24.88,-0.936905,0.00252991
24.9,-0.934937,0.00255075
24.92,-0.933118,0.00260286
24.94,-0.931098,0.00257868
24.96,-0.928995,0.00258368
24.98,-0.927161,0.00253825
25.0,-0.925027,0.00260369
25.02,-0.922955,0.00261161
25.04,-0.921004,0.00260411
25.06,-0.919119,0.00260661
25.08,-0.916988,0.00259744
25.1,-0.91496,0.00257785
25.12,-0.912946,0.00259869
25.14,-0.910985,0.00261328
25.16,-0.908947,0.0026237
25.18,-0.907173,0.00262287
25.2,-0.905016,0.00257868
25.22,-0.903223,0.00265997
25.24,-0.901017,0.00263162
25.26,-0.898918,0.00265872
25.28,-0.896993,0.00262995
25.3,-0.89518,0.00260411
25.32,-0.893022,0.00264204
25.34,-0.890991,0.00265705
25.36,-0.888978,0.00260453
25.38,-0.887036,0.00263829
25.4,-0.884954,0.00264746
25.42,-0.882883,0.00266497
25.44,-0.881002,0.00267664
25.46,-0.879228,0.00264913
25.48,-0.877031,0.00269957
25.5,-0.874998,0.00264496
25.52,-0.873019,0.00267539
25.54,-0.871186,0.0026508
25.56,-0.869002,0.00265913
25.58,-0.86691,0.0027375
25.6,-0.864948,0.00270249
25.62,-0.863006,0.00275043
25.64,-0.86094,0.00276627
25.66,-0.858951,0.00271124
25.68,-0.85701,0.00272291
25.7,-0.855192,0.00271583
25.72,-0.852974,0.00290133
25.74,-0.85082,0.00288924
25.76,-0.848955,0.00276335
25.78,-0.84716,0.00275793
25.8,-0.844968,0.00279753
25.82,-0.842886,0.00286881
25.84,-0.840953,0.00287131
25.86,-0.8391,0.00282129
25.88,-0.836949,0.00295427
25.9,-0.834927,0.00287131
25.92,-0.832917,0.00282838
25.94,-0.83122,0.00294468
25.96,-0.828997,0.00298678
25.98,-0.827015,0.00286756
26.0,-0.824984,0.00287798
26.02,-0.823193,0.00294593
26.04,-0.821011,0.00300971
26.06,-0.818982,0.00298178
26.08,-0.816998,0.00297803
26.1,-0.815123,0.0029947
26.12,-0.81301,0.00299054
26.14,-0.810998,0.00307432
26.16,-0.808988,0.00302847
26.18,-0.807016,0.00305848
26.2,-0.805221,0.00304931
26.22,-0.802768,0.00306807
26.24,-0.801031,0.00307307
26.26,-0.799202,0.0030885
26.28,-0.797041,0.00306265
26.3,-0.79497,0.00318271
26.32,-0.793026,0.00327066
26.34,-0.791126,0.00314602
26.36,-0.789019,0.00331902
26.38,-0.787008,0.00321356
26.4,-0.784991,0.00326816
26.42,-0.78303,0.00318646
26.44,-0.781002,0.0032815
26.46,-0.779028,0.00335028
26.48,-0.777009,0.00317729
26.5,-0.775227,0.00321356
26.52,-0.77304,0.00345492
26.54,-0.77103,0.00342615
26.56,-0.769023,0.00336196
26.58,-0.767134,0.00329734
26.6,-0.76503,0.00344616
26.62,-0.762982,0.00355496
26.64,-0.76099,0.00333236
26.66,-0.759021,0.00340906
26.68,-0.756999,0.00339614
26.7,-0.754892,0.00344408
26.72,-0.753021,0.003462
26.74,-0.751167,0.0035387
26.76,-0.749026,0.00359581
26.78,-0.746975,0.00348368
26.8,-0.745043,0.00349327
26.82,-0.743188,0.00351661
26.84,-0.741036,0.00367043
26.86,-0.738991,0.00356163
26.88,-0.73701,0.00359039
26.9,-0.735022,0.00359957
26.92,-0.732989,0.00360248
26.94,-0.731005,0.00369753
26.96,-0.729037,0.00369794
26.98,-0.727162,0.00366918
27.0,-0.725022,0.00362333
27.02,-0.722934,0.0036721
27.04,-0.721024,0.00366501
27.06,-0.719162,0.00371295
27.08,-0.717037,0.00370044
27.1,-0.714976,0.00366918
27.12,-0.713043,0.00385385
27.14,-0.711087,0.00387261
27.16,-0.709023,0.00384635
27.18,-0.707027,0.00386219
27.2,-0.705,0.00378298
27.22,-0.703205,0.00390387
27.24,-0.701058,0.00388136
27.26,-0.698904,0.00389303
27.28,-0.697041,0.00383968
27.3,-0.6952,0.00377923
27.32,-0.693042,0.00396181
27.34,-0.691005,0.00397891
27.36,-0.689045,0.0038205
27.38,-0.687119,0.00388761
27.4,-0.685045,0.0039218
27.42,-0.683041,0.00395139
27.44,-0.681016,0.00391388
27.46,-0.679057,0.00381717
27.48,-0.67709,0.00382842
27.5,-0.675074,0.00380716
27.52,-0.67304,0.00381341
27.54,-0.671211,0.00382383
27.56,-0.66904,0.0039764
27.58,-0.667049,0.00380424
27.6,-0.665039,0.00383259
27.62,-0.663096,0.00388303
27.64,-0.66103,0.00407061
27.66,-0.659034,0.00409521
27.68,-0.657008,0.00406269
27.7,-0.655053,0.00388553
27.72,-0.653011,0.00387803
27.74,-0.651084,0.00393847
27.76,-0.649033,0.00393138
27.78,-0.64712,0.00390929
27.8,-0.64504,0.00395473
27.82,-0.643037,0.00408729
27.84,-0.641041,0.00413273
27.86,-0.639183,0.00409021
27.88,-0.637046,0.0039343
27.9,-0.635039,0.0040677
27.92,-0.633023,0.00399308
27.94,-0.631118,0.0040135
27.96,-0.629011,0.00401059
27.98,-0.626934,0.00412981
28.0,-0.625091,0.00417566
28.02,-0.623197,0.00400725
28.04,-0.621053,0.00417775
28.06,-0.619113,0.00418233
28.08,-0.617048,0.00418942
28.1,-0.615151,0.00405686
28.12,-0.613035,0.00412272
28.14,-0.611062,0.00414815
28.16,-0.609034,0.00415815
28.18,-0.607165,0.00416524
28.2,-0.605019,0.00429488
28.22,-0.60305,0.00434657
28.24,-0.601048,0.00427029
28.26,-0.599244,0.00416441
28.28,-0.597062,0.00420943
28.3,-0.594962,0.0042236
28.32,-0.593041,0.00428738
28.34,-0.591222,0.0042953
28.36,-0.58904,0.00436867
28.38,-0.587023,0.0043199
28.4,-0.585045,0.00428946
28.42,-0.583179,0.00439535
28.44,-0.58101,0.00442536
28.46,-0.579045,0.00454542
28.48,-0.577012,0.00451248
28.5,-0.575243,0.00449539
28.52,-0.573178,0.00451457
28.54,-0.571098,0.00457876
28.56,-0.569044,0.00470549
28.58,-0.567227,0.00463004
28.6,-0.565044,0.00473509
28.62,-0.56306,0.00465296
28.64,-0.561034,0.00470299
28.66,-0.559178,0.00468256
28.68,-0.557032,0.0046513
28.7,-0.555018,0.00479886
28.72,-0.553005,0.00487348
28.74,-0.551095,0.00471841
28.76,-0.549118,0.00487848
28.78,-0.547049,0.00509025
28.8,-0.545041,0.005094
28.82,-0.5432,0.0049531
28.84,-0.541048,0.00502063
28.86,-0.539051,0.00507983
28.88,-0.537049,0.00504648
28.9,-0.535192,0.00492642
28.92,-0.533041,0.00508816
28.94,-0.531048,0.00515528
28.96,-0.529026,0.00501563
28.98,-0.527035,0.00499187
29.0,-0.525029,0.00502897
29.02,-0.523138,0.00514235
29.04,-0.521042,0.00500021
29.06,-0.519243,0.00510651
29.08,-0.517049,0.00539205
29.1,-0.515058,0.00537454
29.12,-0.513045,0.00517737
29.14,-0.511194,0.00539914
29.16,-0.509045,0.00523115
29.18,-0.507077,0.00544041
29.2,-0.50503,0.00528367
29.22,-0.503108,0.00526324
29.24,-0.501017,0.00533911
29.26,-0.498885,0.00538163
29.28,-0.497033,0.00555504
29.3,-0.495235,0.00532827
29.32,-0.493057,0.00528617
29.34,-0.49106,0.00560798
29.36,-0.489043,0.00554587
29.38,-0.487145,0.00550335
29.4,-0.485045,0.00532202
29.42,-0.483093,0.00560382
29.44,-0.481046,0.00571428
29.46,-0.479132,0.00551503
29.48,-0.477042,0.00563216
29.5,-0.475095,0.0057443
29.52,-0.473034,0.00551002
29.54,-0.471224,0.00555754
29.56,-0.469052,0.00557672
29.58,-0.467132,0.00583934
29.6,-0.46504,0.00565092
29.62,-0.463202,0.00555713
29.64,-0.461061,0.00605444
29.66,-0.459061,0.00607111
29.68,-0.457042,0.00600442
29.7,-0.455195,0.00606361
29.72,-0.45302,0.00615198
29.74,-0.45108,0.00611113
29.76,-0.449039,0.00588019
29.78,-0.447233,0.00605652
29.8,-0.445224,0.00624953
29.82,-0.443129,0.00614823
29.84,-0.441047,0.00623869
29.86,-0.439229,0.00637042
29.88,-0.437047,0.00621493
29.9,-0.435071,0.00639334
29.92,-0.433032,0.00634916
29.94,-0.431166,0.00652424
29.96,-0.429043,0.00633207
29.98,-0.427077,0.00641127
30.0,-0.425072,0.0065159
30.02,-0.423105,0.00643128
30.04,-0.42121,0.00665513
30.06,-0.419205,0.0066618
30.08,-0.417031,0.00692442
30.1,-0.415225,0.00687315
30.12,-0.413062,0.00665888
30.14,-0.411128,0.00700821
30.16,-0.409047,0.00714369
30.18,-0.407201,0.00704114
30.2,-0.405048,0.00704865
30.22,-0.403126,0.00720538
30.24,-0.401055,0.00735128
30.26,-0.399177,0.00724749
30.28,-0.397064,0.00722956
30.3,-0.39528,0.00737171
30.32,-0.393049,0.0074505
30.34,-0.391199,0.0074309
30.36,-0.389057,0.00746884
30.38,-0.38708,0.00758681
30.4,-0.385048,0.0076681
30.42,-0.383237,0.00752678
30.44,-0.381055,0.00726541
30.46,-0.379107,0.0077548
30.48,-0.37705,0.00769561
30.5,-0.375202,0.0076435
30.52,-0.373051,0.0076335
30.54,-0.371034,0.00787527
30.56,-0.369055,0.00798532
30.58,-0.367248,0.00756972
30.6,-0.365057,0.00755679
30.62,-0.36316,0.00809746
30.64,-0.361048,0.00804202
30.66,-0.359216,0.00790612
30.68,-0.357047,0.00791362
30.7,-0.355115,0.00806578
30.72,-0.353054,0.00816707
30.74,-0.351185,0.00789236
30.76,-0.349043,0.00799533
30.78,-0.347093,0.00804952
30.8,-0.34505,0.00798366
30.82,-0.343229,0.00805285
30.84,-0.341096,0.00782358
30.86,-0.339112,0.00830088
30.88,-0.33705,0.00830214
30.9,-0.335235,0.00814456
30.92,-0.333049,0.00800575
30.94,-0.331123,0.00823252
30.96,-0.329052,0.00824336
30.98,-0.327208,0.00827296
31.0,-0.325066,0.00814581
31.02,-0.323138,0.00845846
31.04,-0.321052,0.00842844
31.06,-0.319278,0.0080391
31.08,-0.317176,0.00814123
31.1,-0.315215,0.00831297
31.12,-0.31305,0.0082321
31.14,-0.311255,0.00817041
31.16,-0.309065,0.00832631
31.18,-0.307173,0.00842719
31.2,-0.30505,0.00832131
31.22,-0.303215,0.00825086
31.24,-0.301055,0.00831881
31.26,-0.299148,0.00843345
31.28,-0.297055,0.00843261
31.3,-0.295149,0.00850056
31.32,-0.293307,0.00825753
31.34,-0.291192,0.00810996
31.36,-0.289055,0.00828671
31.38,-0.287255,0.00840802
31.4,-0.285062,0.00789028
31.42,-0.283149,0.00784901
31.44,-0.281052,0.0084472
31.46,-0.279235,0.0083384
31.48,-0.277058,0.0078511
31.5,-0.275128,0.00790028
31.52,-0.27308,0.00817333
31.54,-0.27117,0.00836425
31.56,-0.269076,0.00837425
31.58,-0.267238,0.0080095
31.6,-0.265052,0.00850181
31.62,-0.26326,0.0080837
31.64,-0.261135,0.00785943
31.66,-0.259172,0.00791613
31.68,-0.257053,0.00834341
31.7,-0.25522,0.00820084
31.72,-0.253051,0.00770269
31.74,-0.251165,0.00834257
31.76,-0.249057,0.00833298
31.78,-0.24718,0.00799908
31.8,-0.245071,0.00788444
31.82,-0.24312,0.00810913
31.84,-0.241077,0.00832548
31.86,-0.239252,0.00768685
31.88,-0.237063,0.00764892
31.9,-0.235162,0.00807703
31.92,-0.233049,0.00814123
31.94,-0.231227,0.00798866
31.96,-0.229073,0.00814623
31.98,-0.227157,0.00817124
32.0,-0.225063,0.0080787
32.02,-0.223213,0.00751427
32.04,-0.221085,0.00759931
32.06,-0.219146,0.00788319
32.08,-0.21705,0.00769602
32.1,-0.21526,0.00780316
32.12,-0.213267,0.00759389
32.14,-0.211217,0.0074951
32.16,-0.20905,0.00781858
32.18,-0.207258,0.0077869
32.2,-0.205067,0.00772771
32.22,-0.203147,0.00750052
32.24,-0.201052,0.00738296
32.26,-0.199214,0.00756596
32.28,-0.197069,0.00722289
32.3,-0.195144,0.00757138
32.32,-0.193082,0.00746175
32.34,-0.19131,0.00777731
32.36,-0.18932,0.00758347
32.38,-0.187188,0.00750719
32.4,-0.185052,0.00727792
32.42,-0.183247,0.00757764
32.44,-0.181067,0.00706282
32.46,-0.179177,0.00707366
32.48,-0.177054,0.00731752
32.5,-0.175191,0.00731377
32.52,-0.173071,0.00737421
32.54,-0.171158,0.00740339
32.56,-0.169073,0.00732169
32.58,-0.167199,0.0073592
32.6,-0.165135,0.00716703
32.62,-0.163252,0.00718913
32.64,-0.161057,0.00702864
32.66,-0.159272,0.00710951
32.68,-0.157067,0.00717454
32.7,-0.155212,0.00713702
32.72,-0.153049,0.00715119
32.74,-0.151246,0.00701905
32.76,-0.149055,0.00701363
32.78,-0.147172,0.00724874
32.8,-0.145068,0.00712451
32.82,-0.143192,0.00723164
32.84,-0.141118,0.00721455
32.86,-0.139276,0.00667806
32.88,-0.137049,0.00702322
32.9,-0.135243,0.00711159
32.92,-0.133119,0.00692609
32.94,-0.131173,0.00693192
32.96,-0.129054,0.00704072
32.98,-0.127257,0.00704156
33.0,-0.125076,0.00644253
33.02,-0.123158,0.00652215
33.04,-0.12109,0.0066939
33.06,-0.119189,0.00667264
33.08,-0.11715,0.00673517
33.1,-0.115162,0.0068473
33.12,-0.113084,0.00687273
33.14,-0.111225,0.00682062
33.16,-0.109211,0.00645879
33.18,-0.107195,0.00630039
33.2,-0.105051,0.00634666
33.22,-0.103253,0.00659177
33.24,-0.101117,0.0065951
33.26,-0.099175,0.00658677
33.28,-0.0970858,0.00675601
33.3,-0.0951967,0.00668973
33.32,-0.0931542,0.00662428
33.34,-0.0911883,0.00659886
33.36,-0.0890525,0.00656926
33.38,-0.0872425,0.00646379
33.4,-0.0853504,0.00631748
33.42,-0.0832496,0.00670265
33.44,-0.0810687,0.00642878
33.46,-0.0792521,0.0063996
33.48,-0.07714,0.00647755
33.5,-0.0751725,0.00631164
33.52,-0.0730558,0.00626579
33.54,-0.0712142,0.00623202
33.56,-0.06913,0.00617991
33.58,-0.06718,0.00618742
33.6,-0.0651437,0.00619075
33.62,-0.0633375,0.00622577
33.64,-0.0614275,0.00628955
33.66,-0.059285,0.0066222
33.68,-0.0570517,0.00616866
