750 mVs,SCAN RATE,749.998
1.528,-1.75685,-0.0451332
1.53067,-1.75888,-0.0449425
1.53333,-1.76088,-0.0447017
1.536,-1.76292,-0.0446048
1.53867,-1.76489,-0.0443828
1.54133,-1.76687,-0.0441515
1.544,-1.76889,-0.0439389
1.54667,-1.77077,-0.0438138
1.54933,-1.77293,-0.0440014
1.552,-1.77515,-0.0438795
1.55467,-1.77693,-0.0436919
1.55733,-1.77865,-0.043498
1.56,-1.78087,-0.0433105
1.56267,-1.78287,-0.0430697
1.56533,-1.78488,-0.0429165
1.568,-1.78691,-0.0426602
1.57067,-1.7889,-0.0424382
1.57333,-1.79103,-0.0422037
1.576,-1.79293,-0.042113
1.57867,-1.79474,-0.0419192
1.58133,-1.79696,-0.0417754
1.584,-1.79918,-0.0417941
1.58667,-1.80095,-0.0416878
1.58933,-1.80279,-0.0414784
1.592,-1.8049,-0.0413346
1.59467,-1.80688,-0.0413158
1.59733,-1.80892,-0.0410282
1.6,-1.81092,-0.0409312
1.60267,-1.81295,-0.0408656
1.60533,-1.81477,-0.0406999
1.608,-1.817,-0.0405811
1.61067,-1.81879,-0.040331
1.61333,-1.82093,-0.0401121
1.616,-1.82293,-0.0397682
1.61867,-1.82497,-0.0396869
1.62133,-1.82669,-0.0395025
1.624,-1.82902,-0.0394524
1.62667,-1.83086,-0.0391773
1.62933,-1.83288,-0.0390867
1.632,-1.83484,-0.0389084
1.63467,-1.8369,-0.0387552
1.63733,-1.83885,-0.0387146
1.64,-1.84087,-0.0386114
1.64267,-1.84283,-0.0384176
1.64533,-1.84491,-0.0383457
1.648,-1.84701,-0.0382581
1.65067,-1.84893,-0.0380674
1.65333,-1.85081,-0.0380706
1.656,-1.8529,-0.0379768
1.65867,-1.8551,-0.0377673
1.66133,-1.85687,-0.0377485
1.664,-1.85885,-0.0376172
1.66667,-1.86088,-0.0374609
1.66933,-1.86287,-0.0373015
1.672,-1.86492,-0.0370889
1.67467,-1.86681,-0.0369669
1.67733,-1.86888,-0.0368794
1.68,-1.87092,-0.03682
1.68267,-1.87291,-0.0366793
1.68533,-1.87478,-0.036598
1.688,-1.87692,-0.0364354
1.69067,-1.87885,-0.0363354
1.69333,-1.88101,-0.0361728
1.696,-1.88284,-0.0360603
1.69867,-1.88487,-0.0359884
1.70133,-1.88686,-0.0358821
1.704,-1.88889,-0.0358664
1.70667,-1.89082,-0.035707
1.70933,-1.89287,-0.0355757
1.712,-1.89502,-0.0355163
1.71467,-1.89694,-0.0353662
1.71733,-1.89881,-0.0352536
1.72,-1.90088,-0.0351223
1.72267,-1.90288,-0.0350442
1.72533,-1.9049,-0.0349316
1.728,-1.90665,-0.0347972
1.73067,-1.90886,-0.0347096
1.73333,-1.91087,-0.0345877
1.736,-1.91287,-0.0344564
1.73867,-1.91484,-0.0343939
1.74133,-1.91687,-0.0342782
1.744,-1.91905,-0.0342282
1.74667,-1.92092,-0.0341469
1.74933,-1.92273,-0.0339781
1.752,-1.92491,-0.0337686
1.75467,-1.92703,-0.0336779
1.75733,-1.9289,-0.0335122
1.76,-1.93085,-0.0334091
1.76267,-1.93287,-0.0334466
1.76533,-1.93487,-0.0332215
1.768,-1.93687,-0.0332402
1.77067,-1.93882,-0.0330902
1.77333,-1.94092,-0.0329651
1.776,-1.94285,-0.0328494
1.77867,-1.94488,-0.0327244
1.78133,-1.94676,-0.032418
1.784,-1.94889,-0.032296
1.78667,-1.95098,-0.0322085
1.78933,-1.95287,-0.0321491
1.792,-1.95477,-0.0321085
1.79467,-1.95688,-0.0320053
1.79733,-1.95887,-0.0319865
1.8,-1.96085,-0.0319146
1.80267,-1.96288,-0.0318365
1.80533,-1.96487,-0.0318052
1.808,-1.96685,-0.0316582
1.81067,-1.96886,-0.0316176
1.81333,-1.97075,-0.031577
1.816,-1.9729,-0.0315176
1.81867,-1.97476,-0.0314863
1.82133,-1.97693,-0.0314269
1.824,-1.9787,-0.0312925
1.82667,-1.98091,-0.0311893
1.82933,-1.98305,-0.0312205
1.832,-1.98487,-0.0311142
1.83467,-1.98683,-0.0310642
1.83733,-1.98886,-0.0310767
1.84,-1.99085,-0.0309548
1.84267,-1.99286,-0.030861
1.84533,-1.99476,-0.0308329
1.848,-1.99687,-0.0307703
1.85067,-1.99474,-0.0300231
1.85333,-1.99287,-0.0295823
1.856,-1.99084,-0.0291352
1.85867,-1.98883,-0.0287413
1.86133,-1.98682,-0.0284443
1.864,-1.98483,-0.0280629
1.86667,-1.98318,-0.0277533
1.86933,-1.98086,-0.0275157
1.872,-1.97871,-0.0273219
1.87467,-1.97692,-0.0270718
1.87733,-1.97478,-0.0269467
1.88,-1.97288,-0.0267685
1.88267,-1.9707,-0.0266028
1.88533,-1.96885,-0.0264183
1.888,-1.96686,-0.0263183
1.89067,-1.96486,-0.0261776
1.89333,-1.96285,-0.0260401
1.896,-1.96082,-0.0259181
1.89867,-1.95883,-0.0257899
1.90133,-1.95687,-0.0256649
1.904,-1.95475,-0.025668
1.90667,-1.95285,-0.0254742
1.90933,-1.95088,-0.0253741
1.912,-1.9489,-0.0252553
1.91467,-1.94678,-0.0251115
1.91733,-1.94493,-0.0249864
1.92,-1.94285,-0.0250083
1.92267,-1.94088,-0.0247895
1.92533,-1.93886,-0.0247144
1.928,-1.93686,-0.0246363
1.93067,-1.93489,-0.0245738
1.93333,-1.93285,-0.0243955
1.936,-1.93095,-0.0243236
1.93867,-1.92895,-0.0241955
1.94133,-1.92707,-0.0241267
1.944,-1.92491,-0.0240641
1.94667,-1.92279,-0.0239672
1.94933,-1.92088,-0.0238203
1.952,-1.91885,-0.0237859
1.95467,-1.91694,-0.0237202
1.95733,-1.91487,-0.0236077
1.96,-1.91288,-0.0234639
1.96267,-1.91086,-0.0233951
1.96533,-1.90892,-0.0233232
1.968,-1.90671,-0.0231981
1.97067,-1.90488,-0.0231262
1.97333,-1.90316,-0.0229761
1.976,-1.90093,-0.022948
1.97867,-1.89881,-0.0228761
1.98133,-1.89687,-0.0227573
1.984,-1.89495,-0.0226541
1.98667,-1.89289,-0.0226573
1.98933,-1.89086,-0.0225947
1.992,-1.88888,-0.0224759
1.99467,-1.88686,-0.0224415
1.99733,-1.88487,-0.0223384
2.0,-1.88286,-0.0223102
2.00267,-1.88095,-0.0221695
2.00533,-1.87883,-0.0221445
2.008,-1.8769,-0.0220445
2.01067,-1.87473,-0.0219913
2.01333,-1.87292,-0.0219194
2.016,-1.87081,-0.0218569
2.01867,-1.86892,-0.0217975
2.02133,-1.86677,-0.0217318
2.024,-1.86489,-0.0216474
2.02667,-1.86291,-0.0215567
2.02933,-1.8609,-0.0215317
2.032,-1.85886,-0.0214286
2.03467,-1.85689,-0.0213785
2.03733,-1.8552,-0.0214129
2.04,-1.85288,-0.0213129
2.04267,-1.85077,-0.0211972
2.04533,-1.84891,-0.0212035
2.048,-1.84717,-0.0211222
2.05067,-1.84491,-0.021044
2.05333,-1.84282,-0.0210221
2.056,-1.84092,-0.0209377
2.05867,-1.83895,-0.0208908
2.06133,-1.83686,-0.0207814
2.064,-1.83486,-0.0207533
2.06667,-1.83288,-0.0206657
2.06933,-1.83089,-0.0206438
2.072,-1.82898,-0.0205688
2.07467,-1.82679,-0.0205719
2.07733,-1.82488,-0.0204344
2.08,-1.82288,-0.0204312
2.08267,-1.82092,-0.0203499
2.08533,-1.81876,-0.0202905
2.088,-1.81696,-0.0202093
2.09067,-1.81483,-0.0201624
2.09333,-1.81292,-0.0200811
2.096,-1.81089,-0.0200498
2.09867,-1.80889,-0.0200279
2.10133,-1.8069,-0.0199529
2.104,-1.80489,-0.0199435
2.10667,-1.80304,-0.0198059
2.10933,-1.80095,-0.0197465
