500 mVs,SCAN RATE,499.999
0.276,-0.725863,-0.00149443
0.28,-0.728037,-0.00148401
0.284,-0.729944,-0.00152778
0.288,-0.731977,-0.00150694
0.292,-0.733944,-0.00151111
0.296,-0.735935,-0.00150486
0.3,-0.737923,-0.00151111
0.304,-0.740046,-0.00154863
0.308,-0.741862,-0.00154237
0.312,-0.743946,-0.00151528
0.316,-0.745881,-0.00155905
0.32,-0.748042,-0.00154446
0.324,-0.749835,-0.00154654
0.328,-0.751992,-0.0015653
0.332,-0.754081,-0.00154446
0.336,-0.755967,-0.0015653
0.34,-0.75794,-0.00155071
0.344,-0.759892,-0.00157572
0.348,-0.761902,-0.00156113
0.352,-0.764023,-0.00155905
0.356,-0.765854,-0.00157781
0.36,-0.767952,-0.00157364
0.364,-0.769929,-0.00158823
0.368,-0.772042,-0.00157989
0.372,-0.773854,-0.00160073
0.376,-0.775985,-0.00158614
0.38,-0.778067,-0.00158197
0.384,-0.780085,-0.0015924
0.388,-0.781946,-0.00161115
0.392,-0.78395,-0.00159865
0.396,-0.785883,-0.00160282
0.4,-0.788015,-0.00157364
0.404,-0.789856,-0.00160282
0.408,-0.791904,-0.00164033
0.412,-0.793867,-0.00161324
0.416,-0.796056,-0.00161741
0.42,-0.79785,-0.00168619
0.424,-0.799885,-0.00169036
0.428,-0.801883,-0.00166743
0.432,-0.804044,-0.00168202
0.436,-0.805848,-0.00167368
0.44,-0.807938,-0.00168827
0.444,-0.809915,-0.0016716
0.448,-0.811983,-0.00170703
0.452,-0.813881,-0.00168619
0.456,-0.815931,-0.00167368
0.46,-0.817858,-0.0017112
0.464,-0.82004,-0.00169036
0.468,-0.82185,-0.00170286
0.472,-0.823933,-0.00171745
0.476,-0.825917,-0.00170703
0.48,-0.828019,-0.0016841
0.484,-0.829898,-0.00170703
0.488,-0.831837,-0.00170286
0.492,-0.833873,-0.00170703
0.496,-0.835979,-0.00171745
0.5,-0.837854,-0.00172371
0.504,-0.839904,-0.00173413
0.508,-0.841856,-0.00171537
0.512,-0.844019,-0.00170286
0.516,-0.84585,-0.00175914
0.52,-0.847908,-0.0017508
0.524,-0.849877,-0.00176122
0.528,-0.852023,-0.00175497
0.532,-0.853848,-0.00174038
0.536,-0.856031,-0.00176748
0.54,-0.857898,-0.0017779
0.544,-0.859956,-0.00176122
0.548,-0.861869,-0.00178207
0.552,-0.863894,-0.00178207
0.556,-0.865856,-0.00180082
0.56,-0.868023,-0.00180708
0.564,-0.869858,-0.00180082
0.568,-0.87196,-0.00181958
0.572,-0.873892,-0.00183626
0.576,-0.876033,-0.00180708
0.58,-0.877833,-0.00182584
0.584,-0.880029,-0.00184876
0.588,-0.882229,-0.00186335
0.592,-0.883925,-0.00186127
0.596,-0.885858,-0.00185502
0.6,-0.887937,-0.00184043
0.604,-0.88986,-0.00188836
0.608,-0.89201,-0.00187169
0.612,-0.893846,-0.00187586
0.616,-0.895921,-0.00185502
0.62,-0.897858,-0.00190712
0.624,-0.900048,-0.00189253
0.628,-0.901846,-0.00190921
0.632,-0.903929,-0.00194672
0.636,-0.906163,-0.00187169
0.64,-0.908033,-0.00189879
0.644,-0.90986,-0.00189253
0.648,-0.911937,-0.00196548
0.652,-0.913877,-0.00195298
0.656,-0.916004,-0.00192588
0.66,-0.917842,-0.00196548
0.664,-0.919906,-0.00196965
0.668,-0.92186,-0.00200925
0.672,-0.924031,-0.00200092
0.676,-0.925846,-0.0019905
0.68,-0.92795,-0.00199466
0.684,-0.929967,-0.00203635
0.688,-0.932021,-0.00201134
0.692,-0.933846,-0.00204677
0.696,-0.935937,-0.0020426
0.7,-0.937867,-0.00205511
0.704,-0.939979,-0.00205094
0.708,-0.941858,-0.00205719
0.712,-0.943896,-0.00207387
0.716,-0.94585,-0.00205511
0.72,-0.94804,-0.00207387
0.724,-0.949848,-0.00209471
0.728,-0.951892,-0.0020822
0.732,-0.953892,-0.00209888
0.736,-0.956042,-0.00212597
0.74,-0.95799,-0.0021093
0.744,-0.959894,-0.00212389
0.748,-0.961867,-0.00213431
0.752,-0.963937,-0.00213014
0.756,-0.96586,-0.00215724
0.76,-0.967892,-0.00217183
0.764,-0.96985,-0.00218225
0.768,-0.972025,-0.00219267
0.772,-0.97385,-0.00218225
0.776,-0.97591,-0.002176
0.78,-0.97786,-0.00219684
0.784,-0.98006,-0.0021885
0.788,-0.98185,-0.00219892
0.792,-0.984033,-0.00220101
0.796,-0.985892,-0.00219892
0.8,-0.987969,-0.00221977
0.804,-0.989865,-0.00222602
0.808,-0.991906,-0.00222393
0.812,-0.993858,-0.00224061
0.816,-0.996012,-0.00223644
0.82,-0.997844,-0.00225312
0.824,-0.999885,-0.00226979
0.828,-1.00186,-0.00226771
0.832,-1.00404,-0.00228021
0.836,-1.00586,-0.00229897
0.84,-1.00789,-0.00228646
0.844,-1.01007,-0.00231564
0.848,-1.01196,-0.00229063
0.852,-1.01386,-0.00232607
0.856,-1.01587,-0.0023344
0.86,-1.01784,-0.00229689
0.864,-1.01998,-0.00232607
0.868,-1.02183,-0.00231356
0.872,-1.02391,-0.00232607
0.876,-1.02586,-0.00235108
0.88,-1.02802,-0.00236775
0.884,-1.02984,-0.00234274
0.888,-1.03194,-0.00238859
0.892,-1.03399,-0.00235525
0.896,-1.03603,-0.00238443
0.9,-1.03787,-0.00235941
0.904,-1.03986,-0.00239902
0.908,-1.04185,-0.00239902
0.912,-1.04399,-0.00241361
0.916,-1.04584,-0.00244904
0.92,-1.04787,-0.00245946
0.924,-1.04985,-0.00242611
0.928,-1.052,-0.00245112
0.932,-1.05385,-0.00242403
0.936,-1.05583,-0.00247197
0.94,-1.05786,-0.00246363
0.944,-1.05999,-0.00245529
0.948,-1.06185,-0.00251365
0.952,-1.06387,-0.00249072
0.956,-1.06583,-0.00249906
0.96,-1.06789,-0.00249072
0.964,-1.06984,-0.00249072
0.968,-1.07185,-0.00248656
0.972,-1.07384,-0.00251365
0.976,-1.076,-0.00253866
0.98,-1.07785,-0.00249906
0.984,-1.07987,-0.00254075
0.988,-1.08185,-0.00253658
0.992,-1.08402,-0.00253658
0.996,-1.08584,-0.00255117
1.0,-1.08781,-0.00256159
1.004,-1.08983,-0.00253241
1.008,-1.09188,-0.00258869
1.012,-1.09384,-0.00258035
1.016,-1.09588,-0.00256159
1.02,-1.09785,-0.00259911
1.024,-1.09999,-0.00260119
1.028,-1.10185,-0.00262203
1.032,-1.10382,-0.00258869
1.036,-1.10585,-0.00261995
1.04,-1.10802,-0.00259285
1.044,-1.10985,-0.00264496
1.048,-1.11192,-0.00257826
1.052,-1.11384,-0.0026533
1.056,-1.11588,-0.0026262
1.06,-1.11782,-0.00264288
1.064,-1.11986,-0.00265121
1.068,-1.12184,-0.00262203
1.072,-1.12397,-0.00263871
1.076,-1.12584,-0.00266372
1.08,-1.12786,-0.00267414
1.084,-1.12985,-0.00264288
1.088,-1.132,-0.00270541
1.092,-1.13382,-0.00274084
1.096,-1.13582,-0.00269707
1.1,-1.13788,-0.00267831
1.104,-1.13984,-0.00270957
1.108,-1.14182,-0.00274709
1.112,-1.14384,-0.00270332
1.116,-1.14584,-0.00272
1.12,-1.14789,-0.00275543
1.124,-1.14982,-0.00276793
1.128,-1.15182,-0.00271374
1.132,-1.15385,-0.00269915
1.136,-1.156,-0.00274709
1.14,-1.15783,-0.00279086
1.144,-1.15979,-0.00278878
1.148,-1.16183,-0.00279086
1.152,-1.16399,-0.0027721
1.156,-1.16583,-0.0028117
1.16,-1.16781,-0.00284297
1.164,-1.16981,-0.00283672
1.168,-1.17189,-0.00281796
1.172,-1.17385,-0.00282629
1.176,-1.1758,-0.00284088
1.18,-1.17785,-0.00286173
1.184,-1.17993,-0.00283255
1.188,-1.18184,-0.00285131
1.192,-1.18381,-0.00285131
1.196,-1.18585,-0.00286381
1.2,-1.18797,-0.00284088
1.204,-1.18984,-0.00285131
1.208,-1.19184,-0.00288465
1.212,-1.19384,-0.00290967
1.216,-1.19587,-0.00285756
1.22,-1.19784,-0.00291383
1.224,-1.19982,-0.00289299
1.228,-1.20185,-0.00296177
1.232,-1.20401,-0.00291592
1.236,-1.20585,-0.00289091
1.24,-1.2078,-0.00292634
1.244,-1.20985,-0.00293468
1.248,-1.21202,-0.0029451
1.252,-1.21384,-0.00292426
1.256,-1.21576,-0.00293885
1.26,-1.21784,-0.00294718
1.264,-1.21983,-0.00299721
1.268,-1.22184,-0.00294301
1.272,-1.22384,-0.00299304
1.276,-1.22583,-0.00301388
1.28,-1.22793,-0.0030118
1.284,-1.22982,-0.00300763
1.288,-1.23183,-0.00305348
1.292,-1.23382,-0.00304514
1.296,-1.236,-0.00305348
1.3,-1.23782,-0.00304723
1.304,-1.2399,-0.00306182
1.308,-1.2418,-0.00308475
1.312,-1.24377,-0.00307849
1.316,-1.24581,-0.00312018
1.32,-1.24781,-0.00315978
1.324,-1.24983,-0.00312226
1.328,-1.25192,-0.00315561
1.332,-1.25383,-0.00318688
1.336,-1.2558,-0.00317645
1.34,-1.2578,-0.00318271
1.344,-1.25995,-0.00317229
1.348,-1.26179,-0.00317437
1.352,-1.26374,-0.00323898
1.356,-1.26591,-0.00325357
1.36,-1.2678,-0.00324315
1.364,-1.2698,-0.00325983
1.368,-1.27181,-0.0031973
1.372,-1.27378,-0.00325149
1.376,-1.27588,-0.00324107
1.38,-1.27782,-0.00332235
1.384,-1.27979,-0.00325357
1.388,-1.28182,-0.00325149
1.392,-1.28401,-0.00331402
1.396,-1.28585,-0.00332027
1.4,-1.28785,-0.00333069
1.404,-1.28987,-0.00330568
1.408,-1.29202,-0.00331819
1.412,-1.2938,-0.00334737
1.416,-1.29582,-0.00332861
1.42,-1.29781,-0.00337029
1.424,-1.29996,-0.00334737
1.428,-1.30184,-0.00338488
1.432,-1.3038,-0.00336612
1.436,-1.30585,-0.00339947
1.44,-1.30797,-0.00340364
1.444,-1.30982,-0.00340781
1.448,-1.31174,-0.00344741
1.452,-1.31383,-0.00352036
1.456,-1.31605,-0.00354329
1.46,-1.31779,-0.0035558
1.464,-1.3198,-0.00357039
1.468,-1.32178,-0.00357039
1.472,-1.32385,-0.00358081
1.476,-1.32576,-0.00357664
1.48,-1.32781,-0.00362666
1.484,-1.32979,-0.00361832
1.488,-1.33201,-0.00363708
1.492,-1.3338,-0.00364125
1.496,-1.33578,-0.00368085
1.5,-1.33783,-0.00369753
1.504,-1.34002,-0.00370378
1.508,-1.34189,-0.00371003
1.512,-1.34372,-0.00377465
1.516,-1.3458,-0.00383092
1.52,-1.34789,-0.00381842
1.524,-1.34979,-0.00381008
1.528,-1.35181,-0.00383509
1.532,-1.35381,-0.00391221
1.536,-1.35599,-0.00387678
1.54,-1.35777,-0.00390387
1.544,-1.35978,-0.00387052
1.548,-1.3618,-0.00390387
1.552,-1.36392,-0.00402893
1.556,-1.36579,-0.00399766
1.56,-1.36797,-0.00400392
1.564,-1.36976,-0.00401434
1.568,-1.37179,-0.00410396
1.572,-1.3738,-0.00410605
1.576,-1.37576,-0.0041519
1.58,-1.3778,-0.00417483
1.584,-1.37981,-0.00422902
1.588,-1.38184,-0.00424778
1.592,-1.38377,-0.00426028
1.596,-1.38584,-0.00432073
1.6,-1.38793,-0.00437075
1.604,-1.38981,-0.00439785
1.608,-1.39161,-0.00444162
1.612,-1.39384,-0.00443328
1.616,-1.39581,-0.00451457
1.62,-1.39777,-0.00456042
1.624,-1.3998,-0.00457501
1.628,-1.4018,-0.0046292
1.632,-1.40382,-0.00471883
1.636,-1.40578,-0.00478344
1.64,-1.40775,-0.00482513
1.644,-1.40983,-0.00491267
1.648,-1.41194,-0.00493351
1.652,-1.41383,-0.00502939
1.656,-1.41563,-0.00508775
1.66,-1.41781,-0.0051607
1.664,-1.42001,-0.00525866
1.668,-1.42178,-0.00532119
1.672,-1.42376,-0.00541498
1.676,-1.42576,-0.00545041
1.68,-1.42781,-0.00556505
1.684,-1.42982,-0.00563591
1.688,-1.43173,-0.0057443
1.692,-1.43385,-0.00582558
1.696,-1.43591,-0.00589853
1.7,-1.43776,-0.00601734
1.704,-1.43974,-0.00611322
1.708,-1.44184,-0.00616324
1.712,-1.44391,-0.00623619
1.716,-1.44577,-0.00640293
1.72,-1.44777,-0.00651965
1.724,-1.44978,-0.00660719
1.728,-1.45184,-0.00672183
1.732,-1.45379,-0.00681562
1.736,-1.45577,-0.00681354
1.74,-1.45782,-0.00696152
1.744,-1.45992,-0.00704281
1.748,-1.46181,-0.00713869
1.752,-1.46364,-0.00721372
1.756,-1.46584,-0.00737421
1.76,-1.46787,-0.00748051
1.764,-1.46975,-0.00751594
1.768,-1.47152,-0.00762849
1.772,-1.47377,-0.0077202
1.776,-1.47576,-0.00791821
1.78,-1.47774,-0.00797865
1.784,-1.47979,-0.00810996
1.788,-1.48181,-0.00818917
1.792,-1.48397,-0.00834341
1.796,-1.48578,-0.00840802
1.8,-1.48769,-0.00846638
1.804,-1.48984,-0.00856434
1.808,-1.49195,-0.00863937
1.812,-1.49379,-0.00870607
1.816,-1.49585,-0.00876026
1.82,-1.49776,-0.00881862
1.824,-1.49975,-0.00889574
1.828,-1.50177,-0.0089937
1.832,-1.50374,-0.00910417
1.836,-1.50581,-0.00913335
1.84,-1.50787,-0.00926258
1.844,-1.50982,-0.00934386
1.848,-1.51172,-0.00945016
1.852,-1.51376,-0.00956271
1.856,-1.5159,-0.00970444
1.86,-1.51778,-0.00988786
1.864,-1.51953,-0.0100046
1.868,-1.52187,-0.0100984
1.872,-1.52378,-0.0102151
1.876,-1.52574,-0.010361
1.88,-1.5278,-0.0104735
1.884,-1.52979,-0.0105027
1.888,-1.53173,-0.0106945
1.892,-1.53377,-0.0108195
1.896,-1.53574,-0.01098
1.9,-1.53781,-0.011053
1.904,-1.53985,-0.0112218
1.908,-1.54182,-0.011376
1.912,-1.54363,-0.0114782
1.916,-1.54577,-0.0115219
1.92,-1.54801,-0.011672
1.924,-1.54975,-0.0118429
1.928,-1.55175,-0.0120076
1.932,-1.55377,-0.0120743
1.936,-1.55573,-0.0121702
1.94,-1.55778,-0.0123036
1.944,-1.55966,-0.0124307
1.948,-1.56183,-0.0125724
1.952,-1.56382,-0.01266
1.956,-1.56577,-0.0128955
1.96,-1.56755,-0.0130747
1.964,-1.56976,-0.0135104
1.968,-1.57185,-0.0140168
1.972,-1.57381,-0.0148839
1.976,-1.5757,-0.0161324
1.98,-1.5777,-0.0176935
1.984,-1.57968,-0.019559
1.988,-1.58172,-0.0217391
1.992,-1.58371,-0.0241402
1.996,-1.58573,-0.0266685
2.0,-1.58791,-0.0293905
2.004,-1.58975,-0.032246
2.008,-1.59164,-0.0351661
2.012,-1.59374,-0.0380091
2.016,-1.59562,-0.040852
2.02,-1.59773,-0.0435616
2.024,-1.59952,-0.0462462
2.028,-1.6017,-0.0486931
2.032,-1.60371,-0.0510525
2.036,-1.60569,-0.0531952
2.04,-1.60766,-0.0552211
2.044,-1.60974,-0.0571262
2.048,-1.61165,-0.0588582
2.052,-1.61373,-0.0603381
2.056,-1.61556,-0.0616824
2.06,-1.61771,-0.0628434
2.064,-1.61975,-0.0638605
2.068,-1.62177,-0.0645921
2.072,-1.62347,-0.0652862
2.076,-1.6257,-0.0657801
2.08,-1.62769,-0.0661011
2.084,-1.62969,-0.0662574
2.088,-1.63165,-0.0662991
2.092,-1.63372,-0.0662783
2.096,-1.63568,-0.0660678
2.1,-1.63773,-0.0657239
2.104,-1.63948,-0.0652924
2.108,-1.64164,-0.064763
2.112,-1.64376,-0.0641502
2.116,-1.64568,-0.0634791
2.12,-1.64756,-0.0626725
2.124,-1.64971,-0.0619096
2.128,-1.65161,-0.0610634
2.132,-1.65361,-0.0602234
2.136,-1.6556,-0.0593272
2.14,-1.65763,-0.0584851
2.144,-1.65961,-0.0575972
2.148,-1.66167,-0.056726
2.152,-1.66358,-0.0559256
2.156,-1.66567,-0.0551648
2.16,-1.66757,-0.0543582
2.164,-1.66967,-0.0535516
2.168,-1.67153,-0.0528805
2.172,-1.67369,-0.052126
2.176,-1.67601,-0.0514777
2.18,-1.67757,-0.050867
2.184,-1.67961,-0.050223
2.188,-1.68161,-0.0496519
2.192,-1.68354,-0.0490433
2.196,-1.68564,-0.0484618
2.2,-1.68759,-0.0478844
2.204,-1.68967,-0.0472987
2.208,-1.69164,-0.0467839
2.212,-1.69367,-0.0462816
2.216,-1.69547,-0.0457397
2.22,-1.69765,-0.0452728
2.224,-1.69986,-0.0449498
2.228,-1.7017,-0.0444308
2.232,-1.70362,-0.0440514
2.236,-1.70562,-0.0435762
2.24,-1.7076,-0.0432573
2.244,-1.70964,-0.0428717
2.248,-1.71151,-0.0424945
2.252,-1.71364,-0.0421485
2.256,-1.71558,-0.0418317
2.26,-1.71769,-0.0414815
2.264,-1.71945,-0.0411751
2.268,-1.72167,-0.0408166
2.272,-1.7236,-0.0404664
2.276,-1.7257,-0.0401809
2.28,-1.72745,-0.0399662
2.284,-1.72962,-0.0396661
2.288,-1.73158,-0.0394347
2.292,-1.73362,-0.0390783
2.296,-1.73552,-0.0387969
2.3,-1.73764,-0.038576
2.304,-1.7396,-0.0382717
2.308,-1.74165,-0.0379778
2.312,-1.74347,-0.0376923
2.316,-1.74569,-0.0374859
2.32,-1.74779,-0.0372358
2.324,-1.74966,-0.0370315
2.328,-1.75154,-0.0368627
2.332,-1.75363,-0.0365626
2.336,-1.7556,-0.0363208
2.34,-1.75761,-0.0361603
2.344,-1.75961,-0.0360186
2.348,-1.76164,-0.0357018
2.352,-1.76356,-0.035485
2.356,-1.76567,-0.0353745
2.36,-1.76752,-0.0350619
2.364,-1.76958,-0.0348201
2.368,-1.77152,-0.0346992
2.372,-1.77369,-0.0345637
2.376,-1.77554,-0.0344345
2.38,-1.7777,-0.0342636
2.384,-1.77958,-0.0340698
2.388,-1.78159,-0.0339385
2.392,-1.78359,-0.0336342
2.396,-1.78561,-0.0334528
2.4,-1.78751,-0.0332673
2.404,-1.78963,-0.0330922
2.408,-1.79146,-0.0330631
2.412,-1.79366,-0.0328817
2.416,-1.79564,-0.0327296
2.42,-1.79767,-0.0326128
2.424,-1.79956,-0.0324607
2.428,-1.80164,-0.032394
2.432,-1.80386,-0.0322689
2.436,-1.80559,-0.0321522
2.44,-1.80761,-0.032023
2.444,-1.80959,-0.031973
2.448,-1.81162,-0.0317375
2.452,-1.81361,-0.0316874
2.456,-1.81548,-0.0315186
2.46,-1.81762,-0.0314769
2.464,-1.81953,-0.031256
2.468,-1.82165,-0.0308746
2.472,-1.82345,-0.0306703
2.476,-1.82556,-0.0304077
2.48,-1.82766,-0.0301888
2.484,-1.82965,-0.0299637
2.488,-1.83159,-0.0298533
2.492,-1.83359,-0.0297428
2.496,-1.83555,-0.0297032
2.5,-1.83763,-0.0295469
2.504,-1.8396,-0.0294406
2.508,-1.84164,-0.0293822
2.512,-1.84355,-0.0292613
2.516,-1.84564,-0.0291946
2.52,-1.84747,-0.0290967
2.524,-1.84969,-0.029007
2.528,-1.85168,-0.0289153
2.532,-1.85362,-0.0288445
2.536,-1.85556,-0.0286881
2.54,-1.8576,-0.028659
2.544,-1.85962,-0.0285818
2.548,-1.86155,-0.0284922
2.552,-1.86357,-0.0283776
2.556,-1.8656,-0.028313
2.56,-1.86748,-0.0282213
2.564,-1.86963,-0.028115
2.568,-1.87145,-0.0281004
2.572,-1.87362,-0.0279837
2.576,-1.8756,-0.0279399
2.58,-1.87765,-0.0279274
2.584,-1.87964,-0.0278919
2.588,-1.88159,-0.0279878
2.592,-1.88359,-0.0278252
2.596,-1.88559,-0.0277856
2.6,-1.8876,-0.0277565
2.604,-1.88963,-0.0277606
2.608,-1.89154,-0.0277127
2.612,-1.89364,-0.0275418
2.616,-1.89547,-0.0275209
2.62,-1.89765,-0.0274438
2.624,-1.89968,-0.0274146
2.628,-1.90166,-0.0273188
2.632,-1.90352,-0.0273292
2.636,-1.90565,-0.0271416
2.64,-1.90756,-0.0270603
2.644,-1.90955,-0.0270228
2.648,-1.91158,-0.0269644
2.652,-1.9136,-0.0269665
2.656,-1.91548,-0.0267643
2.66,-1.91762,-0.0266664
2.664,-1.91946,-0.0265622
2.668,-1.92164,-0.0264621
2.672,-1.9236,-0.0263642
2.676,-1.92565,-0.0262558
2.68,-1.92745,-0.0262933
2.684,-1.92965,-0.0262433
2.688,-1.93198,-0.0262266
2.692,-1.93359,-0.0260724
2.696,-1.93551,-0.0260265
2.7,-1.93753,-0.0259827
2.704,-1.93951,-0.0259223
2.708,-1.94161,-0.0259223
2.712,-1.94348,-0.0258473
2.716,-1.94555,-0.0257535
2.72,-1.94751,-0.0256868
2.724,-1.94962,-0.0256221
2.728,-1.95157,-0.0254554
2.732,-1.95355,-0.025593
2.736,-1.9555,-0.0254471
2.74,-1.95762,-0.0254679
2.744,-1.95954,-0.025322
2.748,-1.96153,-0.0253825
2.752,-1.96357,-0.0254658
2.756,-1.96549,-0.0253825
2.76,-1.96749,-0.0253637
2.764,-1.96953,-0.0254158
2.768,-1.97146,-0.0252928
2.772,-1.97358,-0.0255513
2.776,-1.97547,-0.0254137
2.78,-1.97749,-0.0255263
2.784,-1.97947,-0.025347
2.788,-1.98143,-0.0254054
2.792,-1.98345,-0.0253324
2.796,-1.98554,-0.0252261
2.8,-1.98753,-0.0252928
2.804,-1.98949,-0.0251594
2.808,-1.99148,-0.0251157
2.812,-1.99351,-0.0249489
2.816,-1.99547,-0.0247989
2.82,-1.99764,-0.0248572
2.824,-1.99545,-0.0242757
2.828,-1.99348,-0.0240819
2.832,-1.99148,-0.0238651
2.836,-1.98946,-0.0236858
2.84,-1.98747,-0.0233086
2.844,-1.98555,-0.0232523
2.848,-1.98345,-0.0228688
2.852,-1.98156,-0.0227458
2.856,-1.97952,-0.0225207
2.86,-1.97751,-0.0222873
2.864,-1.97546,-0.0221435
2.868,-1.97352,-0.0219955
2.872,-1.97145,-0.0219225
2.876,-1.96952,-0.02176
2.88,-1.96745,-0.0216599
2.884,-1.96562,-0.0215765
2.888,-1.96352,-0.0214953
2.892,-1.96158,-0.0212827
2.896,-1.95954,-0.021291
2.9,-1.95765,-0.0211597
2.904,-1.95554,-0.0210722
2.908,-1.95362,-0.0209867
2.912,-1.95146,-0.0208721
2.916,-1.94964,-0.0207303
2.92,-1.94749,-0.0207803
2.924,-1.94551,-0.0206949
2.928,-1.94348,-0.0204927
2.932,-1.94162,-0.0204615
2.936,-1.93949,-0.0203885
2.94,-1.93752,-0.020303
2.944,-1.9355,-0.0202238
2.948,-1.9336,-0.0201301
2.952,-1.93177,-0.0200863
2.956,-1.92965,-0.0201009
2.96,-1.92746,-0.0200571
2.964,-1.92566,-0.019955
2.968,-1.92367,-0.0197549
2.972,-1.92164,-0.0197153
2.976,-1.91949,-0.0196736
2.98,-1.91762,-0.0196132
2.984,-1.91549,-0.0195319
2.988,-1.91361,-0.0194672
2.992,-1.91159,-0.0193297
2.996,-1.90957,-0.0193672
3.0,-1.90757,-0.0192296
3.004,-1.90566,-0.0191629
3.008,-1.90359,-0.0191067
3.012,-1.90162,-0.0189003
3.016,-1.89955,-0.0188461
3.02,-1.89764,-0.0187648
3.024,-1.89549,-0.0187294
3.028,-1.89364,-0.0187753
3.032,-1.89154,-0.0186023
3.036,-1.88962,-0.0185689
3.04,-1.88756,-0.0185064
3.044,-1.8856,-0.0184897
3.048,-1.88359,-0.0184376
3.052,-1.8816,-0.0183209
3.056,-1.87954,-0.0183167
3.06,-1.87768,-0.0182667
3.064,-1.8756,-0.0181479
3.068,-1.87364,-0.0181145
3.072,-1.87148,-0.0180416
3.076,-1.86965,-0.0180249
3.08,-1.86757,-0.0180103
3.084,-1.86561,-0.0179207
3.088,-1.86352,-0.0178498
3.092,-1.86163,-0.0179019
3.096,-1.8596,-0.0178561
3.1,-1.85763,-0.0178102
3.104,-1.85545,-0.0177665
3.108,-1.85365,-0.0177081
3.112,-1.8518,-0.0176498
3.116,-1.84967,-0.0176789
3.12,-1.8475,-0.017581
3.124,-1.84565,-0.0175789
3.128,-1.84355,-0.0174788
3.132,-1.84162,-0.0174309
3.136,-1.83957,-0.0173684
3.14,-1.83762,-0.0173079
3.144,-1.83559,-0.0173163
3.148,-1.83362,-0.017235
3.152,-1.83159,-0.0172642
3.156,-1.82971,-0.0172037
3.16,-1.8277,-0.0171745
3.164,-1.82563,-0.017062
3.168,-1.82346,-0.0169974
3.172,-1.82166,-0.0169598
3.176,-1.8195,-0.0169223
3.18,-1.81764,-0.0168681
3.184,-1.8155,-0.0168285
3.188,-1.81365,-0.0167994
3.192,-1.81159,-0.0167743
3.196,-1.80961,-0.016716
3.2,-1.80761,-0.0166368
3.204,-1.80562,-0.0165993
3.208,-1.80404,-0.0166076
3.212,-1.80169,-0.0165305
3.216,-1.79955,-0.01647
3.22,-1.79766,-0.0164221
3.224,-1.79567,-0.0164263
3.228,-1.79364,-0.0163742
3.232,-1.79147,-0.01632
3.236,-1.78964,-0.0163241
3.24,-1.78756,-0.0162741
3.244,-1.78562,-0.0162554
3.248,-1.78359,-0.0161991
3.252,-1.7816,-0.0161616
3.256,-1.7796,-0.0161241
3.26,-1.77765,-0.0160657
3.264,-1.77545,-0.016099
3.268,-1.77367,-0.0160261
3.272,-1.77158,-0.0159531
3.276,-1.76962,-0.0159677
3.28,-1.76754,-0.0158823
3.284,-1.76571,-0.0158593
3.288,-1.76358,-0.015826
3.292,-1.76163,-0.0157968
