1000 mVs,SCAN RATE,999.998
0.248,-0.87385,-0.00185502
0.25,-0.876037,-0.00185502
0.252,-0.877858,-0.00185085
0.254,-0.880037,-0.00185918
0.256,-0.882192,-0.00187586
0.258,-0.883958,-0.0018967
0.26,-0.885871,-0.00188003
0.262,-0.887904,-0.0018842
0.264,-0.889862,-0.00190921
0.266,-0.892008,-0.00190921
0.268,-0.89385,-0.00193005
0.27,-0.8959,-0.00193422
0.272,-0.897833,-0.00193422
0.274,-0.90005,-0.0019634
0.276,-0.901833,-0.00195923
0.278,-0.903912,-0.00194256
0.28,-0.906183,-0.00196757
0.282,-0.90805,-0.00198007
0.284,-0.909829,-0.00193422
0.286,-0.911929,-0.00203427
0.288,-0.913846,-0.00198841
0.29,-0.916004,-0.00198841
0.292,-0.91785,-0.00199258
0.294,-0.919908,-0.00202176
0.296,-0.921862,-0.00205928
0.298,-0.92405,-0.00205094
0.3,-0.92585,-0.0020426
0.302,-0.927925,-0.00205094
0.304,-0.930054,-0.00209679
0.306,-0.932025,-0.00207595
0.308,-0.93385,-0.00209263
0.31,-0.935904,-0.00210513
0.312,-0.93785,-0.00210096
0.314,-0.939975,-0.00209263
0.316,-0.941854,-0.00210513
0.318,-0.943912,-0.0021093
0.32,-0.94585,-0.00215515
0.322,-0.948038,-0.00215515
0.324,-0.949858,-0.00215099
0.326,-0.951917,-0.00216349
0.328,-0.953867,-0.002176
0.33,-0.956017,-0.00213431
0.332,-0.957937,-0.00215099
0.334,-0.959871,-0.0021885
0.336,-0.961883,-0.00218016
0.338,-0.963967,-0.00223436
0.34,-0.965875,-0.00219684
0.342,-0.967875,-0.00220518
0.344,-0.969858,-0.00223853
0.346,-0.972033,-0.00223436
0.348,-0.97385,-0.00222602
0.35,-0.975933,-0.00223019
0.352,-0.977858,-0.00223853
0.354,-0.980058,-0.00223019
0.356,-0.98185,-0.00226354
0.358,-0.984004,-0.00226771
0.36,-0.985833,-0.00230105
0.362,-0.987975,-0.00228021
0.364,-0.989887,-0.00229272
0.366,-0.991879,-0.0023219
0.368,-0.993846,-0.00231773
0.37,-0.996046,-0.00230522
0.372,-0.99785,-0.00233857
0.374,-0.999879,-0.00233857
0.376,-1.00185,-0.00230939
0.378,-1.00402,-0.00234274
0.38,-1.00582,-0.00231356
0.382,-1.00787,-0.00230522
0.384,-1.00997,-0.00233023
0.386,-1.01192,-0.00235108
0.388,-1.01384,-0.00237192
0.39,-1.01587,-0.00236775
0.392,-1.01783,-0.00240527
0.394,-1.02001,-0.00236775
0.396,-1.02182,-0.0024011
0.398,-1.02385,-0.00239693
0.4,-1.02584,-0.00239693
0.402,-1.02796,-0.00242194
0.404,-1.02984,-0.00242611
0.406,-1.03193,-0.00242611
0.408,-1.0339,-0.00243028
0.41,-1.03602,-0.00243445
0.412,-1.03784,-0.00245529
0.414,-1.03988,-0.00241777
0.416,-1.04182,-0.00245529
0.418,-1.04392,-0.00243028
0.42,-1.04584,-0.00245946
0.422,-1.04786,-0.00247613
0.424,-1.04984,-0.00247613
0.426,-1.05199,-0.00249698
0.428,-1.05383,-0.00250531
0.43,-1.05586,-0.00248447
0.432,-1.05792,-0.00250115
0.434,-1.06003,-0.00249281
0.436,-1.06183,-0.00248864
0.438,-1.06383,-0.00248864
0.44,-1.06583,-0.00251782
0.442,-1.06788,-0.00252616
0.444,-1.06984,-0.00252616
0.446,-1.07187,-0.00253449
0.448,-1.07385,-0.00255951
0.45,-1.07604,-0.00256784
0.452,-1.07785,-0.00257201
0.454,-1.07984,-0.00260536
0.456,-1.08185,-0.00258035
0.458,-1.08402,-0.00258035
0.46,-1.08583,-0.00257618
0.462,-1.08763,-0.00258035
0.464,-1.08983,-0.0026262
0.466,-1.09188,-0.00260953
0.468,-1.09385,-0.00261787
0.47,-1.09588,-0.00263454
0.472,-1.09784,-0.00265538
0.474,-1.09996,-0.00263871
0.476,-1.10185,-0.00266372
0.478,-1.10386,-0.00265121
0.48,-1.10584,-0.00266789
0.482,-1.10801,-0.00263871
0.484,-1.10985,-0.00265538
0.486,-1.11192,-0.00264705
0.488,-1.11385,-0.00268873
0.49,-1.11583,-0.00265955
0.492,-1.11783,-0.00270957
0.494,-1.11987,-0.00272625
0.496,-1.12182,-0.00272625
0.498,-1.1239,-0.00268456
0.5,-1.12585,-0.00273875
0.502,-1.12784,-0.00271791
0.504,-1.12983,-0.00273875
0.506,-1.13192,-0.00274292
0.508,-1.13382,-0.00270957
0.51,-1.13576,-0.00273459
0.512,-1.13793,-0.00278878
0.514,-1.13982,-0.00276377
0.516,-1.14182,-0.00276793
0.518,-1.14383,-0.00276377
0.52,-1.14581,-0.00274709
0.522,-1.14788,-0.00278461
0.524,-1.14984,-0.00281379
0.526,-1.15182,-0.00280962
0.528,-1.15383,-0.00281379
0.53,-1.15602,-0.00283463
0.532,-1.15784,-0.00286381
0.534,-1.1598,-0.00282629
0.536,-1.16182,-0.00281796
0.538,-1.16394,-0.00283046
0.54,-1.16583,-0.00286798
0.542,-1.16784,-0.00284297
0.544,-1.16981,-0.00289299
0.546,-1.17184,-0.00288049
0.548,-1.17384,-0.00288465
0.55,-1.17586,-0.00289716
0.552,-1.17784,-0.0029055
0.554,-1.17993,-0.00287215
0.556,-1.18182,-0.00290967
0.558,-1.18383,-0.00294718
0.56,-1.18585,-0.00294718
0.562,-1.18798,-0.00294301
0.564,-1.18985,-0.00295969
0.566,-1.19184,-0.00293468
0.568,-1.19384,-0.00293051
0.57,-1.19587,-0.00295969
0.572,-1.19785,-0.00297636
0.574,-1.19984,-0.00298887
0.576,-1.20185,-0.00302222
0.578,-1.204,-0.00301388
0.58,-1.20585,-0.00302222
0.582,-1.20785,-0.00300554
0.584,-1.20985,-0.00300971
0.586,-1.212,-0.00302639
0.588,-1.21379,-0.00307224
0.59,-1.21587,-0.00311393
0.592,-1.2178,-0.00310559
0.594,-1.21979,-0.00308891
0.596,-1.2218,-0.00310142
0.598,-1.22384,-0.00314311
0.6,-1.22582,-0.00315978
0.602,-1.22795,-0.00310976
0.604,-1.2298,-0.00318896
0.606,-1.23185,-0.00322648
0.608,-1.23382,-0.00322648
0.61,-1.23601,-0.00323481
0.612,-1.23782,-0.00322231
0.614,-1.23984,-0.00325149
0.616,-1.24182,-0.00322648
0.618,-1.24378,-0.00324315
0.62,-1.24582,-0.00328901
0.622,-1.24783,-0.0032765
0.624,-1.24982,-0.00328067
0.626,-1.25192,-0.00332235
0.628,-1.25381,-0.00330151
0.63,-1.25578,-0.00333069
0.632,-1.25784,-0.00332652
0.634,-1.25998,-0.0033432
0.636,-1.26182,-0.0033557
0.638,-1.26377,-0.00338488
0.64,-1.26595,-0.00335987
0.642,-1.26777,-0.00336404
0.644,-1.26981,-0.00337238
0.646,-1.2718,-0.00336821
0.648,-1.27382,-0.00338905
0.65,-1.27592,-0.00338488
0.652,-1.27781,-0.00339739
0.654,-1.27976,-0.00337655
0.656,-1.28183,-0.00342657
0.658,-1.28403,-0.00337238
0.66,-1.28579,-0.0034891
0.662,-1.28783,-0.00347659
0.664,-1.28977,-0.0035016
0.666,-1.29203,-0.00357664
0.668,-1.29381,-0.00344741
0.67,-1.2958,-0.00357664
0.672,-1.29778,-0.00356413
0.674,-1.29997,-0.00357247
0.676,-1.30182,-0.00364334
0.678,-1.30382,-0.00361832
0.68,-1.30581,-0.00368085
0.682,-1.30792,-0.00384343
0.684,-1.30983,-0.00376839
0.686,-1.3118,-0.0037142
0.688,-1.31385,-0.00374755
0.69,-1.31603,-0.00376422
0.692,-1.31785,-0.0037809
0.694,-1.31977,-0.00378924
0.696,-1.3218,-0.00373921
0.698,-1.32388,-0.00377256
0.7,-1.3258,-0.00411438
0.702,-1.32782,-0.00388928
0.704,-1.32981,-0.00381842
0.706,-1.33197,-0.00383926
0.708,-1.33382,-0.00386427
0.71,-1.33575,-0.0042186
0.712,-1.33783,-0.00417274
0.714,-1.33996,-0.00411022
0.716,-1.3418,-0.00409771
0.718,-1.34356,-0.00415607
0.72,-1.34578,-0.00404769
0.722,-1.3478,-0.00408104
0.724,-1.34975,-0.00401434
0.726,-1.35179,-0.0040852
0.728,-1.35382,-0.00416858
0.73,-1.35588,-0.00413106
0.732,-1.35782,-0.00417274
0.734,-1.35968,-0.0042311
0.736,-1.36182,-0.00447288
0.738,-1.36398,-0.00430197
0.74,-1.36581,-0.00434366
0.742,-1.36766,-0.00433115
0.744,-1.36977,-0.00438117
0.746,-1.37174,-0.00443953
0.748,-1.37375,-0.00448122
0.75,-1.37577,-0.00441452
0.752,-1.3778,-0.00449373
0.754,-1.37987,-0.00456042
0.756,-1.38181,-0.00461461
0.758,-1.38376,-0.00469382
0.76,-1.38577,-0.00475218
0.762,-1.38795,-0.00477719
0.764,-1.3898,-0.00481887
0.766,-1.3917,-0.0048689
0.768,-1.3939,-0.00491475
0.77,-1.39575,-0.0049481
0.772,-1.39775,-0.00498145
0.774,-1.39978,-0.00505231
0.776,-1.40181,-0.00501063
0.778,-1.40391,-0.00504398
0.78,-1.40581,-0.00536496
0.782,-1.40764,-0.0052399
0.784,-1.40982,-0.00526908
0.786,-1.4119,-0.00532744
0.788,-1.41383,-0.00565676
0.79,-1.41573,-0.00544416
0.792,-1.41783,-0.00554837
0.794,-1.41995,-0.00555254
0.796,-1.42177,-0.00566509
0.798,-1.42373,-0.00590687
0.8,-1.42577,-0.00576097
0.802,-1.42779,-0.00587769
0.804,-1.42975,-0.00594439
0.806,-1.4317,-0.0060486
0.808,-1.43384,-0.00617783
0.81,-1.43586,-0.0061945
0.812,-1.43778,-0.00631122
0.814,-1.43976,-0.00643211
0.816,-1.44177,-0.00673225
0.818,-1.44389,-0.00654883
0.82,-1.44584,-0.0066989
0.822,-1.44775,-0.00679478
0.824,-1.44976,-0.00697403
0.826,-1.45181,-0.00701571
0.828,-1.45376,-0.0071366
0.83,-1.45575,-0.00718663
0.832,-1.4578,-0.00734503
0.834,-1.45987,-0.00755346
0.836,-1.4618,-0.00752011
0.838,-1.46364,-0.00767435
0.84,-1.46582,-0.00784943
0.842,-1.46798,-0.00817041
0.844,-1.46979,-0.00814123
0.846,-1.47155,-0.00819959
0.848,-1.47371,-0.00828713
0.85,-1.47578,-0.00853724
0.852,-1.47775,-0.00867064
0.854,-1.47975,-0.00865813
0.856,-1.4818,-0.00873317
0.858,-1.48372,-0.00887073
0.86,-1.48582,-0.00905415
0.862,-1.48767,-0.00919171
0.864,-1.48981,-0.00920422
0.866,-1.49191,-0.00939597
0.868,-1.49381,-0.00946684
0.87,-1.49569,-0.00969611
0.872,-1.49777,-0.00969194
0.874,-1.49976,-0.00975447
0.876,-1.50173,-0.00992121
0.878,-1.50379,-0.0101463
0.88,-1.5058,-0.0103089
0.882,-1.50787,-0.0102422
0.884,-1.50982,-0.0102964
0.886,-1.51178,-0.0105173
0.888,-1.51377,-0.0105298
0.89,-1.51584,-0.0107216
0.892,-1.5178,-0.0108258
0.894,-1.51957,-0.0110175
0.896,-1.52184,-0.0110301
0.898,-1.52377,-0.0111885
0.9,-1.52572,-0.0114969
0.902,-1.52777,-0.0117345
0.904,-1.52975,-0.0116178
0.906,-1.5318,-0.0117846
0.908,-1.53373,-0.012018
0.91,-1.53565,-0.0122598
0.912,-1.53779,-0.0123973
0.914,-1.53978,-0.012439
0.916,-1.54184,-0.0125933
0.918,-1.54363,-0.0127892
0.92,-1.54584,-0.0133061
0.922,-1.54804,-0.0132811
0.924,-1.54971,-0.0133728
0.926,-1.5517,-0.013527
0.928,-1.55371,-0.0137021
0.93,-1.55574,-0.0140356
0.932,-1.55781,-0.0141398
0.934,-1.55969,-0.0142482
0.936,-1.56178,-0.0144316
0.938,-1.56375,-0.01459
0.94,-1.5658,-0.0148943
0.942,-1.5676,-0.0151153
0.944,-1.56982,-0.0152028
0.946,-1.57178,-0.015578
0.948,-1.5738,-0.0161824
0.95,-1.57572,-0.0169161
0.952,-1.5777,-0.0176081
0.954,-1.57968,-0.0186002
0.956,-1.5817,-0.0198841
0.958,-1.58363,-0.0214473
0.96,-1.5857,-0.0231648
0.962,-1.58771,-0.0252532
0.964,-1.58976,-0.0273917
0.966,-1.59152,-0.0298053
0.968,-1.59373,-0.032319
0.97,-1.59582,-0.0350369
0.972,-1.59778,-0.0377214
0.974,-1.59945,-0.0406186
0.976,-1.60167,-0.0434991
0.978,-1.60364,-0.0465338
0.98,-1.6057,-0.049381
0.982,-1.60759,-0.0522406
0.984,-1.6097,-0.0550877
0.986,-1.61182,-0.0578223
0.988,-1.61367,-0.0607278
0.99,-1.61553,-0.063379
0.992,-1.61775,-0.0658301
0.994,-1.61949,-0.0681854
0.996,-1.62177,-0.0705865
0.998,-1.62359,-0.0726583
1.0,-1.62565,-0.0745925
1.002,-1.62766,-0.0763308
1.004,-1.62964,-0.0779315
1.006,-1.63164,-0.0795072
1.008,-1.63366,-0.0810621
1.01,-1.63566,-0.0821501
1.012,-1.63767,-0.0834174
1.014,-1.63946,-0.0843636
1.016,-1.64161,-0.0852557
1.018,-1.64357,-0.0859936
1.02,-1.64563,-0.0866022
1.022,-1.64758,-0.0869398
1.024,-1.64966,-0.0871566
1.026,-1.65159,-0.0873233
1.028,-1.6536,-0.0873567
1.03,-1.65558,-0.0871357
1.032,-1.6576,-0.0865855
1.034,-1.65956,-0.0861353
1.036,-1.66164,-0.085535
1.038,-1.66351,-0.0849764
1.04,-1.66563,-0.0839343
1.042,-1.66755,-0.0832256
1.044,-1.66966,-0.0822252
1.046,-1.67151,-0.0812705
1.048,-1.67365,-0.0802326
1.05,-1.67569,-0.0794531
1.052,-1.67757,-0.0782984
1.054,-1.67958,-0.077227
1.056,-1.68163,-0.0761224
1.058,-1.68355,-0.0750594
1.06,-1.6856,-0.0740256
1.062,-1.68746,-0.0731085
1.064,-1.68961,-0.0720872
1.066,-1.69174,-0.0710951
1.068,-1.69366,-0.0702613
1.07,-1.69547,-0.0692984
1.072,-1.69771,-0.0684772
1.074,-1.69986,-0.0676727
1.076,-1.70171,-0.0668514
1.078,-1.70354,-0.0660427
1.08,-1.7056,-0.0652132
1.082,-1.7076,-0.0645796
1.084,-1.70961,-0.0638542
1.086,-1.71151,-0.0631581
1.088,-1.71363,-0.0625495
1.09,-1.71552,-0.0619951
1.092,-1.71767,-0.0614073
1.094,-1.71948,-0.060857
1.096,-1.72158,-0.0602818
1.098,-1.72383,-0.0597982
1.1,-1.72562,-0.0592271
1.102,-1.72745,-0.0587477
1.104,-1.72962,-0.0582475
1.106,-1.73159,-0.0577806
1.108,-1.73354,-0.0573263
1.11,-1.73553,-0.0569302
1.112,-1.73763,-0.0564967
1.114,-1.73956,-0.056109
1.116,-1.74165,-0.0556213
1.118,-1.74349,-0.055217
1.12,-1.74566,-0.0548168
1.122,-1.74775,-0.0544916
1.124,-1.74956,-0.054129
1.126,-1.75147,-0.0538747
1.128,-1.75359,-0.0535954
1.13,-1.75556,-0.0532786
1.132,-1.75755,-0.0529201
1.134,-1.7596,-0.0527617
1.136,-1.76158,-0.052474
1.138,-1.76354,-0.0520071
1.14,-1.76565,-0.0516487
1.142,-1.76745,-0.0514402
1.144,-1.76957,-0.0513193
1.146,-1.77161,-0.0510484
1.148,-1.77369,-0.0505815
1.15,-1.77549,-0.0504815
1.152,-1.7777,-0.0502855
1.154,-1.77961,-0.0503189
1.156,-1.78161,-0.0497353
1.158,-1.78358,-0.0495018
1.16,-1.78556,-0.0492726
1.162,-1.78755,-0.0493893
1.164,-1.78964,-0.0490099
1.166,-1.79154,-0.0485722
1.168,-1.79363,-0.0483013
1.17,-1.7956,-0.0482263
1.172,-1.79767,-0.0482804
1.174,-1.79951,-0.0479345
1.176,-1.80164,-0.0476593
1.178,-1.80368,-0.0475926
1.18,-1.80558,-0.04738
1.182,-1.80754,-0.0472925
1.184,-1.80958,-0.0469632
1.186,-1.81151,-0.0468089
1.188,-1.81364,-0.0466797
1.19,-1.8155,-0.0465005
1.192,-1.81755,-0.0465463
1.194,-1.81947,-0.0461336
1.196,-1.82165,-0.0459711
1.198,-1.82345,-0.0459335
1.2,-1.82556,-0.045946
1.202,-1.82773,-0.0455584
1.204,-1.82967,-0.0452165
1.206,-1.83158,-0.0452541
1.208,-1.83357,-0.0455542
1.21,-1.83553,-0.0457001
1.212,-1.83762,-0.0456042
1.214,-1.83952,-0.0455125
1.216,-1.84157,-0.0456334
1.218,-1.84346,-0.0456709
1.22,-1.84565,-0.0455459
1.222,-1.84749,-0.0452582
1.224,-1.84966,-0.0451832
1.226,-1.85169,-0.0448247
1.228,-1.85364,-0.0447288
1.23,-1.85551,-0.0446705
1.232,-1.85761,-0.0447872
1.234,-1.85957,-0.0446454
1.236,-1.8616,-0.0445621
1.238,-1.86352,-0.0445204
1.24,-1.86554,-0.0449831
1.242,-1.86759,-0.0451623
1.244,-1.86966,-0.0452999
1.246,-1.87146,-0.0456126
1.248,-1.87363,-0.0456292
1.25,-1.87553,-0.0456584
1.252,-1.87762,-0.0453499
1.254,-1.87955,-0.0453875
1.256,-1.8816,-0.0451707
1.258,-1.88357,-0.0449623
1.26,-1.88555,-0.044683
1.262,-1.88759,-0.0445829
1.264,-1.88958,-0.0443245
1.266,-1.89148,-0.0443286
1.268,-1.89363,-0.0442119
1.27,-1.89547,-0.0437034
1.272,-1.89761,-0.0435866
1.274,-1.89957,-0.0432782
1.276,-1.90168,-0.0430781
1.278,-1.90345,-0.0429155
1.28,-1.90572,-0.0425903
1.282,-1.90761,-0.0423027
1.284,-1.90961,-0.0424528
1.286,-1.9116,-0.0422027
1.288,-1.91358,-0.0417566
1.29,-1.91555,-0.041469
1.292,-1.91763,-0.0412189
1.294,-1.91947,-0.0409813
1.296,-1.9216,-0.0408771
1.298,-1.92347,-0.0404935
1.3,-1.92567,-0.0403101
1.302,-1.92746,-0.040035
1.304,-1.9296,-0.0400517
1.306,-1.93164,-0.0397015
1.308,-1.93355,-0.0395973
1.31,-1.93554,-0.0392138
1.312,-1.93753,-0.0392096
1.314,-1.93952,-0.0391179
1.316,-1.94164,-0.0389303
1.318,-1.94346,-0.0386886
1.32,-1.94557,-0.0383717
1.322,-1.94748,-0.0383134
1.324,-1.94965,-0.0383175
1.326,-1.95145,-0.0380924
1.328,-1.95365,-0.0380674
1.33,-1.9556,-0.037859
1.332,-1.95771,-0.0377798
1.334,-1.95955,-0.0379716
1.336,-1.9616,-0.0374296
1.338,-1.96352,-0.0372421
1.34,-1.96563,-0.0369836
1.342,-1.96749,-0.0370003
1.344,-1.96952,-0.0369961
1.346,-1.97145,-0.0370878
1.348,-1.97365,-0.036821
1.35,-1.97545,-0.0366126
1.352,-1.97756,-0.0366293
1.354,-1.97947,-0.0366293
1.356,-1.98161,-0.0366376
1.358,-1.98345,-0.0365209
1.36,-1.98554,-0.0365751
1.362,-1.98752,-0.0368252
1.364,-1.98954,-0.0366876
1.366,-1.9915,-0.0365542
1.368,-1.99353,-0.0364417
1.37,-1.99546,-0.0364125
1.372,-1.99765,-0.0360707
1.374,-1.99552,-0.035237
1.376,-1.99351,-0.0346367
1.378,-1.99149,-0.0343449
1.38,-1.9896,-0.0343407
1.382,-1.98754,-0.0337696
1.384,-1.98552,-0.033382
1.386,-1.98345,-0.0331694
1.388,-1.98167,-0.0331027
1.39,-1.97953,-0.0331443
1.392,-1.97758,-0.0330985
1.394,-1.97545,-0.0329192
1.396,-1.97365,-0.0326566
1.398,-1.97147,-0.0325066
1.4,-1.96951,-0.0324315
1.402,-1.96748,-0.0323315
1.404,-1.96553,-0.0318938
1.406,-1.96355,-0.0314811
1.408,-1.96154,-0.0314019
1.41,-1.95957,-0.0314102
1.412,-1.95766,-0.031231
1.414,-1.9557,-0.0309767
1.416,-1.95367,-0.0308183
1.418,-1.95145,-0.0306099
1.42,-1.94964,-0.0304139
1.422,-1.94748,-0.0303139
1.424,-1.94557,-0.0301596
1.426,-1.94346,-0.0299762
1.428,-1.94163,-0.0298262
1.43,-1.93955,-0.0296302
1.432,-1.93757,-0.029451
1.434,-1.93555,-0.0292926
1.436,-1.93354,-0.0292009
1.438,-1.93178,-0.0290842
1.44,-1.92959,-0.0288966
1.442,-1.92749,-0.0286923
1.444,-1.92557,-0.0283672
1.446,-1.92347,-0.028338
1.448,-1.92161,-0.0283296
1.45,-1.91947,-0.0282254
1.452,-1.91764,-0.0281129
1.454,-1.91552,-0.0279795
1.456,-1.91361,-0.0278336
1.458,-1.91159,-0.0277002
1.46,-1.90958,-0.0276043
1.462,-1.90759,-0.0274126
1.464,-1.90562,-0.02735
1.466,-1.90351,-0.027275
1.468,-1.90166,-0.0272125
1.47,-1.89957,-0.0271083
1.472,-1.89762,-0.0269707
1.474,-1.89548,-0.0266455
1.476,-1.89363,-0.0267456
1.478,-1.8915,-0.0267081
1.48,-1.88958,-0.0264996
1.482,-1.8875,-0.0263746
1.484,-1.88558,-0.0263037
1.486,-1.88356,-0.0262162
1.488,-1.88159,-0.0261912
1.49,-1.87955,-0.0258368
1.492,-1.8776,-0.025791
1.494,-1.87566,-0.0258618
1.496,-1.87362,-0.0258285
1.498,-1.8715,-0.0257243
1.5,-1.86962,-0.0256076
1.502,-1.86758,-0.0255159
1.504,-1.86562,-0.0253616
1.506,-1.8635,-0.0251949
1.508,-1.86154,-0.0250948
1.51,-1.85955,-0.0250323
1.512,-1.85759,-0.0250073
1.514,-1.85545,-0.0250406
1.516,-1.85364,-0.0249239
1.518,-1.85177,-0.0248155
1.52,-1.84962,-0.0247113
1.522,-1.84752,-0.0246655
1.524,-1.84568,-0.0245321
1.526,-1.84363,-0.0245112
1.528,-1.84163,-0.024332
1.53,-1.83948,-0.0243612
1.532,-1.8376,-0.0242986
1.534,-1.83558,-0.0241777
1.536,-1.8336,-0.0240485
1.538,-1.83161,-0.0239693
1.54,-1.8297,-0.0238526
1.542,-1.8276,-0.0237817
1.544,-1.82558,-0.0237567
1.546,-1.82346,-0.0236358
1.548,-1.82165,-0.0235483
1.55,-1.81953,-0.023615
1.552,-1.81755,-0.0235983
1.554,-1.81547,-0.0235233
1.556,-1.81367,-0.0234357
1.558,-1.8116,-0.0232898
1.56,-1.80959,-0.0233357
1.562,-1.80756,-0.0232732
1.564,-1.80561,-0.0231523
1.566,-1.80403,-0.0230731
1.568,-1.80169,-0.0229939
1.57,-1.79956,-0.022948
1.572,-1.79767,-0.0228438
1.574,-1.79558,-0.0226812
1.576,-1.79365,-0.0226645
1.578,-1.79151,-0.0226104
1.58,-1.7896,-0.0225853
1.582,-1.78758,-0.022502
1.584,-1.78562,-0.0224686
1.586,-1.78358,-0.0224686
1.588,-1.78152,-0.0223352
1.59,-1.7796,-0.0221518
1.592,-1.77766,-0.022156
1.594,-1.77557,-0.0221518
1.596,-1.77362,-0.0221268
1.598,-1.77157,-0.0220309
1.6,-1.76963,-0.0219559
1.602,-1.76748,-0.0218558
1.604,-1.76562,-0.0217766
1.606,-1.76354,-0.0216182
1.608,-1.76163,-0.0217016
1.61,-1.7596,-0.0216099
1.612,-1.75764,-0.0215765
1.614,-1.75561,-0.021514
1.616,-1.75361,-0.0214348
1.618,-1.75161,-0.0212639
1.62,-1.74963,-0.0212097
1.622,-1.7478,-0.0211639
1.624,-1.74565,-0.0210763
1.626,-1.74346,-0.021043
1.628,-1.74166,-0.0209888
1.63,-1.7397,-0.0209179
1.632,-1.73761,-0.0208846
1.634,-1.73565,-0.0208095
1.636,-1.73359,-0.0207887
1.638,-1.73161,-0.0206345
1.64,-1.72964,-0.0206178
1.642,-1.72749,-0.0205136
1.644,-1.7256,-0.0205011
1.646,-1.72367,-0.0203968
