OCP06
T,Vf
82.8583,-0.466432
83.3667,-0.466875
83.875,-0.467345
84.3833,-0.467818
84.8917,-0.468281
85.4,-0.468733
85.9083,-0.46916
86.4167,-0.469564
86.925,-0.469979
87.4333,-0.470419
87.9417,-0.470861
88.45,-0.471297
88.9583,-0.471742
89.4667,-0.472189
89.975,-0.472603
90.4833,-0.472982
90.9917,-0.473365
91.5,-0.473784
92.0083,-0.474225
92.5167,-0.474667
93.025,-0.475101
93.5333,-0.475527
94.0417,-0.47595
94.55,-0.476375
95.058,-0.476805
95.567,-0.477233
96.075,-0.477661
96.583,-0.478095
97.092,-0.478532
97.6,-0.478959
98.108,-0.479372
98.617,-0.479783
99.125,-0.480198
99.633,-0.480606
100.142,-0.481003
100.65,-0.481406
101.158,-0.48182
101.667,-0.482234
102.175,-0.482638
102.683,-0.483046
103.192,-0.483461
103.7,-0.483872
104.208,-0.484275
104.717,-0.484678
105.225,-0.485087
105.733,-0.485495
106.242,-0.485898
106.75,-0.486303
107.258,-0.486709
107.767,-0.487111
108.275,-0.487509
108.783,-0.487913
109.292,-0.488318
109.8,-0.488717
110.308,-0.489115
110.817,-0.489522
111.325,-0.489932
111.833,-0.490342
112.342,-0.490769
112.85,-0.49121
113.358,-0.491634
113.867,-0.492028
114.375,-0.492427
114.883,-0.492846
115.392,-0.493256
115.9,-0.493644
116.408,-0.494042
116.917,-0.494463
117.425,-0.494868
117.933,-0.495238
118.442,-0.49561
118.95,-0.496008
119.458,-0.496407
119.967,-0.49679
120.475,-0.497177
120.983,-0.497575
121.492,-0.497955
122.0,-0.498282
122.508,-0.49857
123.017,-0.498871
123.525,-0.499219
124.033,-0.499601
124.542,-0.499995
125.05,-0.500388
125.558,-0.500778
126.067,-0.501165
126.575,-0.501551
127.083,-0.50194
127.592,-0.502334
128.1,-0.502734
128.608,-0.503135
129.117,-0.503538
129.625,-0.503944
130.133,-0.50435
130.642,-0.504756
131.15,-0.505167
131.658,-0.505583
132.167,-0.505995
132.675,-0.506403
133.183,-0.506817
133.692,-0.507237
134.2,-0.507644
134.708,-0.508029
135.217,-0.508406
135.725,-0.508788
136.233,-0.509167
136.742,-0.509534
137.25,-0.509893
137.758,-0.510258
138.267,-0.510621
138.775,-0.510956
139.283,-0.511254
139.792,-0.511545
140.3,-0.511854
140.808,-0.512178
141.317,-0.51249
141.825,-0.512774
142.333,-0.513039
142.842,-0.513314
143.35,-0.513614
143.858,-0.513926
144.367,-0.51422
144.875,-0.514487
145.383,-0.514754
145.892,-0.515045
146.4,-0.515358
146.908,-0.515666
147.417,-0.515942
147.925,-0.516199
148.433,-0.516473
148.942,-0.516781
149.45,-0.517103
149.958,-0.517403
150.467,-0.517669
150.975,-0.517929
151.483,-0.518218
151.992,-0.518536
152.5,-0.51885
153.008,-0.51913
153.517,-0.519391
154.025,-0.519671
154.533,-0.519987
155.042,-0.520314
155.55,-0.520614
156.058,-0.520886
156.567,-0.521165
157.075,-0.521469
157.583,-0.521788
158.092,-0.522093
158.6,-0.522375
159.108,-0.522658
159.617,-0.522967
160.125,-0.5233
160.633,-0.523619
161.142,-0.523888
161.65,-0.524111
162.158,-0.524331
162.667,-0.524586
163.175,-0.52488
163.683,-0.525196
164.192,-0.525514
164.7,-0.525825
165.208,-0.526133
165.717,-0.526443
166.225,-0.526756
166.733,-0.527065
167.242,-0.527369
167.75,-0.527674
168.258,-0.527988
168.767,-0.528306
169.275,-0.528614
169.783,-0.528908
170.292,-0.529205
170.8,-0.529515
171.308,-0.529834
171.817,-0.530144
172.325,-0.530442
172.833,-0.530742
173.342,-0.531056
173.85,-0.531376
174.358,-0.531687
174.867,-0.531981
175.375,-0.532266
175.883,-0.532553
176.392,-0.532852
176.9,-0.53316
177.408,-0.533456
177.917,-0.533733
178.425,-0.534008
178.933,-0.534304
179.442,-0.534614
179.95,-0.534912
180.458,-0.535172
180.967,-0.535402
181.475,-0.535635
181.983,-0.535901
182.492,-0.536197
183.0,-0.536493
183.508,-0.536757
184.017,-0.536994
184.525,-0.537243
185.033,-0.537528
185.542,-0.537836
186.05,-0.538131
186.558,-0.53839
187.067,-0.538627
187.575,-0.538876
188.083,-0.539156
188.592,-0.539456
189.1,-0.539738
189.608,-0.539975
190.117,-0.540175
190.625,-0.540379
191.133,-0.540613
191.642,-0.540877
192.15,-0.541154
192.658,-0.541414
193.167,-0.54164
193.675,-0.541852
194.183,-0.542086
194.692,-0.542356
195.2,-0.542649
195.708,-0.54293
196.217,-0.54317
196.725,-0.543378
197.233,-0.543596
197.742,-0.543847
198.25,-0.544125
198.758,-0.544404
199.267,-0.544644
199.775,-0.544833
200.283,-0.545006
200.792,-0.545202
201.3,-0.545426
201.808,-0.545663
202.317,-0.545902
202.825,-0.546127
203.333,-0.546317
203.842,-0.546481
204.35,-0.546655
204.858,-0.546873
205.367,-0.54714
205.875,-0.547433
206.383,-0.547708
206.892,-0.547942
207.4,-0.548164
207.908,-0.548413
208.417,-0.548702
208.925,-0.549012
209.433,-0.549303
209.942,-0.549537
210.45,-0.549724
210.958,-0.549911
211.467,-0.550146
211.975,-0.550438
212.483,-0.550766
212.992,-0.551104
213.5,-0.55144
214.008,-0.551767
214.517,-0.552083
215.025,-0.552389
215.533,-0.552685
216.042,-0.552979
216.55,-0.553284
217.058,-0.553609
217.567,-0.553944
218.075,-0.554268
218.583,-0.554573
219.092,-0.554872
219.6,-0.555181
220.108,-0.555502
220.617,-0.555815
221.125,-0.55611
221.633,-0.556404
222.142,-0.556715
222.65,-0.557036
223.158,-0.557346
223.667,-0.557637
224.175,-0.55793
224.683,-0.558236
225.192,-0.558551
225.7,-0.558859
226.208,-0.55914
226.717,-0.559396
227.225,-0.559651
227.733,-0.559922
228.242,-0.560206
228.75,-0.56049
229.258,-0.560761
229.767,-0.561024
230.275,-0.561299
230.783,-0.561601
231.292,-0.561923
231.8,-0.562232
232.308,-0.562519
232.817,-0.562808
233.325,-0.563113
233.833,-0.563422
234.342,-0.56371
234.85,-0.56396
235.358,-0.564182
235.867,-0.564408
236.375,-0.564655
236.883,-0.564922
237.392,-0.565191
237.9,-0.565436
238.408,-0.565641
238.917,-0.565827
239.425,-0.566029
239.933,-0.566261
240.442,-0.566522
240.95,-0.566794
241.458,-0.567053
241.967,-0.567292
242.475,-0.567535
242.983,-0.567801
243.492,-0.568088
244.0,-0.568376
244.508,-0.568636
245.017,-0.56886
245.525,-0.569077
246.033,-0.569334
246.542,-0.569643
247.05,-0.569964
247.558,-0.570244
248.067,-0.570476
248.575,-0.5707
249.083,-0.570952
249.592,-0.571241
250.1,-0.571541
250.608,-0.571814
251.117,-0.572055
251.625,-0.572291
252.133,-0.572549
252.642,-0.572829
253.15,-0.573111
253.658,-0.573361
254.167,-0.573563
254.675,-0.573747
255.183,-0.573949
255.692,-0.574188
256.2,-0.574462
256.708,-0.574747
257.217,-0.574998
257.725,-0.575186
258.233,-0.575321
258.742,-0.575448
259.25,-0.575608
259.758,-0.575805
260.267,-0.576008
260.775,-0.5762
261.283,-0.576381
261.792,-0.576552
262.3,-0.576708
262.808,-0.576848
263.317,-0.576982
263.825,-0.577123
264.333,-0.577278
264.842,-0.577436
265.35,-0.577587
265.858,-0.577729
266.367,-0.577872
266.875,-0.57802
267.383,-0.578164
267.892,-0.578286
268.4,-0.578384
268.908,-0.578471
269.417,-0.578569
269.925,-0.578692
270.433,-0.578841
270.942,-0.579004
271.45,-0.579163
271.958,-0.579323
272.467,-0.579496
272.975,-0.579684
273.483,-0.579867
273.992,-0.580032
274.5,-0.580187
275.008,-0.58035
275.517,-0.580529
276.025,-0.580718
276.533,-0.580917
277.042,-0.581129
277.55,-0.581343
278.058,-0.581542
278.567,-0.581729
279.075,-0.581925
279.583,-0.582138
280.092,-0.582354
280.6,-0.582569
281.108,-0.582787
281.617,-0.583002
282.125,-0.583199
282.633,-0.583382
283.142,-0.583569
283.65,-0.583767
284.158,-0.58397
284.667,-0.58418
285.175,-0.584406
285.683,-0.584636
286.192,-0.584851
286.7,-0.58506
287.208,-0.585284
287.717,-0.585533
288.225,-0.585799
288.733,-0.586063
289.242,-0.586301
289.75,-0.586503
290.258,-0.58669
290.767,-0.58689
291.275,-0.58711
291.783,-0.587344
292.292,-0.587588
292.8,-0.58782
293.308,-0.588015
293.817,-0.588169
294.325,-0.588314
294.833,-0.588485
295.342,-0.588684
295.85,-0.588899
296.358,-0.589127
296.867,-0.589357
297.375,-0.58957
297.883,-0.589768
298.392,-0.589974
298.9,-0.590196
299.408,-0.590424
299.917,-0.590656
300.425,-0.59089
300.933,-0.591111
301.442,-0.591314
301.95,-0.591511
302.458,-0.591706
302.967,-0.59189
303.475,-0.592065
303.983,-0.59225
304.492,-0.592452
305.0,-0.592648
305.508,-0.592812
306.017,-0.592951
306.525,-0.593104
307.033,-0.593304
307.542,-0.593549
308.05,-0.593814
308.558,-0.594064
309.067,-0.594263
309.575,-0.594404
310.083,-0.594503
310.592,-0.594582
311.1,-0.594667
311.608,-0.594792
312.117,-0.594972
312.625,-0.595188
313.133,-0.595415
313.642,-0.595638
314.15,-0.595831
314.658,-0.595976
315.167,-0.596077
315.675,-0.596153
316.183,-0.59622
316.692,-0.596309
317.2,-0.596447
317.708,-0.596629
318.217,-0.596836
318.725,-0.597054
319.233,-0.597269
319.742,-0.597452
320.25,-0.597581
320.758,-0.597667
321.267,-0.597731
321.775,-0.597786
322.283,-0.597839
322.792,-0.597916
323.3,-0.598045
323.808,-0.598222
324.317,-0.598423
324.825,-0.598634
325.333,-0.598845
325.842,-0.599027
326.35,-0.599155
326.858,-0.599228
327.367,-0.599277
327.875,-0.599346
328.383,-0.599467
328.892,-0.599631
329.4,-0.599799
329.908,-0.599934
330.417,-0.600038
330.925,-0.600141
331.433,-0.600272
331.942,-0.600429
332.45,-0.600586
332.958,-0.600711
333.467,-0.600792
333.975,-0.600839
334.483,-0.600875
334.992,-0.600913
335.5,-0.600957
336.008,-0.601002
336.517,-0.601056
337.025,-0.601146
337.533,-0.601284
338.042,-0.601446
338.55,-0.601604
339.058,-0.601748
339.567,-0.601888
340.075,-0.602032
340.583,-0.602177
341.092,-0.602309
341.6,-0.602425
342.108,-0.602538
342.617,-0.602666
343.125,-0.602814
343.633,-0.602971
344.142,-0.603121
344.65,-0.60326
345.158,-0.603393
345.667,-0.603532
346.175,-0.603679
346.683,-0.603826
347.192,-0.60396
347.7,-0.604076
348.208,-0.604185
348.717,-0.604303
349.225,-0.604443
349.733,-0.6046
350.242,-0.60476
350.75,-0.604917
351.258,-0.605081
351.767,-0.605255
352.275,-0.60542
352.783,-0.605562
353.292,-0.605682
353.8,-0.60579
354.308,-0.605895
354.817,-0.606009
355.325,-0.606138
355.833,-0.606283
356.342,-0.606436
356.85,-0.606596
357.358,-0.606764
357.867,-0.606936
358.375,-0.607095
358.883,-0.607234
359.392,-0.607356
359.9,-0.607481
360.408,-0.607623
360.917,-0.607782
361.425,-0.607938
361.933,-0.608073
362.442,-0.608188
362.95,-0.608309
363.458,-0.608457
363.967,-0.608622
364.475,-0.608778
364.983,-0.608923
365.492,-0.60907
366.0,-0.609227
366.508,-0.609386
367.017,-0.609534
367.525,-0.609671
368.033,-0.609813
368.542,-0.609975
369.05,-0.610149
369.558,-0.610314
370.067,-0.610453
370.575,-0.610568
371.083,-0.610681
371.592,-0.610812
372.1,-0.610966
372.608,-0.611125
373.117,-0.61127
373.625,-0.611407
374.133,-0.611558
374.642,-0.611727
375.15,-0.611885
375.658,-0.612009
376.167,-0.612107
376.675,-0.612196
377.183,-0.6123
377.692,-0.612431
378.2,-0.612576
378.708,-0.612705
379.217,-0.612801
379.725,-0.612874
380.233,-0.61294
380.742,-0.613014
381.25,-0.613108
381.758,-0.613228
382.267,-0.613358
382.775,-0.613473
383.283,-0.613558
383.792,-0.61362
384.3,-0.613674
384.808,-0.613723
385.317,-0.613764
385.825,-0.613795
386.333,-0.61382
386.842,-0.613848
387.35,-0.613899
387.858,-0.613995
388.367,-0.614135
388.875,-0.614284
389.383,-0.614407
389.892,-0.614515
390.4,-0.614647
390.908,-0.614825
391.417,-0.615016
391.925,-0.615174
392.433,-0.615288
392.942,-0.615368
393.45,-0.615428
393.958,-0.615493
394.467,-0.61559
394.975,-0.615722
395.483,-0.615861
395.992,-0.615971
396.5,-0.616043
397.008,-0.616084
397.517,-0.616104
398.025,-0.616117
398.533,-0.61615
399.042,-0.61623
399.55,-0.616362
400.058,-0.616512
400.567,-0.616639
401.075,-0.616727
401.583,-0.616785
402.092,-0.616829
402.6,-0.61687
403.108,-0.616919
403.617,-0.616991
404.125,-0.6171
404.633,-0.617249
405.142,-0.617414
405.65,-0.617561
406.158,-0.617672
406.667,-0.617757
407.175,-0.617848
407.683,-0.617968
408.192,-0.618111
408.7,-0.61825
409.208,-0.618364
409.717,-0.618455
410.225,-0.618531
410.733,-0.618595
411.242,-0.618665
411.75,-0.618768
412.258,-0.618914
412.767,-0.619081
413.275,-0.619244
413.783,-0.61941
414.292,-0.619587
414.8,-0.619763
415.308,-0.619905
415.817,-0.619997
416.325,-0.62005
416.833,-0.620092
417.342,-0.620139
417.85,-0.620188
418.358,-0.620242
418.867,-0.620318
419.375,-0.620436
419.883,-0.620586
420.392,-0.620735
420.9,-0.62086
421.408,-0.620961
421.917,-0.621059
422.425,-0.621179
422.933,-0.621323
423.442,-0.621464
423.95,-0.621572
424.458,-0.621645
424.967,-0.621702
425.475,-0.621762
425.983,-0.621837
426.492,-0.621941
427.0,-0.622077
427.508,-0.622222
428.017,-0.622346
428.525,-0.62244
429.033,-0.622531
429.542,-0.622649
430.05,-0.622795
430.558,-0.622946
431.067,-0.623071
431.575,-0.623158
432.083,-0.623215
432.592,-0.623262
433.1,-0.623319
433.608,-0.62339
434.117,-0.623476
434.625,-0.623582
435.133,-0.623701
435.642,-0.62382
436.15,-0.623924
436.658,-0.624014
437.167,-0.62411
437.675,-0.624231
438.183,-0.624377
438.692,-0.624527
439.2,-0.624654
439.708,-0.624743
440.217,-0.624794
440.725,-0.624826
441.233,-0.624858
441.742,-0.624904
442.25,-0.624976
442.758,-0.625077
443.267,-0.625208
443.775,-0.625353
444.283,-0.625488
444.792,-0.625595
445.3,-0.625687
445.808,-0.625786
446.317,-0.62589
446.825,-0.625974
447.333,-0.62602
447.842,-0.626033
448.35,-0.626037
448.858,-0.626057
449.367,-0.626112
449.875,-0.6262
450.383,-0.626296
450.892,-0.626371
451.4,-0.626414
451.908,-0.626438
452.417,-0.626462
452.925,-0.626496
453.433,-0.62654
453.942,-0.626584
454.45,-0.626617
454.958,-0.62664
455.467,-0.626659
455.975,-0.626691
456.483,-0.626747
456.992,-0.626834
457.5,-0.626942
458.008,-0.627058
458.517,-0.627166
459.025,-0.627263
459.533,-0.627351
460.042,-0.627437
460.55,-0.627528
461.058,-0.627633
461.567,-0.62775
462.075,-0.627861
462.583,-0.627944
463.092,-0.627991
463.6,-0.628012
464.108,-0.628027
464.617,-0.628052
465.125,-0.628093
465.633,-0.628147
466.142,-0.628211
466.65,-0.628284
467.158,-0.628361
467.667,-0.628428
468.175,-0.628474
468.683,-0.628506
469.192,-0.628544
469.7,-0.628604
470.208,-0.62868
470.717,-0.628762
471.225,-0.628841
471.733,-0.628915
472.242,-0.628986
472.75,-0.629057
473.258,-0.629129
473.767,-0.6292
474.275,-0.629272
474.783,-0.62935
475.292,-0.629431
475.8,-0.629506
476.308,-0.629567
476.817,-0.629622
477.325,-0.629684
477.833,-0.62976
478.342,-0.629851
478.85,-0.629957
479.358,-0.630074
479.867,-0.630193
480.375,-0.630304
480.883,-0.630397
481.392,-0.630468
481.9,-0.630513
482.408,-0.630536
482.917,-0.630552
483.425,-0.630578
483.933,-0.630626
484.442,-0.630704
484.95,-0.630809
485.458,-0.630927
485.967,-0.631034
486.475,-0.631116
486.983,-0.631172
487.492,-0.631214
488.0,-0.631257
488.508,-0.631308
489.017,-0.631365
489.525,-0.631424
490.033,-0.631484
490.542,-0.631552
491.05,-0.631632
491.558,-0.631724
492.067,-0.631814
492.575,-0.631887
493.083,-0.631936
493.592,-0.631971
494.1,-0.632012
494.608,-0.632066
495.117,-0.632129
495.625,-0.632196
496.133,-0.632266
496.642,-0.632348
497.15,-0.632447
497.658,-0.632554
498.167,-0.63265
498.675,-0.632723
499.183,-0.63277
499.692,-0.6328
500.2,-0.632826
500.708,-0.632856
501.217,-0.632896
501.725,-0.632942
502.233,-0.632984
502.742,-0.633016
503.25,-0.633043
503.758,-0.633079
504.267,-0.633142
504.775,-0.63324
505.283,-0.633359
505.792,-0.63348
506.3,-0.633587
506.808,-0.633663
507.317,-0.633702
507.825,-0.633714
508.333,-0.633725
508.842,-0.633751
509.35,-0.633789
509.858,-0.633825
510.367,-0.633857
510.875,-0.633897
511.383,-0.633966
511.892,-0.634071
512.4,-0.634192
512.908,-0.634295
513.417,-0.634361
513.925,-0.634394
514.433,-0.634408
514.942,-0.634416
515.45,-0.634421
515.958,-0.634425
516.467,-0.63443
516.975,-0.634441
517.483,-0.634464
517.992,-0.6345
518.5,-0.634544
519.008,-0.634588
519.517,-0.634628
520.025,-0.634668
520.533,-0.634723
521.042,-0.634801
521.55,-0.634901
522.058,-0.635003
522.567,-0.635091
523.075,-0.635155
523.583,-0.635197
524.092,-0.635229
524.6,-0.635264
525.108,-0.635305
525.617,-0.635353
526.125,-0.635403
526.633,-0.635459
527.142,-0.63553
527.65,-0.63561
528.158,-0.635686
528.667,-0.63576
529.175,-0.635836
529.683,-0.635908
530.192,-0.635967
530.7,-0.636011
531.208,-0.636043
531.717,-0.636067
532.225,-0.636086
532.733,-0.6361
533.242,-0.636105
533.75,-0.636109
534.258,-0.636121
534.767,-0.636149
535.275,-0.636186
535.783,-0.636222
536.292,-0.636253
536.8,-0.636286
537.308,-0.636336
537.817,-0.636411
538.325,-0.636503
538.833,-0.636589
539.342,-0.636651
539.85,-0.636698
540.358,-0.636742
540.867,-0.636795
541.375,-0.636853
541.883,-0.636912
542.392,-0.636962
542.9,-0.637003
543.408,-0.637032
543.917,-0.637052
544.425,-0.637061
544.933,-0.637063
545.442,-0.637067
545.95,-0.63708
546.458,-0.637103
546.967,-0.63713
547.475,-0.637158
547.983,-0.6372
548.492,-0.637277
549.0,-0.637386
549.508,-0.637498
550.017,-0.637586
550.525,-0.63765
551.033,-0.637703
551.542,-0.637754
552.05,-0.637798
552.558,-0.637826
553.067,-0.63784
553.575,-0.63785
554.083,-0.63787
554.592,-0.637914
555.1,-0.637988
555.608,-0.638084
556.117,-0.638188
556.625,-0.638284
557.133,-0.63836
557.642,-0.638413
558.15,-0.638446
558.658,-0.638472
559.167,-0.638507
559.675,-0.638554
560.183,-0.638609
560.692,-0.63868
561.2,-0.638777
561.708,-0.638897
562.217,-0.639014
562.725,-0.639106
563.233,-0.639169
563.742,-0.639207
564.25,-0.63923
564.758,-0.639243
565.267,-0.639255
565.775,-0.639273
566.283,-0.639303
566.792,-0.639344
567.3,-0.639386
567.808,-0.639418
568.317,-0.639437
568.825,-0.639448
569.333,-0.639461
569.842,-0.639486
570.35,-0.639528
570.858,-0.639588
571.367,-0.639664
571.875,-0.639749
572.383,-0.639818
572.892,-0.639849
573.4,-0.639845
573.908,-0.639838
574.417,-0.639854
574.925,-0.639899
575.433,-0.639959
575.942,-0.640022
576.45,-0.640083
576.958,-0.640139
577.467,-0.640188
577.975,-0.640229
578.483,-0.640272
578.992,-0.640335
579.5,-0.640433
580.008,-0.640555
580.517,-0.640671
581.025,-0.640748
581.533,-0.640777
582.042,-0.640771
582.55,-0.640747
583.058,-0.640709
583.567,-0.640663
584.075,-0.640616
584.583,-0.640574
585.092,-0.640528
585.6,-0.640471
586.108,-0.640408
586.617,-0.640366
587.125,-0.64038
587.633,-0.640456
588.142,-0.640567
588.65,-0.64067
589.158,-0.64074
589.667,-0.640773
590.175,-0.640785
590.683,-0.640793
591.192,-0.640806
591.7,-0.640823
592.208,-0.640841
592.717,-0.640866
593.225,-0.640902
593.733,-0.640948
594.242,-0.640992
594.75,-0.641025
595.258,-0.641044
595.767,-0.641053
596.275,-0.641057
596.783,-0.641059
597.292,-0.641061
597.8,-0.641067
598.308,-0.641083
598.817,-0.641114
599.325,-0.641157
599.833,-0.641217
