OCP02
T,Vf
100.65,-0.481259
101.158,-0.481712
101.667,-0.482158
102.175,-0.482588
102.683,-0.483015
103.192,-0.483446
103.7,-0.48387
104.208,-0.484283
104.717,-0.484693
105.225,-0.485105
105.733,-0.485516
106.242,-0.48593
106.75,-0.48635
107.258,-0.486766
107.767,-0.487178
108.275,-0.487612
108.783,-0.488067
109.292,-0.488505
109.8,-0.48891
110.308,-0.489313
110.817,-0.48973
111.325,-0.490134
111.833,-0.49052
112.342,-0.490921
112.85,-0.491347
113.358,-0.491759
113.867,-0.492139
114.375,-0.492524
114.883,-0.49293
115.392,-0.493319
115.9,-0.493676
116.408,-0.494043
116.917,-0.494439
117.425,-0.494825
117.933,-0.49517
118.442,-0.495494
118.95,-0.49584
119.458,-0.496217
119.967,-0.496601
120.475,-0.496983
120.983,-0.497372
121.492,-0.497762
122.0,-0.498121
122.508,-0.498434
123.017,-0.498737
123.525,-0.499069
124.033,-0.499439
124.542,-0.499834
125.05,-0.500238
125.558,-0.500645
126.067,-0.501051
126.575,-0.501453
127.083,-0.501852
127.592,-0.502253
128.1,-0.502656
128.608,-0.503055
129.117,-0.503451
129.625,-0.503851
130.133,-0.504257
130.642,-0.50466
131.15,-0.505055
131.658,-0.505451
132.167,-0.505839
132.675,-0.506199
133.183,-0.506529
133.692,-0.50686
134.2,-0.507214
134.708,-0.507583
135.217,-0.507952
135.725,-0.508322
136.233,-0.508702
136.742,-0.50909
137.25,-0.509471
137.758,-0.509842
138.267,-0.51022
138.775,-0.510605
139.283,-0.51097
139.792,-0.511307
140.3,-0.511644
140.808,-0.512002
141.317,-0.51237
141.825,-0.51273
142.333,-0.513084
142.842,-0.513445
143.35,-0.513813
143.858,-0.514162
144.367,-0.514487
144.875,-0.514817
145.383,-0.515173
145.892,-0.515544
146.4,-0.515903
146.908,-0.516251
147.417,-0.516608
147.925,-0.516974
148.433,-0.517325
148.942,-0.517649
149.45,-0.517977
149.958,-0.518331
150.467,-0.518697
150.975,-0.519041
151.483,-0.519362
151.992,-0.519691
152.5,-0.520043
153.008,-0.520389
153.517,-0.520697
154.025,-0.520982
154.533,-0.521286
155.042,-0.521625
155.55,-0.521969
156.058,-0.522292
156.567,-0.522602
157.075,-0.522923
157.583,-0.523261
158.092,-0.523588
158.6,-0.523863
159.108,-0.524078
159.617,-0.524273
160.125,-0.524499
160.633,-0.524766
161.142,-0.52505
161.65,-0.525336
162.158,-0.525631
162.667,-0.525936
163.175,-0.526245
163.683,-0.526549
164.192,-0.526849
164.7,-0.527143
165.208,-0.527432
165.717,-0.527722
166.225,-0.528017
166.733,-0.528318
167.242,-0.52861
167.75,-0.528887
168.258,-0.529157
168.767,-0.529428
169.275,-0.529707
169.783,-0.529994
170.292,-0.530277
170.8,-0.530551
171.308,-0.530825
171.817,-0.53111
172.325,-0.531402
172.833,-0.531689
173.342,-0.531962
173.85,-0.532224
174.358,-0.532487
174.867,-0.532754
175.375,-0.533025
175.883,-0.533292
176.392,-0.533546
176.9,-0.533792
177.408,-0.534054
177.917,-0.534348
178.425,-0.534662
178.933,-0.534962
179.442,-0.535235
179.95,-0.535499
180.458,-0.535776
180.967,-0.536071
181.475,-0.536372
181.983,-0.536651
182.492,-0.5369
183.0,-0.537143
183.508,-0.537403
184.017,-0.537683
184.525,-0.537973
185.033,-0.538247
185.542,-0.538499
186.05,-0.53875
186.558,-0.539014
187.067,-0.539293
187.575,-0.539577
188.083,-0.53984
188.592,-0.540068
189.1,-0.540283
189.608,-0.540517
190.117,-0.540781
190.625,-0.541063
191.133,-0.541331
191.642,-0.541553
192.15,-0.541708
192.658,-0.541799
193.167,-0.541858
193.675,-0.541936
194.183,-0.542072
194.692,-0.542265
195.2,-0.542499
195.708,-0.542757
196.217,-0.543005
196.725,-0.543219
197.233,-0.543414
197.742,-0.543632
198.25,-0.543891
198.758,-0.544175
199.267,-0.544454
199.775,-0.544698
200.283,-0.544905
200.792,-0.545107
201.3,-0.545341
201.808,-0.545619
202.317,-0.54592
202.825,-0.546202
203.333,-0.546446
203.842,-0.546679
204.35,-0.546937
204.858,-0.547226
205.367,-0.54752
205.875,-0.547777
206.383,-0.547992
206.892,-0.548204
207.4,-0.548447
207.908,-0.548724
208.417,-0.549017
208.925,-0.549294
209.433,-0.549516
209.942,-0.549679
210.45,-0.549815
210.958,-0.549972
211.467,-0.550178
211.975,-0.550426
212.483,-0.550687
212.992,-0.550938
213.5,-0.551168
214.008,-0.551384
214.517,-0.551601
215.025,-0.551826
215.533,-0.552062
216.042,-0.552311
216.55,-0.552564
217.058,-0.552814
217.567,-0.553062
218.075,-0.553309
218.583,-0.553554
219.092,-0.553797
219.6,-0.55404
220.108,-0.554269
220.617,-0.554479
221.125,-0.554681
221.633,-0.554888
222.142,-0.555097
222.65,-0.555312
223.158,-0.555534
223.667,-0.555746
224.175,-0.555923
224.683,-0.556059
225.192,-0.556168
225.7,-0.556278
226.208,-0.556408
226.717,-0.55655
227.225,-0.556681
227.733,-0.55679
228.242,-0.556888
228.75,-0.557003
229.258,-0.557158
229.767,-0.557346
230.275,-0.557537
230.783,-0.557724
231.292,-0.557927
231.8,-0.558151
232.308,-0.558387
232.817,-0.558634
233.325,-0.558899
233.833,-0.559187
234.342,-0.559494
234.85,-0.559808
235.358,-0.560111
235.867,-0.560393
236.375,-0.560639
236.883,-0.560842
237.392,-0.561024
237.9,-0.561227
238.408,-0.56147
238.917,-0.561741
239.425,-0.562008
239.933,-0.562238
240.442,-0.562413
240.95,-0.56255
241.458,-0.562694
241.967,-0.56288
242.475,-0.563094
242.983,-0.563305
243.492,-0.563511
244.0,-0.563726
244.508,-0.563945
245.017,-0.564158
245.525,-0.564359
246.033,-0.564541
246.542,-0.564679
247.05,-0.564722
247.558,-0.564634
248.067,-0.564422
248.575,-0.564043
249.083,-0.563409
249.592,-0.562558
250.1,-0.561679
250.608,-0.560929
251.117,-0.560343
251.625,-0.559896
252.133,-0.559555
252.642,-0.559281
253.15,-0.559029
253.658,-0.558783
254.167,-0.558548
254.675,-0.558325
255.183,-0.558123
255.692,-0.557954
256.2,-0.557822
256.708,-0.55772
257.217,-0.557633
257.725,-0.557537
258.233,-0.557416
258.742,-0.557279
259.25,-0.55715
259.758,-0.557042
260.267,-0.556955
260.775,-0.556883
261.283,-0.556824
261.792,-0.556774
262.3,-0.556731
262.808,-0.556693
263.317,-0.556662
263.825,-0.556646
264.333,-0.556651
264.842,-0.556676
265.35,-0.556713
265.858,-0.556752
266.367,-0.556786
266.875,-0.556814
267.383,-0.556844
267.892,-0.556884
268.4,-0.556934
268.908,-0.556984
269.417,-0.557026
269.925,-0.557054
270.433,-0.55707
270.942,-0.557075
271.45,-0.557071
271.958,-0.557062
272.467,-0.557052
272.975,-0.557044
273.483,-0.557041
273.992,-0.557041
274.5,-0.557042
275.008,-0.557043
275.517,-0.557046
276.025,-0.557056
276.533,-0.557085
277.042,-0.55715
277.55,-0.557256
278.058,-0.557386
278.567,-0.557509
279.075,-0.557606
279.583,-0.557675
280.092,-0.557725
280.6,-0.557759
281.108,-0.557785
281.617,-0.557809
282.125,-0.557838
282.633,-0.557881
283.142,-0.557938
283.65,-0.558005
284.158,-0.558077
284.667,-0.558152
285.175,-0.558223
285.683,-0.558286
286.192,-0.558336
286.7,-0.558379
287.208,-0.558429
287.717,-0.558494
288.225,-0.558575
288.733,-0.558679
289.242,-0.558815
289.75,-0.558969
290.258,-0.559112
290.767,-0.559222
291.275,-0.559296
291.783,-0.559341
292.292,-0.559365
292.8,-0.559381
293.308,-0.559396
293.817,-0.559411
294.325,-0.559424
294.833,-0.559432
295.342,-0.559436
295.85,-0.559437
296.358,-0.559435
296.867,-0.559433
297.375,-0.559431
297.883,-0.55943
298.392,-0.559431
298.9,-0.559435
299.408,-0.55944
299.917,-0.559448
300.425,-0.559462
300.933,-0.559489
301.442,-0.559539
301.95,-0.559612
302.458,-0.559703
302.967,-0.559803
303.475,-0.559906
303.983,-0.560011
304.492,-0.560113
305.0,-0.56021
305.508,-0.56032
306.017,-0.560455
306.525,-0.560601
307.033,-0.560724
307.542,-0.560805
308.05,-0.560847
308.558,-0.560863
309.067,-0.560874
309.575,-0.560901
310.083,-0.560944
310.592,-0.560991
311.1,-0.56103
311.608,-0.561065
312.117,-0.561109
312.625,-0.561171
313.133,-0.561251
313.642,-0.561344
314.15,-0.56144
314.658,-0.561531
315.167,-0.561617
315.675,-0.561707
316.183,-0.561816
316.692,-0.561958
317.2,-0.562122
317.708,-0.562273
318.217,-0.562391
318.725,-0.56248
319.233,-0.56255
319.742,-0.562601
320.25,-0.562633
320.758,-0.56265
321.267,-0.562664
321.775,-0.562683
322.283,-0.562714
322.792,-0.562758
323.3,-0.562811
323.808,-0.562869
324.317,-0.562935
324.825,-0.563007
325.333,-0.563078
325.842,-0.56314
326.35,-0.56319
326.858,-0.563229
327.367,-0.563261
327.875,-0.56329
328.383,-0.563318
328.892,-0.563347
329.4,-0.563375
329.908,-0.563402
330.417,-0.563428
330.925,-0.563457
331.433,-0.563501
331.942,-0.563577
332.45,-0.56369
332.958,-0.56382
333.467,-0.563934
333.975,-0.564013
334.483,-0.564066
334.992,-0.564111
335.5,-0.564157
336.008,-0.564202
336.517,-0.564247
337.025,-0.564303
337.533,-0.564381
338.042,-0.564479
338.55,-0.56458
339.058,-0.564669
339.567,-0.56474
340.075,-0.564803
340.583,-0.564866
341.092,-0.564935
341.6,-0.565023
342.108,-0.565147
342.617,-0.565305
343.125,-0.565468
343.633,-0.565608
344.142,-0.565717
344.65,-0.565792
345.158,-0.56584
345.667,-0.565891
346.175,-0.565982
346.683,-0.566124
347.192,-0.566287
347.7,-0.566433
348.208,-0.566549
348.717,-0.566647
349.225,-0.566743
349.733,-0.566839
350.242,-0.566913
350.75,-0.566958
351.258,-0.566996
351.767,-0.567052
352.275,-0.567121
352.783,-0.567183
353.292,-0.567225
353.8,-0.567251
354.308,-0.567272
354.817,-0.567293
355.325,-0.567316
355.833,-0.567337
356.342,-0.567356
356.85,-0.567373
357.358,-0.567388
357.867,-0.5674
358.375,-0.567411
358.883,-0.567419
359.392,-0.567428
359.9,-0.567436
360.408,-0.567445
360.917,-0.567457
361.425,-0.567478
361.933,-0.567515
362.442,-0.567573
362.95,-0.56765
363.458,-0.567737
363.967,-0.567823
364.475,-0.567902
364.983,-0.567966
365.492,-0.568016
366.0,-0.568052
366.508,-0.568082
367.017,-0.568111
367.525,-0.568144
368.033,-0.568189
368.542,-0.56826
369.05,-0.568369
369.558,-0.568507
370.067,-0.568645
370.575,-0.568751
371.083,-0.568816
371.592,-0.568851
372.1,-0.568871
372.608,-0.568891
373.117,-0.568921
373.625,-0.568962
374.133,-0.56901
374.642,-0.569072
375.15,-0.569159
375.658,-0.569267
376.167,-0.56938
376.675,-0.569479
377.183,-0.569563
377.692,-0.569634
378.2,-0.569696
378.708,-0.569751
379.217,-0.569801
379.725,-0.569852
380.233,-0.569913
380.742,-0.569997
381.25,-0.570107
381.758,-0.570227
382.267,-0.57033
382.775,-0.570397
383.283,-0.570435
383.792,-0.570458
384.3,-0.570487
384.808,-0.570532
385.317,-0.570588
385.825,-0.570648
386.333,-0.570716
386.842,-0.570806
387.35,-0.570921
387.858,-0.571047
388.367,-0.571156
388.875,-0.571238
389.383,-0.571307
389.892,-0.571385
390.4,-0.571488
390.908,-0.571618
391.417,-0.571757
391.925,-0.571879
392.433,-0.571962
392.942,-0.572007
393.45,-0.57203
393.958,-0.572048
394.467,-0.572077
394.975,-0.572122
395.483,-0.572184
395.992,-0.572267
396.5,-0.572383
397.008,-0.572527
397.517,-0.572672
398.025,-0.572795
398.533,-0.572909
399.042,-0.573043
399.55,-0.573201
400.058,-0.57336
400.567,-0.573486
401.075,-0.573568
401.583,-0.573622
402.092,-0.573676
402.6,-0.573753
403.108,-0.573853
403.617,-0.573957
404.125,-0.574048
404.633,-0.574123
405.142,-0.574187
405.65,-0.574246
406.158,-0.5743
406.667,-0.574343
407.175,-0.574374
407.683,-0.574395
408.192,-0.574409
408.7,-0.57442
409.208,-0.57443
409.717,-0.574436
410.225,-0.574441
410.733,-0.574443
411.242,-0.574446
411.75,-0.57445
412.258,-0.574456
412.767,-0.574466
413.275,-0.574484
413.783,-0.574516
414.292,-0.57457
414.8,-0.574649
415.308,-0.574754
415.817,-0.574875
416.325,-0.574996
416.833,-0.575098
417.342,-0.575168
417.85,-0.575208
418.358,-0.575225
418.867,-0.57523
419.375,-0.57523
419.883,-0.57523
420.392,-0.57523
420.9,-0.575235
421.408,-0.575248
421.917,-0.575274
422.425,-0.575312
422.933,-0.575358
423.442,-0.575401
423.95,-0.575433
424.458,-0.575462
424.967,-0.575513
425.475,-0.575611
425.983,-0.575749
426.492,-0.575893
427.0,-0.576015
427.508,-0.576111
428.017,-0.576195
428.525,-0.576276
429.033,-0.576354
429.542,-0.576425
430.05,-0.576496
430.558,-0.576575
431.067,-0.576661
431.575,-0.576743
432.083,-0.576818
432.592,-0.576891
433.1,-0.576966
433.608,-0.577046
434.117,-0.577132
434.625,-0.577226
435.133,-0.577327
435.642,-0.577428
436.15,-0.577519
436.658,-0.577601
437.167,-0.57768
437.675,-0.577762
438.183,-0.577852
438.692,-0.577959
439.2,-0.578088
439.708,-0.578228
440.217,-0.578358
440.725,-0.578467
441.233,-0.578556
441.742,-0.578631
442.25,-0.578704
442.758,-0.57878
443.267,-0.578852
443.775,-0.578916
444.283,-0.578969
444.792,-0.579016
445.3,-0.579059
445.808,-0.579099
446.317,-0.57913
446.825,-0.579145
447.333,-0.579147
447.842,-0.579143
448.35,-0.579141
448.858,-0.579147
449.367,-0.579158
449.875,-0.579172
450.383,-0.579187
450.892,-0.579201
451.4,-0.579214
451.908,-0.579232
452.417,-0.579258
452.925,-0.579291
453.433,-0.579328
453.942,-0.579364
454.45,-0.579398
454.958,-0.579433
455.467,-0.579475
455.975,-0.57953
456.483,-0.579601
456.992,-0.579688
457.5,-0.579782
458.008,-0.579866
458.517,-0.579931
459.025,-0.579974
459.533,-0.580003
460.042,-0.580026
460.55,-0.580053
461.058,-0.580089
461.567,-0.58013
462.075,-0.58017
462.583,-0.580206
463.092,-0.580237
463.6,-0.58027
464.108,-0.580313
464.617,-0.580371
465.125,-0.580443
465.633,-0.580521
466.142,-0.580598
466.65,-0.58067
467.158,-0.580737
467.667,-0.580799
468.175,-0.580857
468.683,-0.580913
469.192,-0.580967
469.7,-0.581023
470.208,-0.581088
470.717,-0.581171
471.225,-0.581273
471.733,-0.58138
472.242,-0.581475
472.75,-0.581547
473.258,-0.5816
473.767,-0.581644
474.275,-0.581691
474.783,-0.581742
475.292,-0.581789
475.8,-0.581826
476.308,-0.581853
476.817,-0.581877
477.325,-0.581908
477.833,-0.581956
478.342,-0.582023
478.85,-0.582103
479.358,-0.582185
479.867,-0.582262
480.375,-0.582332
480.883,-0.582393
481.392,-0.582447
481.9,-0.582496
482.408,-0.58254
482.917,-0.582578
483.425,-0.582608
483.933,-0.582632
484.442,-0.582654
484.95,-0.582683
485.458,-0.582726
485.967,-0.582789
486.475,-0.582873
486.983,-0.582972
487.492,-0.583066
488.0,-0.58314
488.508,-0.583189
489.017,-0.583222
489.525,-0.583251
490.033,-0.583289
490.542,-0.583334
491.05,-0.583381
491.558,-0.583423
492.067,-0.583459
492.575,-0.583503
493.083,-0.583562
493.592,-0.583637
494.1,-0.583721
494.608,-0.583802
495.117,-0.583873
495.625,-0.583932
496.133,-0.583981
496.642,-0.584018
497.15,-0.584046
497.658,-0.584068
498.167,-0.584089
498.675,-0.584114
499.183,-0.584143
499.692,-0.584172
500.2,-0.584198
500.708,-0.584224
501.217,-0.584258
501.725,-0.584313
502.233,-0.584398
502.742,-0.584503
503.25,-0.58461
503.758,-0.584698
504.267,-0.58476
504.775,-0.584801
505.283,-0.58483
505.792,-0.584857
506.3,-0.584891
506.808,-0.58493
507.317,-0.584972
507.825,-0.585006
508.333,-0.58503
508.842,-0.585043
509.35,-0.58505
509.858,-0.585059
510.367,-0.58508
510.875,-0.585121
511.383,-0.585187
511.892,-0.585269
512.4,-0.585351
512.908,-0.58542
513.417,-0.585471
513.925,-0.585507
514.433,-0.585536
514.942,-0.585572
515.45,-0.585623
515.958,-0.585685
516.467,-0.585747
516.975,-0.585797
517.483,-0.585829
517.992,-0.58585
518.5,-0.58587
519.008,-0.585892
519.517,-0.585916
520.025,-0.585942
520.533,-0.585981
521.042,-0.586043
521.55,-0.586126
522.058,-0.586209
522.567,-0.586271
523.075,-0.586312
523.583,-0.586343
524.092,-0.586373
524.6,-0.586401
525.108,-0.586422
525.617,-0.586438
526.125,-0.586451
526.633,-0.586469
527.142,-0.586493
527.65,-0.586521
528.158,-0.586548
528.667,-0.586571
529.175,-0.58659
529.683,-0.586607
530.192,-0.586624
530.7,-0.58664
531.208,-0.586662
531.717,-0.586706
532.225,-0.586782
532.733,-0.586885
533.242,-0.586993
533.75,-0.58709
534.258,-0.587171
534.767,-0.587241
535.275,-0.587302
535.783,-0.587354
536.292,-0.587395
536.8,-0.587424
537.308,-0.587447
537.817,-0.587472
538.325,-0.587508
538.833,-0.587553
539.342,-0.587605
539.85,-0.58767
540.358,-0.587754
540.867,-0.587847
541.375,-0.587926
541.883,-0.587981
542.392,-0.588014
542.9,-0.588035
543.408,-0.588054
543.917,-0.58808
544.425,-0.588115
544.933,-0.588157
545.442,-0.588198
545.95,-0.588232
546.458,-0.588269
546.967,-0.588332
547.475,-0.588437
547.983,-0.588567
548.492,-0.588689
549.0,-0.588789
549.508,-0.58887
550.017,-0.588937
550.525,-0.588991
551.033,-0.589031
551.542,-0.589069
552.05,-0.589126
552.558,-0.589215
553.067,-0.589328
553.575,-0.589441
554.083,-0.589531
554.592,-0.58959
555.1,-0.589622
555.608,-0.589635
556.117,-0.589641
556.625,-0.589643
557.133,-0.589644
557.642,-0.589646
558.15,-0.58965
558.658,-0.589659
559.167,-0.589676
559.675,-0.589702
560.183,-0.589733
560.692,-0.589765
561.2,-0.589793
561.708,-0.589816
562.217,-0.589832
562.725,-0.589843
563.233,-0.589852
563.742,-0.589862
564.25,-0.589877
564.758,-0.589902
565.267,-0.58994
565.775,-0.589989
566.283,-0.590039
566.792,-0.590077
567.3,-0.5901
567.808,-0.590119
568.317,-0.590144
568.825,-0.590183
569.333,-0.590238
569.842,-0.590303
570.35,-0.590364
570.858,-0.590415
571.367,-0.590455
571.875,-0.590488
572.383,-0.590519
572.892,-0.590551
573.4,-0.590581
573.908,-0.590607
574.417,-0.590629
574.925,-0.590649
575.433,-0.590668
575.942,-0.590686
576.45,-0.590698
576.958,-0.590699
577.467,-0.590691
577.975,-0.590681
578.483,-0.590673
578.992,-0.590671
579.5,-0.59067
580.008,-0.590666
580.517,-0.590661
581.025,-0.590657
581.533,-0.590668
582.042,-0.590712
582.55,-0.5908
583.058,-0.590921
583.567,-0.591043
584.075,-0.591138
584.583,-0.591198
585.092,-0.591227
585.6,-0.591238
586.108,-0.591239
586.617,-0.591235
587.125,-0.591228
587.633,-0.591223
588.142,-0.591222
588.65,-0.591228
589.158,-0.59124
589.667,-0.591261
590.175,-0.591291
590.683,-0.59133
591.192,-0.591371
591.7,-0.591405
592.208,-0.591428
592.717,-0.591441
593.225,-0.591447
593.733,-0.59145
594.242,-0.591451
594.75,-0.591451
595.258,-0.591453
595.767,-0.591457
596.275,-0.591469
596.783,-0.591497
597.292,-0.591552
597.8,-0.591637
598.308,-0.591738
598.817,-0.591835
599.325,-0.591916
599.833,-0.591978
