OCP01
T,Vf
57.95,-0.409257
58.4583,-0.409898
58.9667,-0.410555
59.475,-0.411216
59.9833,-0.411863
60.4917,-0.412498
61.0,-0.413134
61.5083,-0.413777
62.0167,-0.414413
62.525,-0.415033
63.0333,-0.415644
63.5417,-0.416271
64.05,-0.416919
64.5583,-0.417564
65.0667,-0.418181
65.575,-0.418776
66.0833,-0.419386
66.5917,-0.420024
67.1,-0.420662
67.6083,-0.421255
68.1167,-0.421798
68.625,-0.422328
69.1333,-0.422874
69.6417,-0.423445
70.15,-0.424029
70.6583,-0.424611
71.1667,-0.425187
71.675,-0.425761
72.1833,-0.426328
72.6917,-0.426886
73.2,-0.42744
73.7083,-0.427986
74.2167,-0.428525
74.725,-0.429067
75.2333,-0.429622
75.7417,-0.430186
76.25,-0.430757
76.7583,-0.431334
77.2667,-0.431907
77.775,-0.432459
78.2833,-0.432989
78.7917,-0.433509
79.3,-0.434031
79.8083,-0.434558
80.3167,-0.435089
80.825,-0.435623
81.3333,-0.436163
81.8417,-0.436707
82.35,-0.437245
82.8583,-0.437777
83.3667,-0.438307
83.875,-0.438836
84.3833,-0.439373
84.8917,-0.439914
85.4,-0.440437
85.9083,-0.440934
86.4167,-0.441419
86.925,-0.441904
87.4333,-0.442394
87.9417,-0.442896
88.45,-0.443404
88.9583,-0.443905
89.4667,-0.444411
89.975,-0.444934
90.4833,-0.445465
90.9917,-0.445994
91.5,-0.446509
92.0083,-0.446986
92.5167,-0.447424
93.025,-0.447855
93.5333,-0.448306
94.0417,-0.448779
94.55,-0.449274
95.058,-0.449788
95.567,-0.450308
96.075,-0.450826
96.583,-0.451338
97.092,-0.451834
97.6,-0.452313
98.108,-0.45278
98.617,-0.453238
99.125,-0.453693
99.633,-0.454151
100.142,-0.45461
100.65,-0.455062
101.158,-0.455505
101.667,-0.455947
102.175,-0.456388
102.683,-0.456836
103.192,-0.457299
103.7,-0.457774
104.208,-0.458242
104.717,-0.458699
105.225,-0.459152
105.733,-0.459597
106.242,-0.460039
106.75,-0.460501
107.258,-0.460983
107.767,-0.461468
108.275,-0.461956
108.783,-0.462451
109.292,-0.462931
109.8,-0.463384
110.308,-0.463824
110.817,-0.464256
111.325,-0.464669
111.833,-0.46507
112.342,-0.465478
112.85,-0.465896
113.358,-0.466313
113.867,-0.466737
114.375,-0.467171
114.883,-0.467595
115.392,-0.468007
115.9,-0.468436
116.408,-0.468894
116.917,-0.469356
117.425,-0.469809
117.933,-0.470255
118.442,-0.470683
118.95,-0.471094
119.458,-0.471513
119.967,-0.471946
120.475,-0.472363
120.983,-0.472737
121.492,-0.473087
122.0,-0.473453
122.508,-0.473851
123.017,-0.474269
123.525,-0.474693
124.033,-0.475113
124.542,-0.475527
125.05,-0.475935
125.558,-0.476344
126.067,-0.476757
126.575,-0.477172
127.083,-0.477591
127.592,-0.478017
128.1,-0.478448
128.608,-0.478873
129.117,-0.479287
129.625,-0.479695
130.133,-0.4801
130.642,-0.480493
131.15,-0.480879
131.658,-0.481275
132.167,-0.481681
132.675,-0.482076
133.183,-0.482465
133.692,-0.482885
134.2,-0.483349
134.708,-0.483822
135.217,-0.484282
135.725,-0.484728
136.233,-0.485155
136.742,-0.485563
137.25,-0.485971
137.758,-0.486391
138.267,-0.486809
138.775,-0.487222
139.283,-0.487656
139.792,-0.488118
140.3,-0.488573
140.808,-0.488999
141.317,-0.489413
141.825,-0.489827
142.333,-0.490226
142.842,-0.49061
143.35,-0.491007
143.858,-0.491426
144.367,-0.491848
144.875,-0.492258
145.383,-0.492667
145.892,-0.493076
146.4,-0.493469
146.908,-0.493846
147.417,-0.494228
147.925,-0.494619
148.433,-0.494989
148.942,-0.495335
149.45,-0.495696
149.958,-0.496089
150.467,-0.496481
150.975,-0.49686
151.483,-0.497245
151.992,-0.497644
152.5,-0.49802
153.008,-0.498335
153.517,-0.498605
154.025,-0.498882
154.533,-0.499198
155.042,-0.499544
155.55,-0.499898
156.058,-0.50025
156.567,-0.500599
157.075,-0.500946
157.583,-0.501292
158.092,-0.501639
158.6,-0.501989
159.108,-0.502346
159.617,-0.50271
160.125,-0.50307
160.633,-0.50342
161.142,-0.503761
161.65,-0.504099
162.158,-0.504438
162.667,-0.504779
163.175,-0.50513
163.683,-0.505497
164.192,-0.505873
164.7,-0.50624
165.208,-0.506594
165.717,-0.506951
166.225,-0.507315
166.733,-0.507669
167.242,-0.508005
167.75,-0.508341
168.258,-0.508697
168.767,-0.509067
169.275,-0.509419
169.783,-0.509745
170.292,-0.510074
170.8,-0.510425
171.308,-0.510786
171.817,-0.511135
172.325,-0.511477
172.833,-0.511831
173.342,-0.512195
173.85,-0.512544
174.358,-0.512874
174.867,-0.513214
175.375,-0.513579
175.883,-0.513956
176.392,-0.514327
176.9,-0.514696
177.408,-0.515078
177.917,-0.515464
178.425,-0.515828
178.933,-0.516166
179.442,-0.516507
179.95,-0.516866
180.458,-0.517226
180.967,-0.517565
181.475,-0.517891
181.983,-0.518226
182.492,-0.518568
183.0,-0.518893
183.508,-0.51919
184.017,-0.51948
184.525,-0.519786
185.033,-0.520111
185.542,-0.520429
186.05,-0.520718
186.558,-0.520995
187.067,-0.52129
187.575,-0.521611
188.083,-0.521932
188.592,-0.522229
189.1,-0.522511
189.608,-0.522815
190.117,-0.523151
190.625,-0.523489
191.133,-0.523778
191.642,-0.523998
192.15,-0.524192
192.658,-0.524423
193.167,-0.524719
193.675,-0.525061
194.183,-0.52542
194.692,-0.525777
195.2,-0.526121
195.708,-0.526453
196.217,-0.526774
196.725,-0.527092
197.233,-0.527417
197.742,-0.527754
198.25,-0.528098
198.758,-0.528443
199.267,-0.528786
199.775,-0.529132
200.283,-0.529488
200.792,-0.529848
201.3,-0.530193
201.808,-0.530517
202.317,-0.530832
202.825,-0.53115
203.333,-0.531466
203.842,-0.531764
204.35,-0.532042
204.858,-0.53232
205.367,-0.532617
205.875,-0.532928
206.383,-0.53324
206.892,-0.533536
207.4,-0.533823
207.908,-0.534123
208.417,-0.534445
208.925,-0.534775
209.433,-0.535085
209.942,-0.535367
210.45,-0.535628
210.958,-0.535866
211.467,-0.536087
211.975,-0.536315
212.483,-0.536555
212.992,-0.536795
213.5,-0.537037
214.008,-0.537299
214.517,-0.537592
215.025,-0.537902
215.533,-0.538195
216.042,-0.53846
216.55,-0.538719
217.058,-0.538996
217.567,-0.539299
218.075,-0.539609
218.583,-0.5399
219.092,-0.540167
219.6,-0.540438
220.108,-0.540736
220.617,-0.54105
221.125,-0.541349
221.633,-0.541615
222.142,-0.541868
222.65,-0.542141
223.158,-0.542446
223.667,-0.542761
224.175,-0.54305
224.683,-0.543305
225.192,-0.543556
225.7,-0.543832
226.208,-0.544132
226.717,-0.544429
227.225,-0.544695
227.733,-0.544943
228.242,-0.545212
228.75,-0.545521
229.258,-0.545849
229.767,-0.546151
230.275,-0.546402
230.783,-0.546628
231.292,-0.546875
231.8,-0.547162
232.308,-0.547468
232.817,-0.547756
233.325,-0.548022
233.833,-0.548299
234.342,-0.548609
234.85,-0.54894
235.358,-0.549253
235.867,-0.549507
236.375,-0.549702
236.883,-0.54988
237.392,-0.55009
237.9,-0.550339
238.408,-0.550608
238.917,-0.550879
239.425,-0.551143
239.933,-0.551403
240.442,-0.551662
240.95,-0.55192
241.458,-0.552176
241.967,-0.552433
242.475,-0.552686
242.983,-0.552938
243.492,-0.553194
244.0,-0.553453
244.508,-0.553718
245.017,-0.553986
245.525,-0.554246
246.033,-0.554494
246.542,-0.554741
247.05,-0.554994
247.558,-0.55526
248.067,-0.555534
248.575,-0.555801
249.083,-0.556054
249.592,-0.556305
250.1,-0.556566
250.608,-0.556838
251.117,-0.557114
251.625,-0.557376
252.133,-0.557611
252.642,-0.557831
253.15,-0.558056
253.658,-0.558293
254.167,-0.55854
254.675,-0.558794
255.183,-0.559038
255.692,-0.559254
256.2,-0.559453
256.708,-0.55966
257.217,-0.559883
257.725,-0.560119
258.233,-0.560361
258.742,-0.56059
259.25,-0.560781
259.758,-0.560949
260.267,-0.56113
260.775,-0.561351
261.283,-0.561609
261.792,-0.561888
262.3,-0.562158
262.808,-0.562393
263.317,-0.562602
263.825,-0.562815
264.333,-0.563045
264.842,-0.563288
265.35,-0.563538
265.858,-0.563783
266.367,-0.564004
266.875,-0.56421
267.383,-0.564419
267.892,-0.564637
268.4,-0.56486
268.908,-0.565088
269.417,-0.565312
269.925,-0.565512
270.433,-0.565686
270.942,-0.565863
271.45,-0.56608
271.958,-0.566347
272.467,-0.566644
272.975,-0.566929
273.483,-0.567175
273.992,-0.567397
274.5,-0.56763
275.008,-0.567886
275.517,-0.568161
276.025,-0.568434
276.533,-0.568678
277.042,-0.568892
277.55,-0.569103
278.058,-0.569344
278.567,-0.569616
279.075,-0.5699
279.583,-0.570167
280.092,-0.570406
280.6,-0.570633
281.108,-0.57087
281.617,-0.571115
282.125,-0.571364
282.633,-0.571609
283.142,-0.571831
283.65,-0.572026
284.158,-0.57223
284.667,-0.572475
285.175,-0.572762
285.683,-0.573057
286.192,-0.573316
286.7,-0.573528
287.208,-0.573722
287.717,-0.573938
288.225,-0.574183
288.733,-0.574451
289.242,-0.574726
289.75,-0.574974
290.258,-0.575168
290.767,-0.575313
291.275,-0.575449
291.783,-0.575621
292.292,-0.57584
292.8,-0.576088
293.308,-0.576353
293.817,-0.576626
294.325,-0.576891
294.833,-0.577129
295.342,-0.577338
295.85,-0.577544
296.358,-0.577793
296.867,-0.578118
297.375,-0.578484
297.883,-0.578814
298.392,-0.579055
298.9,-0.579211
299.408,-0.579321
299.917,-0.579433
300.425,-0.579589
300.933,-0.579811
301.442,-0.580081
301.95,-0.580341
302.458,-0.58055
302.967,-0.580719
303.475,-0.580878
303.983,-0.58105
304.492,-0.581243
305.0,-0.581452
305.508,-0.581664
306.017,-0.581872
306.525,-0.582081
307.033,-0.582293
307.542,-0.582517
308.05,-0.582748
308.558,-0.58297
309.067,-0.583174
309.575,-0.58339
310.083,-0.583658
310.592,-0.583983
311.1,-0.584325
311.608,-0.584616
312.117,-0.584828
312.625,-0.585002
313.133,-0.585153
313.642,-0.585238
314.15,-0.585258
314.658,-0.58529
315.167,-0.585389
315.675,-0.585532
316.183,-0.585658
316.692,-0.585714
317.2,-0.585699
317.708,-0.585659
318.217,-0.585651
318.725,-0.585697
319.233,-0.585787
319.742,-0.585905
320.25,-0.586039
320.758,-0.586177
321.267,-0.586299
321.775,-0.586393
322.283,-0.586469
322.792,-0.586548
323.3,-0.586658
323.808,-0.586819
324.317,-0.587023
324.825,-0.587244
325.333,-0.58747
325.842,-0.587689
326.35,-0.587883
326.858,-0.588035
327.367,-0.588143
327.875,-0.588219
328.383,-0.588304
328.892,-0.588447
329.4,-0.588653
329.908,-0.588897
330.417,-0.589154
330.925,-0.589394
331.433,-0.589594
331.942,-0.589768
332.45,-0.589956
332.958,-0.590173
333.467,-0.590407
333.975,-0.590642
334.483,-0.59087
334.992,-0.591078
335.5,-0.591253
336.008,-0.591399
336.517,-0.591547
337.025,-0.59172
337.533,-0.591918
338.042,-0.592136
338.55,-0.592371
339.058,-0.5926
339.567,-0.592787
340.075,-0.592926
340.583,-0.593044
341.092,-0.593181
341.6,-0.593347
342.108,-0.59353
342.617,-0.59372
343.125,-0.59392
343.633,-0.594124
344.142,-0.594312
344.65,-0.594469
345.158,-0.594609
345.667,-0.594771
346.175,-0.594971
346.683,-0.595173
347.192,-0.595339
347.7,-0.595473
348.208,-0.595615
348.717,-0.595781
349.225,-0.595952
349.733,-0.596109
350.242,-0.596263
350.75,-0.596437
351.258,-0.596641
351.767,-0.596869
352.275,-0.597108
352.783,-0.597332
353.292,-0.597516
353.8,-0.597652
354.308,-0.597764
354.817,-0.597897
355.325,-0.598097
355.833,-0.598367
356.342,-0.598669
356.85,-0.598944
357.358,-0.599157
357.867,-0.599324
358.375,-0.599494
358.883,-0.599683
359.392,-0.599863
359.9,-0.600027
360.408,-0.600206
360.917,-0.600412
361.425,-0.600613
361.933,-0.600775
362.442,-0.600895
362.95,-0.600984
363.458,-0.601067
363.967,-0.601178
364.475,-0.601319
364.983,-0.601463
365.492,-0.601594
366.0,-0.601732
366.508,-0.601914
367.017,-0.602162
367.525,-0.602462
368.033,-0.602777
368.542,-0.603079
369.05,-0.603355
369.558,-0.603597
370.067,-0.603822
370.575,-0.60405
371.083,-0.604288
371.592,-0.604521
372.1,-0.604727
372.608,-0.604903
373.117,-0.605077
373.625,-0.605271
374.133,-0.605467
374.642,-0.605636
375.15,-0.605784
375.658,-0.605941
376.167,-0.606118
376.675,-0.606297
377.183,-0.606456
377.692,-0.606588
378.2,-0.606713
378.708,-0.606857
379.217,-0.607017
379.725,-0.607167
380.233,-0.607307
380.742,-0.607468
381.25,-0.60766
381.758,-0.607857
382.267,-0.608023
382.775,-0.608138
383.283,-0.608218
383.792,-0.608308
384.3,-0.608442
384.808,-0.608602
385.317,-0.608749
385.825,-0.608874
386.333,-0.609004
386.842,-0.609167
387.35,-0.609361
387.858,-0.609549
388.367,-0.609706
388.875,-0.609843
389.383,-0.60999
389.892,-0.61014
390.4,-0.61026
390.908,-0.610322
391.417,-0.610315
391.925,-0.610264
392.433,-0.610224
392.942,-0.610229
393.45,-0.610263
393.958,-0.610289
394.467,-0.610297
394.975,-0.610298
395.483,-0.61031
395.992,-0.610338
396.5,-0.610373
397.008,-0.610407
397.517,-0.610444
398.025,-0.610491
398.533,-0.610547
399.042,-0.610602
399.55,-0.610649
400.058,-0.610698
400.567,-0.610772
401.075,-0.61088
401.583,-0.611008
402.092,-0.611136
402.6,-0.611248
403.108,-0.611335
403.617,-0.61141
404.125,-0.611506
404.633,-0.611643
405.142,-0.611799
405.65,-0.611932
406.158,-0.612027
406.667,-0.612101
407.175,-0.612172
407.683,-0.612258
408.192,-0.612373
408.7,-0.612507
409.208,-0.612636
409.717,-0.612752
410.225,-0.612869
410.733,-0.613013
411.242,-0.613192
411.75,-0.613372
412.258,-0.613516
412.767,-0.613615
413.275,-0.613692
413.783,-0.61377
414.292,-0.613874
414.8,-0.614017
415.308,-0.61418
415.817,-0.614329
416.325,-0.614454
416.833,-0.614566
417.342,-0.614697
417.85,-0.614861
418.358,-0.615029
418.867,-0.615161
419.375,-0.615247
419.883,-0.615297
420.392,-0.615323
420.9,-0.615339
421.408,-0.61536
421.917,-0.615397
422.425,-0.615458
422.933,-0.615559
423.442,-0.615699
423.95,-0.615855
424.458,-0.615997
424.967,-0.616118
425.475,-0.616235
425.983,-0.616368
426.492,-0.616504
427.0,-0.616573
427.508,-0.616523
428.017,-0.6164
428.525,-0.6163
429.033,-0.616288
429.542,-0.616374
430.05,-0.616528
430.558,-0.616691
431.067,-0.616827
431.575,-0.616935
432.083,-0.617033
432.592,-0.617136
433.1,-0.617257
433.608,-0.617399
434.117,-0.617551
434.625,-0.617699
435.133,-0.617844
435.642,-0.618
436.15,-0.61816
436.658,-0.618296
437.167,-0.618388
437.675,-0.618446
438.183,-0.618494
438.692,-0.61855
439.2,-0.618615
439.708,-0.618694
440.217,-0.618798
440.725,-0.61893
441.233,-0.619068
441.742,-0.619184
442.25,-0.619264
442.758,-0.619314
443.267,-0.61937
443.775,-0.619474
444.283,-0.619632
444.792,-0.619801
445.3,-0.619932
445.808,-0.62001
446.317,-0.620054
446.825,-0.620093
447.333,-0.62014
447.842,-0.620187
448.35,-0.620226
448.858,-0.62026
449.367,-0.620307
449.875,-0.620388
450.383,-0.620504
450.892,-0.620636
451.4,-0.620759
451.908,-0.620866
452.417,-0.620968
452.925,-0.621086
453.433,-0.621227
453.942,-0.621375
454.45,-0.6215
454.958,-0.621587
455.467,-0.621642
455.975,-0.621683
456.483,-0.621727
456.992,-0.621784
457.5,-0.621872
458.008,-0.622005
458.517,-0.622168
459.025,-0.622327
459.533,-0.622463
460.042,-0.622574
460.55,-0.62264
461.058,-0.622646
461.567,-0.622633
462.075,-0.622667
462.583,-0.622762
463.092,-0.622884
463.6,-0.622995
464.108,-0.623081
464.617,-0.623145
465.125,-0.623188
465.633,-0.623216
466.142,-0.623237
466.65,-0.623264
467.158,-0.623302
467.667,-0.623356
468.175,-0.623434
468.683,-0.623548
469.192,-0.623691
469.7,-0.623835
470.208,-0.623955
470.717,-0.62405
471.225,-0.624145
471.733,-0.624249
472.242,-0.624353
472.75,-0.624453
473.258,-0.624557
473.767,-0.624665
474.275,-0.624763
474.783,-0.624838
475.292,-0.62489
475.8,-0.624923
476.308,-0.624944
476.817,-0.624965
477.325,-0.625012
477.833,-0.625112
478.342,-0.625259
478.85,-0.625413
479.358,-0.625534
479.867,-0.62561
480.375,-0.625672
480.883,-0.625777
481.392,-0.625952
481.9,-0.626154
482.408,-0.626312
482.917,-0.626399
483.425,-0.626435
483.933,-0.626453
484.442,-0.62647
484.95,-0.626495
485.458,-0.626529
485.967,-0.626569
486.475,-0.626605
486.983,-0.626641
487.492,-0.626709
488.0,-0.626833
488.508,-0.626981
489.017,-0.6271
489.525,-0.627189
490.033,-0.627269
490.542,-0.627341
491.05,-0.627393
491.558,-0.627436
492.067,-0.627493
492.575,-0.627567
493.083,-0.627653
493.592,-0.62775
494.1,-0.627853
494.608,-0.627953
495.117,-0.628051
495.625,-0.628166
496.133,-0.628314
496.642,-0.628484
497.15,-0.628651
497.658,-0.628799
498.167,-0.628936
498.675,-0.629084
499.183,-0.629252
499.692,-0.629404
500.2,-0.62952
500.708,-0.629609
501.217,-0.629667
501.725,-0.629683
502.233,-0.629673
502.742,-0.629664
503.25,-0.629667
503.758,-0.62969
504.267,-0.629753
504.775,-0.629869
505.283,-0.630029
505.792,-0.630212
506.3,-0.630393
506.808,-0.630546
507.317,-0.630663
507.825,-0.630772
508.333,-0.630899
508.842,-0.631031
509.35,-0.631134
509.858,-0.631208
510.367,-0.631271
510.875,-0.63133
511.383,-0.631391
511.892,-0.631468
512.4,-0.631565
512.908,-0.631663
513.417,-0.631743
513.925,-0.631814
514.433,-0.631925
514.942,-0.632089
515.45,-0.63225
515.958,-0.632368
516.467,-0.632462
516.975,-0.63255
517.483,-0.632645
517.992,-0.632769
518.5,-0.632933
519.008,-0.633111
519.517,-0.633275
520.025,-0.633418
520.533,-0.633528
521.042,-0.633584
521.55,-0.633617
522.058,-0.63372
522.567,-0.633959
523.075,-0.634292
523.583,-0.634623
524.092,-0.634888
524.6,-0.635059
525.108,-0.635153
525.617,-0.635215
526.125,-0.635257
526.633,-0.635239
527.142,-0.635137
527.65,-0.634986
528.158,-0.63486
528.667,-0.634806
529.175,-0.634836
529.683,-0.634949
530.192,-0.635097
530.7,-0.635167
531.208,-0.635081
531.717,-0.634901
532.225,-0.63479
532.733,-0.634884
533.242,-0.635185
533.75,-0.635596
534.258,-0.636039
534.767,-0.63646
535.275,-0.636779
535.783,-0.636926
536.292,-0.636923
536.8,-0.636865
537.308,-0.636812
537.817,-0.636779
538.325,-0.636827
538.833,-0.637022
539.342,-0.637315
539.85,-0.637583
540.358,-0.637756
540.867,-0.637813
541.375,-0.637756
541.883,-0.637624
542.392,-0.637476
542.9,-0.637377
543.408,-0.63738
543.917,-0.637466
544.425,-0.637558
544.933,-0.637601
545.442,-0.63759
545.95,-0.637553
546.458,-0.637529
546.967,-0.63752
547.475,-0.637479
547.983,-0.637365
548.492,-0.637187
549.0,-0.636987
549.508,-0.636799
550.017,-0.636627
550.525,-0.636479
551.033,-0.636371
551.542,-0.63632
552.05,-0.636315
552.558,-0.636316
553.067,-0.636308
553.575,-0.636326
554.083,-0.636421
554.592,-0.63659
555.1,-0.636775
555.608,-0.636918
556.117,-0.636992
556.625,-0.636998
557.133,-0.636947
557.642,-0.636853
558.15,-0.636729
558.658,-0.636587
559.167,-0.636451
559.675,-0.636349
560.183,-0.636297
560.692,-0.636288
561.2,-0.636305
561.708,-0.63634
562.217,-0.636414
562.725,-0.636551
563.233,-0.636748
563.742,-0.636992
564.25,-0.637281
564.758,-0.637609
565.267,-0.637933
565.775,-0.638182
566.283,-0.638305
566.792,-0.638305
567.3,-0.638229
567.808,-0.638145
568.317,-0.638109
568.825,-0.638138
569.333,-0.638205
569.842,-0.638263
570.35,-0.638284
570.858,-0.638271
571.367,-0.638257
571.875,-0.638275
572.383,-0.638323
572.892,-0.638381
573.4,-0.638437
573.908,-0.638493
574.417,-0.638551
574.925,-0.638615
575.433,-0.638699
575.942,-0.638816
576.45,-0.638949
576.958,-0.639065
577.467,-0.639144
577.975,-0.639189
578.483,-0.639216
578.992,-0.639239
579.5,-0.639269
580.008,-0.639317
580.517,-0.639386
581.025,-0.639486
581.533,-0.639634
582.042,-0.639824
582.55,-0.640028
583.058,-0.640222
583.567,-0.640406
584.075,-0.640589
584.583,-0.640752
585.092,-0.640855
585.6,-0.640898
586.108,-0.640916
586.617,-0.640943
587.125,-0.640979
587.633,-0.641008
588.142,-0.641026
588.65,-0.641035
589.158,-0.641046
589.667,-0.64108
590.175,-0.641162
590.683,-0.64129
591.192,-0.641433
591.7,-0.641566
592.208,-0.641663
592.717,-0.641683
593.225,-0.641597
593.733,-0.64143
594.242,-0.641248
594.75,-0.641106
595.258,-0.641021
595.767,-0.640992
596.275,-0.641041
596.783,-0.641186
597.292,-0.641366
597.8,-0.641498
598.308,-0.641584
598.817,-0.641683
599.325,-0.641795
599.833,-0.641861
