OCP05
T,Vf
308.05,-0.593519
308.558,-0.593441
309.067,-0.593322
309.575,-0.593279
310.083,-0.593399
310.592,-0.593668
311.1,-0.594
311.608,-0.594316
312.117,-0.594595
312.625,-0.594859
313.133,-0.59512
313.642,-0.595375
314.15,-0.595619
314.658,-0.595832
315.167,-0.595993
315.675,-0.596107
316.183,-0.596204
316.692,-0.596325
317.2,-0.596491
317.708,-0.596696
318.217,-0.596923
318.725,-0.597159
319.233,-0.597379
319.742,-0.597558
320.25,-0.597686
320.758,-0.597773
321.267,-0.597836
321.775,-0.597916
322.283,-0.59805
322.792,-0.59824
323.3,-0.59846
323.808,-0.598692
324.317,-0.598913
324.825,-0.599089
325.333,-0.599218
325.842,-0.599344
326.35,-0.59951
326.858,-0.599706
327.367,-0.599889
327.875,-0.600054
328.383,-0.60023
328.892,-0.600431
329.4,-0.60062
329.908,-0.600762
330.417,-0.600859
330.925,-0.600933
331.433,-0.601005
331.942,-0.601104
332.45,-0.601252
332.958,-0.601436
333.467,-0.601621
333.975,-0.601785
334.483,-0.601932
334.992,-0.602081
335.5,-0.602241
336.008,-0.602405
336.517,-0.60257
337.025,-0.602735
337.533,-0.602901
338.042,-0.603069
338.55,-0.603237
339.058,-0.603406
339.567,-0.603579
340.075,-0.603751
340.583,-0.603904
341.092,-0.604031
341.6,-0.60414
342.108,-0.604245
342.617,-0.604354
343.125,-0.604475
343.633,-0.604609
344.142,-0.604748
344.65,-0.604887
345.158,-0.605027
345.667,-0.605174
346.175,-0.605325
346.683,-0.605463
347.192,-0.605577
347.7,-0.605677
348.208,-0.605775
348.717,-0.605878
349.225,-0.605991
349.733,-0.60611
350.242,-0.60623
350.75,-0.606344
351.258,-0.606449
351.767,-0.606553
352.275,-0.606668
352.783,-0.606798
353.292,-0.606936
353.8,-0.607061
354.308,-0.607162
354.817,-0.607238
355.325,-0.607302
355.833,-0.60737
356.342,-0.607456
356.85,-0.607575
357.358,-0.607723
357.867,-0.607877
358.375,-0.608019
358.883,-0.608149
359.392,-0.608284
359.9,-0.608439
360.408,-0.608594
360.917,-0.608718
361.425,-0.608808
361.933,-0.608883
362.442,-0.608959
362.95,-0.609046
363.458,-0.609153
363.967,-0.609282
364.475,-0.609416
364.983,-0.609541
365.492,-0.609652
366.0,-0.609756
366.508,-0.60987
367.017,-0.610006
367.525,-0.610155
368.033,-0.610286
368.542,-0.610378
369.05,-0.610438
369.558,-0.610484
370.067,-0.610531
370.575,-0.610577
371.083,-0.610616
371.592,-0.610644
372.1,-0.610665
372.608,-0.610691
373.117,-0.610735
373.625,-0.610807
374.133,-0.610898
374.642,-0.611
375.15,-0.61111
375.658,-0.611232
376.167,-0.611371
376.675,-0.611536
377.183,-0.611747
377.692,-0.612033
378.2,-0.612412
378.708,-0.612856
379.217,-0.613284
379.725,-0.613644
380.233,-0.613943
380.742,-0.614173
381.25,-0.614282
381.758,-0.614254
382.267,-0.61415
382.775,-0.614055
383.283,-0.61402
383.792,-0.614073
384.3,-0.614206
384.808,-0.614378
385.317,-0.614557
385.825,-0.614744
386.333,-0.614933
386.842,-0.615091
387.35,-0.615211
387.858,-0.61534
388.367,-0.615549
388.875,-0.615858
389.383,-0.616223
389.892,-0.616554
390.4,-0.616788
390.908,-0.616921
391.417,-0.616989
391.925,-0.617022
392.433,-0.617038
392.942,-0.617047
393.45,-0.61705
393.958,-0.61705
394.467,-0.617049
394.975,-0.617049
395.483,-0.61705
395.992,-0.617062
396.5,-0.617115
397.008,-0.617269
397.517,-0.617553
398.025,-0.61793
398.533,-0.618337
399.042,-0.618737
399.55,-0.619122
400.058,-0.619478
400.567,-0.619765
401.075,-0.619942
401.583,-0.620016
402.092,-0.620027
402.6,-0.620014
403.108,-0.619992
403.617,-0.619959
404.125,-0.619905
404.633,-0.619836
405.142,-0.619779
405.65,-0.619757
406.158,-0.619779
406.667,-0.619828
407.175,-0.619884
407.683,-0.619928
408.192,-0.619959
408.7,-0.619984
409.208,-0.620007
409.717,-0.620027
410.225,-0.620041
410.733,-0.620053
411.242,-0.620069
411.75,-0.620097
412.258,-0.620137
412.767,-0.620181
413.275,-0.620217
413.783,-0.620242
414.292,-0.620262
414.8,-0.62029
415.308,-0.620342
415.817,-0.620442
416.325,-0.620627
416.833,-0.620924
417.342,-0.62131
417.85,-0.621737
418.358,-0.622171
418.867,-0.622578
419.375,-0.622909
419.883,-0.62314
420.392,-0.623313
420.9,-0.623496
421.408,-0.623721
421.917,-0.623985
422.425,-0.624265
422.933,-0.624518
423.442,-0.624707
423.95,-0.624845
424.458,-0.624979
424.967,-0.625135
425.475,-0.6253
425.983,-0.625453
426.492,-0.625606
427.0,-0.62579
427.508,-0.626005
428.017,-0.626208
428.525,-0.626359
429.033,-0.626458
429.542,-0.626532
430.05,-0.626597
430.558,-0.626669
431.067,-0.626768
431.575,-0.626899
432.083,-0.627047
432.592,-0.627193
433.1,-0.627329
433.608,-0.627458
434.117,-0.627584
434.625,-0.627708
435.133,-0.627824
435.642,-0.627925
436.15,-0.628009
436.658,-0.628086
437.167,-0.628162
437.675,-0.628237
438.183,-0.628304
438.692,-0.628366
439.2,-0.628439
439.708,-0.628536
440.217,-0.62865
440.725,-0.628761
441.233,-0.628861
441.742,-0.628952
442.25,-0.629045
442.758,-0.629149
443.267,-0.629261
443.775,-0.629368
444.283,-0.629455
444.792,-0.629514
445.3,-0.629553
445.808,-0.629582
446.317,-0.629615
446.825,-0.629657
447.333,-0.629709
447.842,-0.629767
448.35,-0.629825
448.858,-0.629885
449.367,-0.629957
449.875,-0.630052
450.383,-0.630169
450.892,-0.63029
451.4,-0.630405
451.908,-0.630504
452.417,-0.630583
452.925,-0.630645
453.433,-0.630704
453.942,-0.630779
454.45,-0.630875
454.958,-0.63098
455.467,-0.631067
455.975,-0.631121
456.483,-0.631142
456.992,-0.63115
457.5,-0.631165
458.008,-0.631192
458.517,-0.631232
459.025,-0.631278
459.533,-0.631326
460.042,-0.631372
460.55,-0.631421
461.058,-0.631477
461.567,-0.631542
462.075,-0.631619
462.583,-0.63171
463.092,-0.631809
463.6,-0.631903
464.108,-0.631981
464.617,-0.632047
465.125,-0.63211
465.633,-0.632181
466.142,-0.63227
466.65,-0.632385
467.158,-0.632516
467.667,-0.632643
468.175,-0.632751
468.683,-0.632839
469.192,-0.632914
469.7,-0.632971
470.208,-0.633005
470.717,-0.633023
471.225,-0.633038
471.733,-0.633061
472.242,-0.633099
472.75,-0.633156
473.258,-0.633233
473.767,-0.63333
474.275,-0.633438
474.783,-0.63354
475.292,-0.633624
475.8,-0.633692
476.308,-0.63375
476.817,-0.633808
477.325,-0.633882
477.833,-0.633991
478.342,-0.634127
478.85,-0.634257
479.358,-0.634348
479.867,-0.634388
480.375,-0.634386
480.883,-0.63436
481.392,-0.63434
481.9,-0.634345
482.408,-0.634368
482.917,-0.634395
483.425,-0.634418
483.933,-0.634442
484.442,-0.634475
484.95,-0.634521
485.458,-0.63458
485.967,-0.634647
486.475,-0.634729
486.983,-0.634826
487.492,-0.63493
488.0,-0.63503
488.508,-0.63512
489.017,-0.635201
489.525,-0.635274
490.033,-0.635338
490.542,-0.63539
491.05,-0.635433
491.558,-0.635485
492.067,-0.635568
492.575,-0.635683
493.083,-0.635805
493.592,-0.635902
494.1,-0.63596
494.608,-0.635989
495.117,-0.636006
495.625,-0.636029
496.133,-0.636068
496.642,-0.636121
497.15,-0.636179
497.658,-0.636227
498.167,-0.636264
498.675,-0.636294
499.183,-0.63633
499.692,-0.636382
500.2,-0.636457
500.708,-0.63655
501.217,-0.636643
501.725,-0.636723
502.233,-0.63679
502.742,-0.636835
503.25,-0.636815
503.758,-0.636694
504.267,-0.636511
504.775,-0.636346
505.283,-0.636238
505.792,-0.636177
506.3,-0.636146
506.808,-0.636135
507.317,-0.636143
507.825,-0.636165
508.333,-0.636194
508.842,-0.636221
509.35,-0.63624
509.858,-0.636252
510.367,-0.636256
510.875,-0.636259
511.383,-0.636269
511.892,-0.6363
512.4,-0.636344
512.908,-0.636382
513.417,-0.636411
513.925,-0.636451
514.433,-0.63651
514.942,-0.63658
515.45,-0.636648
515.958,-0.636706
516.467,-0.636755
516.975,-0.6368
517.483,-0.636844
517.992,-0.63689
518.5,-0.63694
519.008,-0.636988
519.517,-0.637028
520.025,-0.637063
520.533,-0.637105
521.042,-0.637171
521.55,-0.637273
522.058,-0.637394
522.567,-0.637502
523.075,-0.637575
523.583,-0.637615
524.092,-0.637638
524.6,-0.637659
525.108,-0.637682
525.617,-0.637701
526.125,-0.637721
526.633,-0.637751
527.142,-0.637794
527.65,-0.63785
528.158,-0.637922
528.667,-0.638013
529.175,-0.638118
529.683,-0.638227
530.192,-0.63833
530.7,-0.63842
531.208,-0.638493
531.717,-0.638543
532.225,-0.638567
532.733,-0.638572
533.242,-0.638571
533.75,-0.638575
534.258,-0.638591
534.767,-0.638623
535.275,-0.63868
535.783,-0.638781
536.292,-0.63892
536.8,-0.639059
537.308,-0.639165
537.817,-0.639241
538.325,-0.639302
538.833,-0.639353
539.342,-0.63939
539.85,-0.639418
540.358,-0.639452
540.867,-0.639514
541.375,-0.639612
541.883,-0.639734
542.392,-0.63985
542.9,-0.63994
543.408,-0.64
543.917,-0.640043
544.425,-0.64009
544.933,-0.640149
545.442,-0.640213
545.95,-0.640271
546.458,-0.640319
546.967,-0.640361
547.475,-0.640393
547.983,-0.640408
548.492,-0.640412
549.0,-0.640432
549.508,-0.640487
550.017,-0.640572
550.525,-0.640664
551.033,-0.640741
551.542,-0.640793
552.05,-0.64082
552.558,-0.640831
553.067,-0.640835
553.575,-0.640838
554.083,-0.640843
554.592,-0.640854
555.1,-0.640869
555.608,-0.640889
556.117,-0.64091
556.625,-0.640929
557.133,-0.640944
557.642,-0.64096
558.15,-0.640984
558.658,-0.641014
559.167,-0.641042
559.675,-0.641063
560.183,-0.641092
560.692,-0.641155
561.2,-0.641266
561.708,-0.641408
562.217,-0.641545
562.725,-0.641657
563.233,-0.641747
563.742,-0.641827
564.25,-0.641921
564.758,-0.642039
565.267,-0.642155
565.775,-0.642237
566.283,-0.642288
566.792,-0.642333
567.3,-0.642383
567.808,-0.642432
568.317,-0.642476
568.825,-0.642522
569.333,-0.642568
569.842,-0.642608
570.35,-0.642633
570.858,-0.642646
571.367,-0.64265
571.875,-0.642652
572.383,-0.642652
572.892,-0.642655
573.4,-0.64267
573.908,-0.642707
574.417,-0.642752
574.925,-0.642774
575.433,-0.642764
575.942,-0.642753
576.45,-0.642786
576.958,-0.642884
577.467,-0.643016
577.975,-0.643127
578.483,-0.643187
578.992,-0.643206
579.5,-0.643203
580.008,-0.643178
580.517,-0.643127
581.025,-0.64308
581.533,-0.643073
582.042,-0.643097
582.55,-0.643118
583.058,-0.643128
583.567,-0.64313
584.075,-0.643134
584.583,-0.643159
585.092,-0.643209
585.6,-0.643274
586.108,-0.643343
586.617,-0.643409
587.125,-0.643467
587.633,-0.643519
588.142,-0.643578
588.65,-0.643661
589.158,-0.643771
589.667,-0.643885
590.175,-0.643973
590.683,-0.644023
591.192,-0.644047
591.7,-0.644063
592.208,-0.644086
592.717,-0.644122
593.225,-0.644164
593.733,-0.644202
594.242,-0.644234
594.75,-0.644265
595.258,-0.644317
595.767,-0.644413
596.275,-0.64455
596.783,-0.644685
597.292,-0.644779
597.8,-0.644821
598.308,-0.644831
598.817,-0.644833
599.325,-0.644838
599.833,-0.64484
